alpha,P_total_nM,time_h,target_fraction,degradation_pct
0.01,0.001122018454301963,19.25,0.9999978579741432,0.00021420258567994566
0.01,0.001122018454301963,19.5,0.999997830155653,0.00021698443469775341
0.01,0.001122018454301963,19.75,0.9999978023371635,0.0002197662836489478
0.01,0.001122018454301963,20.0,0.9999977745186748,0.00022254813252242656
0.01,0.001122018454301963,20.25,0.9999977467001867,0.00022532998132929194
0.01,0.001122018454301963,20.5,0.9999977188816993,0.00022811183006954394
0.01,0.001122018454301963,20.75,0.9999976910632126,0.00023089367874318256
0.01,0.001122018454301963,21.0,0.9999976632447266,0.00023367552733910557
0.01,0.001122018454301963,21.25,0.9999976354262414,0.00023645737585731297
0.01,0.001122018454301963,21.5,0.9999976076077568,0.00023923922432000921
0.01,0.001122018454301963,21.75,0.999997579789273,0.00024202107270498985
0.01,0.001122018454301963,22.0,0.9999975519707899,0.00024480292101225487
0.01,0.001122018454301963,22.25,0.9999975241523074,0.00024758476926400874
0.01,0.001122018454301963,22.5,0.9999974963338256,0.000250366617438047
0.01,0.001122018454301963,22.75,0.9999974685153447,0.00025314846553436965
0.01,0.001122018454301963,23.0,0.9999974406968642,0.00025593031357518115
0.01,0.001122018454301963,23.25,0.9999974128783846,0.00025871216153827703
0.01,0.001122018454301963,23.5,0.9999973850599058,0.0002614940094236573
0.01,0.001122018454301963,23.75,0.9999973572414275,0.0002642758572535264
0.01,0.001122018454301963,24.0,0.9999973294229499,0.00026705770500567994
0.01,0.0012589254117941675,0.0,1.0,0.0
0.01,0.0012589254117941675,0.25,0.9999999687870929,3.1212907147804003e-06
0.01,0.0012589254117941675,0.5,0.9999999375741866,6.242581340742959e-06
0.01,0.0012589254117941675,0.75,0.9999999063612812,9.363871877887675e-06
0.01,0.0012589254117941675,1.0,0.9999998751483767,1.248516232621455e-05
0.01,0.0012589254117941675,1.25,0.9999998439354733,1.560645267462135e-05
0.01,0.0012589254117941675,1.5,0.9999998127225705,1.8727742945312542e-05
0.01,0.0012589254117941675,1.75,0.9999997815096687,2.184903312718589e-05
0.01,0.0012589254117941675,2.0,0.9999997502967678,2.4970323220241397e-05
0.01,0.0012589254117941675,2.25,0.9999997190838678,2.8091613224479062e-05
0.01,0.0012589254117941675,2.5,0.9999996878709686,3.1212903139898884e-05
0.01,0.0012589254117941675,2.75,0.9999996566580702,3.4334192977603095e-05
0.01,0.0012589254117941675,3.0,0.9999996254451728,3.7455482715387234e-05
0.01,0.0012589254117941675,3.25,0.9999995942322764,4.057677236435353e-05
0.01,0.0012589254117941675,3.5,0.9999995630193808,4.3698061924501985e-05
0.01,0.0012589254117941675,3.75,0.999999531806486,4.68193513958326e-05
0.01,0.0012589254117941675,4.0,0.9999995005935922,4.994064077834537e-05
0.01,0.0012589254117941675,4.25,0.9999994693806993,5.30619300720403e-05
0.01,0.0012589254117941675,4.5,0.9999994381678071,5.6183219288019615e-05
0.01,0.0012589254117941675,4.75,0.999999406954916,5.930450840407886e-05
0.01,0.0012589254117941675,5.0,0.9999993757420257,6.242579743132026e-05
0.01,0.0012589254117941675,5.25,0.9999993445291363,6.554708636974382e-05
0.01,0.0012589254117941675,5.5,0.9999993133162477,6.866837523045177e-05
0.01,0.0012589254117941675,5.75,0.9999992821033601,7.178966399123965e-05
0.01,0.0012589254117941675,6.0,0.9999992508904733,7.491095267431191e-05
0.01,0.0012589254117941675,6.25,0.9999992196775874,7.803224125746411e-05
0.01,0.0012589254117941675,6.5,0.9999991884647025,8.115352975179846e-05
0.01,0.0012589254117941675,6.75,0.9999991572518183,8.42748181684172e-05
0.01,0.0012589254117941675,7.0,0.9999991260389351,8.739610648511587e-05
0.01,0.0012589254117941675,7.25,0.9999990948260528,9.051739472409892e-05
0.01,0.0012589254117941675,7.5,0.9999990636131714,9.36386828631619e-05
0.01,0.0012589254117941675,7.75,0.9999990324002908,9.675997092450928e-05
0.01,0.0012589254117941675,8.0,0.9999990011874111,9.988125888593657e-05
0.01,0.0012589254117941675,8.25,0.9999989699745323,0.00010300254676964826
0.01,0.0012589254117941675,8.5,0.9999989387616545,0.00010612383455343988
0.01,0.0012589254117941675,8.75,0.9999989075487774,0.00010924512225951588
0.01,0.0012589254117941675,9.0,0.9999988763359012,0.00011236640987677404
0.01,0.0012589254117941675,9.25,0.9999988451230261,0.00011548769739411213
0.01,0.0012589254117941675,9.5,0.9999988139101517,0.00011860898483373461
0.01,0.0012589254117941675,9.75,0.9999987826972782,0.00012173027218453925
0.01,0.0012589254117941675,10.0,0.9999987514844056,0.0001248515594354238
0.01,0.0012589254117941675,10.25,0.9999987202715339,0.00012797284660859276
0.01,0.0012589254117941675,10.5,0.9999986890586631,0.00013109413369294387
0.01,0.0012589254117941675,10.75,0.9999986578457931,0.00013421542068847714
0.01,0.0012589254117941675,11.0,0.999998626632924,0.00013733670759519256
0.01,0.0012589254117941675,11.25,0.999998595420056,0.00014045799440198792
0.01,0.0012589254117941675,11.5,0.9999985642071887,0.00014357928113106766
0.01,0.0012589254117941675,11.75,0.9999985329943223,0.00014670056777132956
0.01,0.0012589254117941675,12.0,0.9999985017814568,0.00014982185432277362
0.01,0.0012589254117941675,12.25,0.9999984705685921,0.00015294314078539983
0.01,0.0012589254117941675,12.5,0.9999984393557284,0.0001560644271592082
0.01,0.0012589254117941675,12.75,0.9999984081428656,0.00015918571344419874
0.01,0.0012589254117941675,13.0,0.9999983769300036,0.00016230699964037143
0.01,0.0012589254117941675,13.25,0.9999983457171425,0.00016542828574772628
0.01,0.0012589254117941675,13.5,0.9999983145042823,0.00016854957176626328
0.01,0.0012589254117941675,13.75,0.999998283291423,0.00017167085769598245
0.01,0.0012589254117941675,14.0,0.9999982520785646,0.00017479214353688377
0.01,0.0012589254117941675,14.25,0.9999982208657071,0.00017791342928896725
0.01,0.0012589254117941675,14.5,0.9999981896528505,0.0001810347149522329
0.01,0.0012589254117941675,14.75,0.9999981584399947,0.00018415600052668069
0.01,0.0012589254117941675,15.0,0.9999981272271398,0.00018727728602341287
0.01,0.0012589254117941675,15.25,0.9999980960142858,0.00019039857142022498
0.01,0.0012589254117941675,15.5,0.9999980648014327,0.00019351985672821925
0.01,0.0012589254117941675,15.75,0.9999980335885805,0.00019664114194739568
0.01,0.0012589254117941675,16.0,0.9999980023757291,0.0001997624270888565
0.01,0.0012589254117941675,16.25,0.9999979711628787,0.00020288371213039724
0.01,0.0012589254117941675,16.5,0.9999979399500292,0.00020600499708312014
0.01,0.0012589254117941675,16.75,0.9999979087371804,0.00020912628195812744
0.01,0.0012589254117941675,17.0,0.9999978775243327,0.00021224756673321465
0.01,0.0012589254117941675,17.25,0.9999978463114858,0.00021536885141948403
0.01,0.0012589254117941675,17.5,0.9999978150986397,0.0002184901360280378
0.01,0.0012589254117941675,17.75,0.9999977838857946,0.0002216114205366715
0.01,0.0012589254117941675,18.0,0.9999977526729503,0.00022473270496758957
0.01,0.0012589254117941675,18.25,0.999997721460107,0.00022785398929858758
0.01,0.0012589254117941675,18.5,0.9999976902472646,0.00023097527354076774
0.01,0.0012589254117941675,18.75,0.999997659034423,0.0002340965577052323
0.01,0.0012589254117941675,19.0,0.9999976278215822,0.000237217841780879
0.01,0.0012589254117941675,19.25,0.9999975966087424,0.00024033912575660565
0.01,0.0012589254117941675,19.5,0.9999975653959035,0.00024346040965461668
0.01,0.0012589254117941675,19.75,0.9999975341830655,0.00024658169345270764
0.01,0.0012589254117941675,20.0,0.9999975029702283,0.000249702977173083
0.01,0.0012589254117941675,20.25,0.999997471757392,0.0002528242608046405
0.01,0.0012589254117941675,20.5,0.9999974405445566,0.0002559455443362779
0.01,0.0012589254117941675,20.75,0.9999974093317221,0.00025906682779019974
0.01,0.0012589254117941675,21.0,0.9999973781188884,0.0002621881111553037
0.01,0.0012589254117941675,21.25,0.9999973469060558,0.0002653093944204876
0.01,0.0012589254117941675,21.5,0.9999973156932239,0.0002684306776079559
0.01,0.0012589254117941675,21.75,0.9999972844803929,0.00027155196070660637
0.01,0.0012589254117941675,22.0,0.9999972532675628,0.000274673243716439
0.01,0.0012589254117941675,22.25,0.9999972220547336,0.00027779452663745374
0.01,0.0012589254117941675,22.5,0.9999971908419054,0.00028091580945854844
0.01,0.0012589254117941675,22.75,0.999997159629078,0.0002840370922019275
0.01,0.0012589254117941675,23.0,0.9999971284162514,0.00028715837485648876
0.01,0.0012589254117941675,23.25,0.9999970972034258,0.00029027965742223216
0.01,0.0012589254117941675,23.5,0.999997065990601,0.0002934009398991577
0.01,0.0012589254117941675,23.75,0.9999970347777771,0.00029652222228726544
0.01,0.0012589254117941675,24.0,0.9999970035649541,0.0002996435045865553
0.01,0.001412537544622754,0.0,1.0,0.0
0.01,0.001412537544622754,0.25,0.9999999649785586,3.50214414135408e-06
0.01,0.001412537544622754,0.5,0.9999999299571183,7.004288171685857e-06
0.01,0.001412537544622754,0.75,0.999999894935679,1.0506432102097563e-05
0.01,0.001412537544622754,1.0,0.9999998599142409,1.4008575910384735e-05
0.01,0.001412537544622754,1.25,0.9999998248928039,1.7510719607649605e-05
0.01,0.001412537544622754,1.5,0.9999997898713681,2.1012863193892173e-05
0.01,0.001412537544622754,1.75,0.9999997548499333,2.4515006669112438e-05
0.01,0.001412537544622754,2.0,0.9999997198284997,2.80171500333104e-05
0.01,0.001412537544622754,2.25,0.9999996848070672,3.151929327538383e-05
0.01,0.001412537544622754,2.5,0.9999996497856358,3.502143641753719e-05
0.01,0.001412537544622754,2.75,0.9999996147642055,3.8523579448668244e-05
0.01,0.001412537544622754,3.0,0.9999995797427763,4.2025722368776997e-05
0.01,0.001412537544622754,3.25,0.9999995447213483,4.552786516676122e-05
0.01,0.001412537544622754,3.5,0.9999995096999214,4.9030007864825365e-05
0.01,0.001412537544622754,3.75,0.9999994746784955,5.253215045186721e-05
0.01,0.001412537544622754,4.0,0.9999994396570708,5.603429291678452e-05
0.01,0.001412537544622754,4.25,0.9999994046356472,5.953643528178176e-05
0.01,0.001412537544622754,4.5,0.9999993696142248,6.303857752465447e-05
0.01,0.001412537544622754,4.75,0.9999993345928033,6.65407196676071e-05
0.01,0.001412537544622754,5.0,0.9999992995713831,7.004286168843521e-05
0.01,0.001412537544622754,5.25,0.9999992645499639,7.354500360934324e-05
0.01,0.001412537544622754,5.5,0.9999992295285459,7.704714540812674e-05
0.01,0.001412537544622754,5.75,0.999999194507129,8.054928709588793e-05
0.01,0.001412537544622754,6.0,0.9999991594857133,8.405142867262683e-05
0.01,0.001412537544622754,6.25,0.9999991244642985,8.755357014944565e-05
0.01,0.001412537544622754,6.5,0.999999089442885,9.105571150413994e-05
0.01,0.001412537544622754,6.75,0.9999990544214725,9.455785274781192e-05
0.01,0.001412537544622754,7.0,0.9999990194000612,9.80599938804616e-05
0.01,0.001412537544622754,7.25,0.999998984378651,0.00010156213490208899
0.01,0.001412537544622754,7.5,0.9999989493572419,0.00010506427581269406
0.01,0.001412537544622754,7.75,0.9999989143358339,0.00010856641661227684
0.01,0.001412537544622754,8.0,0.999998879314427,0.00011206855730083731
0.01,0.001412537544622754,8.25,0.9999988442930212,0.00011557069787837548
0.01,0.001412537544622754,8.5,0.9999988092716167,0.00011907283833378912
0.01,0.001412537544622754,8.75,0.9999987742502131,0.0001225749786892827
0.01,0.001412537544622754,9.0,0.9999987392288107,0.00012607711893375395
0.01,0.001412537544622754,9.25,0.9999987042074094,0.00012957925905610068
0.01,0.001412537544622754,9.5,0.9999986691860092,0.00013308139907852734
0.01,0.001412537544622754,9.75,0.9999986341646101,0.0001365835389899317
0.01,0.001412537544622754,10.0,0.9999985991432122,0.00014008567877921152
0.01,0.001412537544622754,10.25,0.9999985641218153,0.00014358781846857127
0.01,0.001412537544622754,10.5,0.9999985291004196,0.0001470899580358065
0.01,0.001412537544622754,10.75,0.999998494079025,0.00015059209750312164
0.01,0.001412537544622754,11.0,0.9999984590576315,0.00015409423684831225
0.01,0.001412537544622754,11.25,0.9999984240362392,0.00015759637608248056
0.01,0.001412537544622754,11.5,0.9999983890148478,0.0001610985152167288
0.01,0.001412537544622754,11.75,0.9999983539934577,0.0001646006542288525
0.01,0.001412537544622754,12.0,0.9999983189720687,0.0001681027931299539
0.01,0.001412537544622754,12.25,0.9999982839506808,0.000171604931920033
0.01,0.001412537544622754,12.5,0.999998248929294,0.0001751070705990898
0.01,0.001412537544622754,12.75,0.9999982139079083,0.0001786092091671243
0.01,0.001412537544622754,13.0,0.9999981788865238,0.0001821113476241365
0.01,0.001412537544622754,13.25,0.9999981438651403,0.0001856134859701264
0.01,0.001412537544622754,13.5,0.999998108843758,0.00018911562420509398
0.01,0.001412537544622754,13.75,0.9999980738223767,0.00019261776232903927
0.01,0.001412537544622754,14.0,0.9999980388009966,0.00019611990034196225
0.01,0.001412537544622754,14.25,0.9999980037796176,0.00019962203824386293
0.01,0.001412537544622754,14.5,0.9999979687582397,0.0002031241760347413
0.01,0.001412537544622754,14.75,0.999997933736863,0.00020662631370349516
0.01,0.001412537544622754,15.0,0.9999978987154873,0.00021012845127232893
0.01,0.001412537544622754,15.25,0.9999978636941127,0.0002136305887301404
0.01,0.001412537544622754,15.5,0.9999978286727393,0.00021713272606582734
0.01,0.001412537544622754,15.75,0.999997793651367,0.0002206348633015942
0.01,0.001412537544622754,16.0,0.9999977586299958,0.00022413700041523654
0.01,0.001412537544622754,16.25,0.9999977236086257,0.0002276391374289588
0.01,0.001412537544622754,16.5,0.9999976885872568,0.00023114127432055653
0.01,0.001412537544622754,16.75,0.9999976535658889,0.0002346434111122342
0.01,0.001412537544622754,17.0,0.9999976185445222,0.00023814554778178731
0.01,0.001412537544622754,17.25,0.9999975835231566,0.00024164768434031814
0.01,0.001412537544622754,17.5,0.9999975485017921,0.00024514982078782666
0.01,0.001412537544622754,17.75,0.9999975134804286,0.0002486519571354151
0.01,0.001412537544622754,18.0,0.9999974784590664,0.000252154093360879
0.01,0.001412537544622754,18.25,0.9999974434377052,0.00025565622947532063
0.01,0.001412537544622754,18.5,0.9999974084163452,0.00025915836547873994
0.01,0.001412537544622754,18.75,0.9999973733949863,0.00026266050137113695
0.01,0.001412537544622754,19.0,0.9999973383736285,0.00026616263715251165
0.01,0.001412537544622754,19.25,0.9999973033522718,0.00026966477282286405
0.01,0.001412537544622754,19.5,0.9999972683309162,0.00027316690838219415
0.01,0.001412537544622754,19.75,0.9999972333095617,0.00027666904383050195
0.01,0.001412537544622754,20.0,0.9999971982882083,0.00028017117916778744
0.01,0.001412537544622754,20.25,0.9999971632668562,0.0002836733143829484
0.01,0.001412537544622754,20.5,0.999997128245505,0.0002871754494981893
0.01,0.001412537544622754,20.75,0.999997093224155,0.0002906775845024079
0.01,0.001412537544622754,21.0,0.9999970582028062,0.00029417971938450194
0.01,0.001412537544622754,21.25,0.9999970231814583,0.0002976818541666759
0.01,0.001412537544622754,21.5,0.9999969881601116,0.0003011839888378276
0.01,0.001412537544622754,21.75,0.9999969531387661,0.00030468612338685475
0.01,0.001412537544622754,22.0,0.9999969181174216,0.0003081882578359618
0.01,0.001412537544622754,22.25,0.9999968830960784,0.00031169039216294436
0.01,0.001412537544622754,22.5,0.9999968480747362,0.0003151925263789046
0.01,0.001412537544622754,22.75,0.999996813053395,0.00031869466049494477
0.01,0.001412537544622754,23.0,0.9999967780320551,0.0003221967944888604
0.01,0.001412537544622754,23.25,0.9999967430107163,0.00032569892837175374
0.01,0.001412537544622754,23.5,0.9999967079893785,0.000329201062154727
0.01,0.001412537544622754,23.75,0.9999966729680418,0.0003327031958155757
0.01,0.001412537544622754,24.0,0.9999966379467063,0.00033620532936540215
0.01,0.001584893192461114,0.0,1.0,0.0
0.01,0.001584893192461114,0.25,0.999999960705317,3.929468295194027e-06
0.01,0.001584893192461114,0.5,0.9999999214106354,7.858936457161292e-06
0.01,0.001584893192461114,0.75,0.9999998821159553,1.1788404474799563e-05
0.01,0.001584893192461114,1.0,0.9999998428212765,1.571787234810884e-05
0.01,0.001584893192461114,1.25,0.9999998035265991,1.9647340088191356e-05
0.01,0.001584893192461114,1.5,0.9999997642319232,2.3576807683944878e-05
0.01,0.001584893192461114,1.75,0.9999997249372486,2.7506275135369407e-05
0.01,0.001584893192461114,2.0,0.9999996856425755,3.143574245356717e-05
0.01,0.001584893192461114,2.25,0.9999996463479037,3.5365209627435945e-05
0.01,0.001584893192461114,2.5,0.9999996070532334,3.9294676656975724e-05
0.01,0.001584893192461114,2.75,0.9999995677585645,4.322414355328874e-05
0.01,0.001584893192461114,3.0,0.999999528463897,4.7153610305272764e-05
0.01,0.001584893192461114,3.25,0.9999994891692309,5.1083076912927794e-05
0.01,0.001584893192461114,3.5,0.9999994498745661,5.501254338735606e-05
0.01,0.001584893192461114,3.75,0.9999994105799028,5.8942009717455335e-05
0.01,0.001584893192461114,4.0,0.9999993712852409,6.287147591432785e-05
0.01,0.001584893192461114,4.25,0.9999993319905803,6.680094196687136e-05
0.01,0.001584893192461114,4.5,0.9999992926959212,7.073040787508589e-05
0.01,0.001584893192461114,4.75,0.9999992534012635,7.465987365007365e-05
0.01,0.001584893192461114,5.0,0.9999992141066072,7.858933928073242e-05
0.01,0.001584893192461114,5.25,0.9999991748119523,8.251880476706219e-05
0.01,0.001584893192461114,5.5,0.9999991355172988,8.64482701201652e-05
0.01,0.001584893192461114,5.75,0.9999990962226467,9.037773532893922e-05
0.01,0.001584893192461114,6.0,0.9999990569279961,9.430720039338425e-05
0.01,0.001584893192461114,6.25,0.9999990176333468,9.823666532460251e-05
0.01,0.001584893192461114,6.5,0.9999989783386989,0.00010216613011149178
0.01,0.001584893192461114,6.75,0.9999989390440523,0.00010609559476515429
0.01,0.001584893192461114,7.0,0.9999988997494074,0.00011002505926338557
0.01,0.001584893192461114,7.25,0.9999988604547636,0.00011395452363949232
0.01,0.001584893192461114,7.5,0.9999988211601214,0.00011788398786016785
0.01,0.001584893192461114,7.75,0.9999987818654805,0.00012181345194761661
0.01,0.001584893192461114,8.0,0.9999987425708411,0.00012574291589073638
0.01,0.001584893192461114,8.25,0.999998703276203,0.0001296723797006294
0.01,0.001584893192461114,8.5,0.9999986639815663,0.0001336018433661934
0.01,0.001584893192461114,8.75,0.9999986246869311,0.00013753130688742843
0.01,0.001584893192461114,9.0,0.9999985853922972,0.0001414607702754367
0.01,0.001584893192461114,9.25,0.9999985460976648,0.00014539023351911595
0.01,0.001584893192461114,9.5,0.9999985068030338,0.00014931969661846622
0.01,0.001584893192461114,9.75,0.9999984675084042,0.00015324915958458973
0.01,0.001584893192461114,10.0,0.9999984282137759,0.00015717862240638425
0.01,0.001584893192461114,10.25,0.999998388919149,0.000161108085094952
0.01,0.001584893192461114,10.5,0.9999983496245236,0.00016503754763919076
0.01,0.001584893192461114,10.75,0.9999983103298996,0.00016896701003910053
0.01,0.001584893192461114,11.0,0.999998271035277,0.0001728964722946813
0.01,0.001584893192461114,11.25,0.9999982317406558,0.0001768259344170353
0.01,0.001584893192461114,11.5,0.999998192446036,0.00018075539639506033
0.01,0.001584893192461114,11.75,0.9999981531514176,0.00018468485823985858
0.01,0.001584893192461114,12.0,0.9999981138568006,0.00018861431994032785
0.01,0.001584893192461114,12.25,0.999998074562185,0.00019254378149646811
0.01,0.001584893192461114,12.5,0.9999980352675708,0.00019647324291938162
0.01,0.001584893192461114,12.75,0.999997995972958,0.00020040270419796613
0.01,0.001584893192461114,13.0,0.9999979566783467,0.00020433216533222165
0.01,0.001584893192461114,13.25,0.9999979173837367,0.0002082616263332504
0.01,0.001584893192461114,13.5,0.9999978780891281,0.00021219108718995017
0.01,0.001584893192461114,13.75,0.9999978387945209,0.00021612054791342317
0.01,0.001584893192461114,14.0,0.9999977994999152,0.00022005000848146494
0.01,0.001584893192461114,14.25,0.9999977602053107,0.00022397946892738219
0.01,0.001584893192461114,14.5,0.9999977209107078,0.0002279089292178682
0.01,0.001584893192461114,14.75,0.9999976816161062,0.00023183838937512746
0.01,0.001584893192461114,15.0,0.9999976423215061,0.00023576784938805773
0.01,0.001584893192461114,15.25,0.9999976030269073,0.00023969730926776123
0.01,0.001584893192461114,15.5,0.99999756373231,0.00024362676900313573
0.01,0.001584893192461114,15.75,0.9999975244377141,0.00024755622859418125
0.01,0.001584893192461114,16.0,0.9999974851431195,0.000251485688052
0.01,0.001584893192461114,16.25,0.9999974458485263,0.00025541514736548976
0.01,0.001584893192461114,16.5,0.9999974065539347,0.0002593446065346505
0.01,0.001584893192461114,16.75,0.9999973672593443,0.0002632740655705845
0.01,0.001584893192461114,17.0,0.9999973279647554,0.00026720352446218953
0.01,0.001584893192461114,17.25,0.9999972886701678,0.0002711329832205678
0.01,0.001584893192461114,17.5,0.9999972493755818,0.0002750624418235148
0.01,0.001584893192461114,17.75,0.999997210080997,0.0002789919003043373
0.01,0.001584893192461114,18.0,0.9999971707864137,0.00028292135862972856
0.01,0.001584893192461114,18.25,0.9999971314918318,0.00028685081682189306
0.01,0.001584893192461114,18.5,0.9999970921972513,0.00029078027486972857
0.01,0.001584893192461114,18.75,0.9999970529026722,0.0002947097327843373
0.01,0.001584893192461114,19.0,0.9999970136080945,0.0002986391905546171
0.01,0.001584893192461114,19.25,0.9999969743135182,0.00030256864818056783
0.01,0.001584893192461114,19.5,0.9999969350189433,0.00030649810567329183
0.01,0.001584893192461114,19.75,0.9999968957243698,0.00031042756302168684
0.01,0.001584893192461114,20.0,0.9999968564297977,0.00031435702022575285
0.01,0.001584893192461114,20.25,0.999996817135227,0.0003182864772965921
0.01,0.001584893192461114,20.5,0.9999967778406578,0.00032221593422310235
0.01,0.001584893192461114,20.75,0.99999673854609,0.0003261453910052836
0.01,0.001584893192461114,21.0,0.9999966992515235,0.0003300748476542381
0.01,0.001584893192461114,21.25,0.9999966599569584,0.0003340043041588636
0.01,0.001584893192461114,21.5,0.9999966206623947,0.00033793376053026236
0.01,0.001584893192461114,21.75,0.9999965813678324,0.0003418632167573321
0.01,0.001584893192461114,22.0,0.9999965420732716,0.00034579267284007287
0.01,0.001584893192461114,22.25,0.9999965027787122,0.00034972212877848463
0.01,0.001584893192461114,22.5,0.9999964634841542,0.00035365158458366963
0.01,0.001584893192461114,22.75,0.9999964241895974,0.00035758104025562787
0.01,0.001584893192461114,23.0,0.9999963848950423,0.0003615104957721549
0.01,0.001584893192461114,23.25,0.9999963456004884,0.00036543995115545513
0.01,0.001584893192461114,23.5,0.999996306305936,0.0003693694064055286
0.01,0.001584893192461114,23.75,0.999996267011385,0.0003732988615001709
0.01,0.001584893192461114,24.0,0.9999962277168353,0.0003772283164726886
0.01,0.0017782794100389228,0.0,1.0,0.0
0.01,0.0017782794100389228,0.25,0.9999999559106665,4.408933351740529e-06
0.01,0.0017782794100389228,0.5,0.9999999118213347,8.817866525845375e-06
0.01,0.0017782794100389228,0.75,0.9999998677320048,1.3226799522314536e-05
0.01,0.0017782794100389228,1.0,0.9999998236426766,1.7635732341148014e-05
0.01,0.0017782794100389228,1.25,0.9999997795533502,2.2044664982345807e-05
0.01,0.0017782794100389228,1.5,0.9999997354640255,2.6453597445907917e-05
0.01,0.0017782794100389228,1.75,0.9999996913747026,3.086252974293657e-05
0.01,0.0017782794100389228,2.0,0.9999996472853815,3.5271461851227315e-05
0.01,0.0017782794100389228,2.25,0.9999996031960621,3.96803937929846e-05
0.01,0.0017782794100389228,2.5,0.9999995591067445,4.408932554600398e-05
0.01,0.0017782794100389228,2.75,0.9999995150174287,4.84982571324899e-05
0.01,0.0017782794100389228,3.0,0.9999994709281146,5.290718854134013e-05
0.01,0.0017782794100389228,3.25,0.9999994268388024,5.7316119761452455e-05
0.01,0.0017782794100389228,3.5,0.9999993827494918,6.172505081503132e-05
0.01,0.0017782794100389228,3.75,0.9999993386601831,6.613398169097451e-05
0.01,0.0017782794100389228,4.0,0.9999992945708761,7.054291238928201e-05
0.01,0.0017782794100389228,4.25,0.9999992504815708,7.495184292105606e-05
0.01,0.0017782794100389228,4.5,0.9999992063922674,7.936077326409219e-05
0.01,0.0017782794100389228,4.75,0.9999991623029657,8.376970342949264e-05
0.01,0.0017782794100389228,5.0,0.9999991182136657,8.817863342835963e-05
0.01,0.0017782794100389228,5.25,0.9999990741243676,9.258756323848871e-05
0.01,0.0017782794100389228,5.5,0.9999990300350712,9.699649288208434e-05
0.01,0.0017782794100389228,5.75,0.9999989859457766,0.00010140542233694205
0.01,0.0017782794100389228,6.0,0.9999989418564837,0.00010581435162526631
0.01,0.0017782794100389228,6.25,0.9999988977671926,0.00011022328073595489
0.01,0.0017782794100389228,6.5,0.9999988536779033,0.00011463220966900778
0.01,0.0017782794100389228,6.75,0.9999988095886158,0.00011904113842442499
0.01,0.0017782794100389228,7.0,0.99999876549933,0.0001234500670022065
0.01,0.0017782794100389228,7.25,0.999998721410046,0.00012785899540235235
0.01,0.0017782794100389228,7.5,0.9999986773207638,0.0001322679236248625
0.01,0.0017782794100389228,7.75,0.9999986332314832,0.0001366768516808392
0.01,0.0017782794100389228,8.0,0.9999985891422045,0.000141085779548078
0.01,0.0017782794100389228,8.25,0.9999985450529275,0.00014549470724878333
0.01,0.0017782794100389228,8.5,0.9999985009636524,0.00014990363476075075
0.01,0.0017782794100389228,8.75,0.9999984568743789,0.00015431256210618471
0.01,0.0017782794100389228,9.0,0.9999984127851073,0.000158721489273983
0.01,0.0017782794100389228,9.25,0.9999983686958375,0.00016313041625304336
0.01,0.0017782794100389228,9.5,0.9999983246065693,0.00016753934306557028
0.01,0.0017782794100389228,9.75,0.999998280517303,0.0001719482697004615
0.01,0.0017782794100389228,10.0,0.9999982364280384,0.00017635719615771706
0.01,0.0017782794100389228,10.25,0.9999981923387755,0.00018076612244843915
0.01,0.0017782794100389228,10.5,0.9999981482495145,0.00018517504855042333
0.01,0.0017782794100389228,10.75,0.9999981041602553,0.00018958397447477182
0.01,0.0017782794100389228,11.0,0.9999980600709977,0.00019399290023258686
0.01,0.0017782794100389228,11.25,0.999998015981742,0.000198401825801664
0.01,0.0017782794100389228,11.5,0.999997971892488,0.00020281075120420766
0.01,0.0017782794100389228,11.75,0.9999979278032358,0.00020721967641801342
0.01,0.0017782794100389228,12.0,0.9999978837139853,0.00021162860146528573
0.01,0.0017782794100389228,12.25,0.9999978396247367,0.00021603752633492235
0.01,0.0017782794100389228,12.5,0.9999977955354897,0.00022044645102692328
0.01,0.0017782794100389228,12.75,0.9999977514462446,0.00022485537554128854
0.01,0.0017782794100389228,13.0,0.9999977073570012,0.0002292642998780181
0.01,0.0017782794100389228,13.25,0.9999976632677596,0.000233673224037112
0.01,0.0017782794100389228,13.5,0.9999976191785198,0.0002380821480185702
0.01,0.0017782794100389228,13.75,0.9999975750892817,0.00024249107183349494
0.01,0.0017782794100389228,14.0,0.9999975310000454,0.0002468999954596818
0.01,0.0017782794100389228,14.25,0.9999974869108108,0.00025130891891933516
0.01,0.0017782794100389228,14.5,0.9999974428215781,0.0002557178421902506
0.01,0.0017782794100389228,14.75,0.999997398732347,0.00026012676529463263
0.01,0.0017782794100389228,15.0,0.9999973546431179,0.00026453568821027673
0.01,0.0017782794100389228,15.25,0.9999973105538904,0.0002689446109593874
0.01,0.0017782794100389228,15.5,0.9999972664646647,0.00027335353353086234
0.01,0.0017782794100389228,15.75,0.9999972223754408,0.0002777624559247016
0.01,0.0017782794100389228,16.0,0.9999971782862186,0.0002821713781409052
0.01,0.0017782794100389228,16.25,0.9999971341969982,0.0002865803001794731
0.01,0.0017782794100389228,16.5,0.9999970901077795,0.00029098922205150757
0.01,0.0017782794100389228,16.75,0.9999970460185627,0.0002953981437348041
0.01,0.0017782794100389228,17.0,0.9999970019293476,0.00029980706524046496
0.01,0.0017782794100389228,17.25,0.9999969578401342,0.00030421598657959237
0.01,0.0017782794100389228,17.5,0.9999969137509227,0.00030862490772998186
