imax_u_over_ki,kinact_over_KI_h_uM,r1,r2,illustrative_aucr,category
0.014601032298162907,0.00010539767972822035,1.014601032298163,1.0046227052512378,1.0156463894621344,0
0.015551805709238663,0.00010539767972822035,1.0155518057092388,1.0046227052512378,1.0165013966419498,0
0.016564490501698212,0.00010539767972822035,1.0165644905016982,1.0046227052512378,1.0174119002488746,0
0.01764311815044419,0.00010539767972822035,1.0176431181504442,1.0046227052512378,1.0183814900327681,0
0.01879198264737573,0.00010539767972822035,1.0187919826473757,1.0046227052512378,1.0194139862817588,0
0.02001565759567167,0.00010539767972822035,1.0200156575956716,1.0046227052512378,1.0205134544045082,1
0.02131901441719966,0.00010539767972822035,1.0213190144171997,1.0046227052512378,1.0216842204048044,1
0.0227072417455348,0.00010539767972822035,1.0227072417455347,1.0046227052512378,1.0229308872990022,1
0.024185866081790828,0.00010539767972822035,1.0241858660817909,1.0046227052512378,1.024258352529136,1
0.025760773795493984,0.00010539767972822035,1.025760773795494,1.0046227052512378,1.0256718264268334,1
0.02743823455808502,0.00010539767972822035,1.027438234558085,1.0046227052512378,1.0271768517854885,1
0.02922492630233721,0.00010539767972822035,1.0292249263023372,1.0046227052512378,1.0287793246004482,1
0.03112796180705329,0.00010539767972822035,1.0311279618070532,1.0046227052512378,1.030485516039253,1
0.0331549170128747,0.00010539767972822035,1.0331549170128747,1.0046227052512378,1.0323020957061753,1
0.0353138611819271,0.00010539767972822035,1.035313861181927,1.0046227052512378,1.034236156267429,1
0.03761338902136763,0.00010539767972822035,1.0376133890213677,1.0046227052512378,1.036295239505424,1
0.0400626548987169,0.00010539767972822035,1.0400626548987169,1.0046227052512378,1.0384873638722765,1
