compound,time_h,plasma_unbound_uM,liver_unbound_uM,gut_proxy_uM,hep_CYP3A4,hep_CYP2D6,hep_CYP2C9,gut_CYP3A4,gut_CYP2D6,gut_CYP2C9
Clarithromycin,99.25,0.6003398406040528,0.5336953449931424,1.8963684208284124,0.20538475548488666,1.0,1.0,0.1347427639951074,1.0,1.0
Clarithromycin,99.5,0.5740844822656023,0.5045884343242255,1.5834330955018787,0.20441291166113548,1.0,1.0,0.1342167438537064,1.0,1.0
Clarithromycin,99.75,0.5480089520472056,0.47722145704279456,1.3340908469449717,0.2036714655584536,1.0,1.0,0.13435649864791785,1.0,1.0
Clarithromycin,100.0,0.5223707561947136,0.45145773510313947,1.1345722767822997,0.20314504384482635,1.0,1.0,0.13507831894667177,1.0,1.0
Clarithromycin,100.25,0.49735473803142866,0.427177712380692,0.9741380099082337,0.20281968185896557,1.0,1.0,0.13630501055479977,1.0,1.0
Clarithromycin,100.5,0.47308997877107545,0.404275860604047,0.8444093646199877,0.20268264832981264,1.0,1.0,0.13796656063475554,1.0,1.0
Clarithromycin,100.75,0.44966291924583307,0.38265823215577954,0.7388468980864981,0.20272229666129638,1.0,1.0,0.1400004820056561,1.0,1.0
Clarithromycin,101.0,0.42712753464006287,0.36224051985738925,0.6523443665026394,0.20292793819536706,1.0,1.0,0.14235182447413766,1.0,1.0
Clarithromycin,101.25,0.40551322212739715,0.3429465129094841,0.5809123580402962,0.20328973366235464,1.0,1.0,0.1449728995251241,1.0,1.0
Clarithromycin,101.5,0.38483090397509095,0.32470686352612144,0.5214319630923814,0.20379859982223425,1.0,1.0,0.1478227913487995,1.0,1.0
Clarithromycin,101.75,0.36507774756288125,0.30745809666131385,0.47146281422597025,0.2044461287828348,1.0,1.0,0.1508667334882147,1.0,1.0
Clarithromycin,102.0,0.34624080611296865,0.291141811186635,0.429093624865584,0.20522451801487,1.0,1.0,0.1540754203503377,1.0,1.0
Clarithromycin,102.25,0.32829982396725027,0.27570403107767993,0.39282569725449024,0.20612650937294383,1.0,1.0,0.15742430826423415,1.0,1.0
Clarithromycin,102.5,0.3112293901095042,0.2610946753358278,0.3614822184909445,0.2071453357925372,1.0,1.0,0.1608929440612752,1.0,1.0
Clarithromycin,102.75,0.29500058798872963,0.24726712126349665,0.33413755017928304,0.20827467450626477,1.0,1.0,0.16446434487151726,1.0,1.0
Clarithromycin,103.0,0.2795822526605923,0.23417784205931938,0.31006216637029466,0.209508605869811,1.0,1.0,0.16812444173331742,1.0,1.0
Clarithromycin,103.25,0.26494192507903325,0.22178610318188782,0.28867971793293296,0.210841576991662,1.0,1.0,0.17186159113194097,1.0,1.0
Clarithromycin,103.5,0.25104657061682234,0.21005370584862348,0.2695335926100734,0.21226836953235612,1.0,1.0,0.17566615370098218,1.0,1.0
Clarithromycin,103.75,0.23786311625582995,0.1989447681073662,0.25226083085448237,0.21378407110096803,1.0,1.0,0.17953013551048522,1.0,1.0
Clarithromycin,104.0,0.22535884694463207,0.18842553634385334,0.23657180468308395,0.21538404979813688,1.0,1.0,0.18344688622110916,1.0,1.0
Clarithromycin,104.25,0.21350169408274478,0.1784642213062963,0.22223435884473194,0.2170639314911157,1.0,1.0,0.1874108471365523,1.0,1.0
Clarithromycin,104.5,0.2022604405352689,0.16903085424827208,0.2090614505892142,0.21881957949505038,1.0,1.0,0.19141734271016442,1.0,1.0
Clarithromycin,104.75,0.19160486210686264,0.16009715949212733,0.19690149682084712,0.22064707635442773,1.0,1.0,0.1954624089272357,1.0,1.0
Clarithromycin,105.0,0.18150582014576783,0.15163644068131762,0.1856308458054205,0.2225427074852914,1.0,1.0,0.19954265302925192,1.0,1.0
Clarithromycin,105.25,0.17193531728939113,0.14362347838559827,0.1751478922698765,0.22450294644875504,1.0,1.0,0.2036551392909598,1.0,1.0
Clarithromycin,105.5,0.16286652516517058,0.13603443733696086,0.16536848251372732,0.22652444167616564,1.0,1.0,0.2077972965917522,1.0,1.0
Clarithromycin,105.75,0.15427379121594542,0.12884678181105808,0.15622231871808773,0.22860400447359483,1.0,1.0,0.21196684388062648,1.0,1.0
Clarithromycin,106.0,0.14613262997506093,0.12203919802970119,0.1476501455930866,0.2307385981657383,1.0,1.0,0.21616173040217898,1.0,1.0
Clarithromycin,106.25,0.13841970299306608,0.115591522643301,0.1396015461012941,0.23292532825163875,1.0,1.0,0.22038008797824904,1.0,1.0
Clarithromycin,106.5,0.13111279063932632,0.10948467652601047,0.1320332115379599,0.2351614334597949,1.0,1.0,0.224620193093218,1.0,1.0
Clarithromycin,106.75,0.12419075821400236,0.10370060327967677,0.12490758321354382,0.23744427760790754,1.0,1.0,0.2288804369663875,1.0,1.0
Clarithromycin,107.0,0.11763351828455874,0.09822221191155119,0.11819178256758861,0.23977134217740761,1.0,1.0,0.2331593020439178,1.0,1.0
Clarithromycin,107.25,0.1114219906601905,0.0930333232736568,0.1118567676229175,0.2421402195291357,1.0,1.0,0.23745534368647409,1.0,1.0
Clarithromycin,107.5,0.10553806109731338,0.08811861990159828,0.10587666602274678,0.24454860669217793,1.0,1.0,0.24176717601886066,1.0,1.0
Clarithromycin,107.75,0.09996453955445349,0.08346359893597233,0.10022824557992147,0.24699429966397232,1.0,1.0,0.24609346109100494,1.0,1.0
Clarithromycin,108.0,0.09468511859589195,0.07905452788152141,33.51958465726019,0.24947518817124723,1.0,1.0,0.25043290069328034,1.0,1.0
Clarithromycin,108.25,0.5593261620910155,1.1182618433253784,26.590664097513308,0.24377299681938638,1.0,1.0,0.23078041665690902,1.0,1.0
Clarithromycin,108.5,0.6424554002757278,1.0446112021335268,20.915681769304257,0.23787095274612863,1.0,1.0,0.21359479713759874,1.0,1.0
Clarithromycin,108.75,0.6939098397483298,0.9751545839076643,16.482714422746554,0.23262950922088105,1.0,1.0,0.19863629863064622,1.0,1.0
Clarithromycin,109.0,0.7237350556063277,0.912496812577347,13.020068567286312,0.2279837325318794,1.0,1.0,0.18569199161482386,1.0,1.0
Clarithromycin,109.25,0.7372791459356257,0.8556141182241839,10.31367377381874,0.2238738635537991,1.0,1.0,0.17457537294040693,1.0,1.0
Clarithromycin,109.5,0.7386552493242674,0.8036564277541157,8.196760132199154,0.22024838223872006,1.0,1.0,0.16512234986691407,1.0,1.0
Clarithromycin,109.75,0.7310394161115712,0.7559388046388285,6.539418750139695,0.21706267622657133,1.0,1.0,0.15718726221338503,1.0,1.0
Clarithromycin,110.0,0.7168795515282966,0.7119064793940192,5.240452054039981,0.21427790950877895,1.0,1.0,0.15063905695344085,1.0,1.0
Clarithromycin,110.25,0.6980579084416253,0.671107171511929,4.2210212320298,0.2118600927043963,1.0,1.0,0.14535776665049588,1.0,1.0
Clarithromycin,110.5,0.6760173499015801,0.6331694506205146,3.4197054923860386,0.20977932034668162,1.0,1.0,0.14123149631129517,1.0,1.0
Clarithromycin,110.75,0.651859872583156,0.5977859035533504,2.7886474878120766,0.20800914313408148,1.0,1.0,0.13815412631532065,1.0,1.0
Clarithromycin,111.0,0.6264230928946257,0.5646999155154692,2.2905558691236174,0.20652605107715188,1.0,1.0,0.13602387725044163,1.0,1.0
Clarithromycin,111.25,0.6003398406413605,0.5336953450255305,1.8963684209152534,0.20530904604964056,1.0,1.0,0.1347427521536498,1.0,1.0
Clarithromycin,111.5,0.5740844823010256,0.5045884343548921,1.5834330955808609,0.20433928735042264,1.0,1.0,0.13421673269839987,1.0,1.0
Clarithromycin,111.75,0.5480089520810109,0.4772214570717941,1.3340908470097794,0.2035997964470983,1.0,1.0,0.13435648808763165,1.0,1.0
Clarithromycin,112.0,0.5223707562268084,0.45145773513059706,1.1345722768408226,0.2030752100684929,1.0,1.0,0.13507830890458344,1.0,1.0
Clarithromycin,112.25,0.49735473806198016,0.4271777124066726,0.974138009957703,0.20275157268154514,1.0,1.0,0.13630500096639706,1.0,1.0
Clarithromycin,112.5,0.4730899788000612,0.4042758606286474,0.8444093646649764,0.2026161613183845,1.0,1.0,0.13796655144595912,1.0,1.0
Clarithromycin,112.75,0.44966291927337765,0.38265823217906536,0.7388468981256078,0.2026573369530725,1.0,1.0,0.14000047317117398,1.0,1.0
Clarithromycin,113.0,0.4271275346661845,0.3622405198794398,0.6523443665384339,0.20286441784375076,1.0,1.0,0.14235181595596452,1.0,1.0
Clarithromycin,113.25,0.4055132221521917,0.34294651293036105,0.5809123580721465,0.20322757105144074,1.0,1.0,0.14497289129129412,1.0,1.0
Clarithromycin,113.5,0.3848309039985971,0.3247068635458922,0.5214319631217201,0.20373771914083036,1.0,1.0,0.14782278337229843,1.0,1.0
Clarithromycin,113.75,0.3650777475851766,0.3074580966800348,0.47146281425255077,0.2043864595505247,1.0,1.0,0.15086672574609428,1.0,1.0
Clarithromycin,114.0,0.3462408061340997,0.29114181120436466,0.42909362489022546,0.20516599465378618,1.0,1.0,0.15407541282297627,1.0,1.0
Clarithromycin,114.25,0.32829982398728336,0.27570403109447017,0.3928256972771235,0.20606907081987877,1.0,1.0,0.15742430093473608,1.0,1.0
Clarithromycin,114.5,0.31122939012848777,0.26109467535172975,0.36148221851204065,0.20708892514678845,1.0,1.0,0.16089293691498618,1.0,1.0
Clarithromycin,114.75,0.29500058800672124,0.24726712127855666,0.3341375501988528,0.20821923870926662,1.0,1.0,0.16446433789562853,1.0,1.0
Clarithromycin,115.0,0.27958225267763903,0.23417784207358291,0.3100621663886139,0.20945409541312687,1.0,1.0,0.1681244349165527,1.0,1.0
Clarithromycin,115.25,0.26494192509518555,0.2217861031953969,0.2886797179500432,0.21078794565037343,1.0,1.0,0.17186158446429903,1.0,1.0
Clarithromycin,115.5,0.25104657063212504,0.21005370586141842,0.26953359262614235,0.21221557412124714,1.0,1.0,0.17566614717353451,1.0,1.0
Clarithromycin,115.75,0.23786311627032786,0.19894476811948464,0.2522608308695619,0.21373207125123536,1.0,1.0,0.17953012911520866,1.0,1.0
Clarithromycin,116.0,0.22535884695836633,0.1884255363553312,0.2365718046972795,0.21533280775261604,1.0,1.0,0.18344687995075384,1.0,1.0
Clarithromycin,116.25,0.21350169409575573,0.1784642213171675,0.22223435885809656,0.21701341191625534,1.0,1.0,0.18741084098453153,1.0,1.0
Clarithromycin,116.5,0.20226044054759396,0.16903085425856879,0.2090614506018166,0.21876974930805845,1.0,1.0,0.19141733667046676,1.0,1.0
Clarithromycin,116.75,0.191604862118538,0.16009715950187994,0.19690149683273792,0.22059790456419362,1.0,1.0,0.1954624029943511,1.0,1.0
Clarithromycin,117.0,0.18150582015682737,0.15163644069055507,0.18563084581664663,0.22249416504583067,1.0,1.0,0.1995426471981116,1.0,1.0
Clarithromycin,117.25,0.17193531729986675,0.1436234783943478,0.17514789228050134,0.22445500612406258,1.0,1.0,0.20365513355688603,1.0,1.0
Clarithromycin,117.5,0.16286652517509367,0.13603443734524778,0.16536848252375078,0.22647707791547,1.0,1.0,0.20779729095041438,1.0,1.0
Clarithromycin,117.75,0.15427379122534457,0.12884678181890732,0.15622231872757306,0.22855719329611413,1.0,1.0,0.2119668383280074,1.0,1.0
Clarithromycin,118.0,0.14613262998396404,0.12203919803713562,0.14765014560205073,0.23069231705412327,1.0,1.0,0.21616172493454208,1.0,1.0
Clarithromycin,118.25,0.138419703001499,0.11559152265034262,0.13960154610977632,0.232879556053369,1.0,1.0,0.22038008259211336,1.0,1.0
Clarithromycin,118.5,0.13111279064731407,0.10948467653268011,0.1320332115459849,0.23511615029586522,1.0,1.0,0.22462018778533427,1.0,1.0
Clarithromycin,118.75,0.12419075822156822,0.103700603285994,0.12490758322113824,0.23739946478820204,1.0,1.0,0.22888043173371847,1.0,1.0
Clarithromycin,119.0,0.11763351829172512,0.0982222119175348,0.11819178257477983,0.23972698212221713,1.0,1.0,0.2331592968836206,1.0,1.0
Clarithromycin,119.25,0.11142199066697832,0.09303332327932422,0.11185676762972287,0.2420962956963227,1.0,1.0,0.23745533859588425,1.0,1.0
Clarithromycin,119.5,0.10553806110374284,0.08811861990696637,0.10587666602918917,0.24450510350953744,1.0,1.0,0.2417671709954783,1.0,1.0
Clarithromycin,119.75,0.0999645395605433,0.08346359894105682,0.1002282455860226,0.24695120246638017,1.0,1.0,0.2460934561324823,1.0,1.0
Clarithromycin,120.0,0.0946851186016601,0.07905452788633711,33.51958465726596,0.24943248314221977,1.0,1.0,0.2504328957974102,1.0,1.0
Clarithromycin,120.25,0.5593261620964138,1.118261843329812,26.59066409751834,0.24373206307170875,1.0,1.0,0.23078041228389953,1.0,1.0
Clarithromycin,120.5,0.642455400280874,1.0446112021378027,20.915681769309092,0.2378317903924079,1.0,1.0,0.21359479322475736,1.0,1.0
Clarithromycin,120.75,0.6939098397531369,0.9751545839116341,16.482714422751155,0.2325919755615724,1.0,1.0,0.19863629512202138,1.0,1.0
Clarithromycin,121.0,0.7237350556108217,0.9124968125810367,13.02006856729071,0.22794769951323554,1.0,1.0,0.1856919884605389,1.0,1.0
Clarithromycin,121.25,0.7372791459400141,0.8556141182278024,10.313673773821952,0.22383921640762489,1.0,1.0,0.17457537009602211,1.0,1.0
Clarithromycin,121.5,0.7386552493283828,0.8036564277577151,8.196760132208476,0.2202150176935475,1.0,1.0,0.16512234729287867,1.0,1.0
Clarithromycin,121.75,0.7310394161152716,0.7559388046421326,6.539418750152283,0.2170305010090666,1.0,1.0,0.15718725987457038,1.0,1.0
Clarithromycin,122.0,0.7168795515306114,0.7119064793973139,5.240452054097325,0.21424683908815917,1.0,1.0,0.15063905481874604,1.0,1.0
Clarithromycin,122.25,0.6980579084439261,0.671107171515143,4.221021232083072,0.21183005023540857,1.0,1.0,0.1453577646924696,1.0,1.0
Clarithromycin,122.5,0.6760173499031988,0.6331694506235807,3.4197054924563033,0.20975023577479243,1.0,1.0,0.14123149450590572,1.0,1.0
Clarithromycin,122.75,0.6518598725850814,0.5977859035562394,2.788647487864766,0.20798095243370385,1.0,1.0,0.13815412464157256,1.0,1.0
Clarithromycin,123.0,0.6264230928962976,0.5646999155182048,2.2905558691786987,0.20649869559924622,1.0,1.0,0.13602387569022925,1.0,1.0
Clarithromycin,123.25,0.6003398406433305,0.5336953450280553,1.8963684209523062,0.20528247195967733,1.0,1.0,0.1347427506913752,1.0,1.0
Clarithromycin,123.5,0.5740844823028756,0.5045884343572881,1.583433095616642,0.2043134451413865,1.0,1.0,0.13421673132080744,1.0,1.0
Clarithromycin,123.75,0.5480089520830123,0.4772214570740165,1.3340908470338062,0.2035746405151133,1.0,1.0,0.13435648678346923,1.0,1.0
Clarithromycin,124.0,0.5223707562287144,0.45145773513270343,1.1345722768632724,0.20305069834105108,1.0,1.0,0.1350783076643696,1.0,1.0
Clarithromycin,124.25,0.4973547380639353,0.4271777124086412,0.9741380099730823,0.2027276662901539,1.0,1.0,0.1363049997821814,1.0,1.0
Clarithromycin,124.5,0.47308997880192305,0.4042758606305109,0.8444093646791775,0.20259282430898057,1.0,1.0,0.13796655031105964,1.0,1.0
Clarithromycin,124.75,0.4496629192752277,0.382658232180816,0.7388468981356696,0.20263453602871598,1.0,1.0,0.14000047208001343,1.0,1.0
Clarithromycin,125.0,0.4271275346679467,0.36224051988109635,0.6523443665475839,0.20284212213509328,1.0,1.0,0.14235181490384702,1.0,1.0
Clarithromycin,125.25,0.4055132221539103,0.34294651293192163,0.5809123580788774,0.2032057519112126,1.0,1.0,0.14497289027428176,1.0,1.0
Clarithromycin,125.5,0.38483090400023334,0.3247068635473689,0.521431963127772,0.2037163499592227,1.0,1.0,0.14782278238705612,1.0,1.0
Clarithromycin,125.75,0.3650777475867549,0.3074580966814288,0.4714628142571751,0.2043655155888364,1.0,1.0,0.1508667247897923,1.0,1.0
Clarithromycin,126.0,0.34624080613560076,0.2911418112056837,0.4290936248943622,0.20514545289411606,1.0,1.0,0.1540754118931942,1.0,1.0
Clarithromycin,126.25,0.32829982398872115,0.27570403109571673,0.39282569728041106,0.20604890982897606,1.0,1.0,0.15742430002938876,1.0,1.0
Clarithromycin,126.5,0.31122939012985396,0.2610946753529097,0.3614822185149805,0.20706912495244623,1.0,1.0,0.16089293603226673,1.0,1.0
Clarithromycin,126.75,0.2950005880080242,0.24726712127967287,0.3341375502012793,0.2081997806878717,1.0,1.0,0.16446433703395533,1.0,1.0
Clarithromycin,127.0,0.2795822526788765,0.2341778420746396,0.3100621663907923,0.2094349621871655,1.0,1.0,0.1681244340745353,1.0,1.0
Clarithromycin,127.25,0.26494192509636283,0.22178610319639686,0.2886797179519031,0.21076912099484993,1.0,1.0,0.1718615836407021,1.0,1.0
Clarithromycin,127.5,0.25104657063324226,0.21005370586236527,0.2695335926278219,0.21219704287810476,1.0,1.0,0.17566614636725683,1.0,1.0
Clarithromycin,127.75,0.237863116271389,0.19894476812038098,0.25226083087103807,0.21371381925098118,1.0,1.0,0.17953012832525916,1.0,1.0
Clarithromycin,128.0,0.22535884695937258,0.1884255363561797,0.23657180469862146,0.21531482174244518,1.0,1.0,0.1834468791762381,1.0,1.0
Clarithromycin,128.25,0.2135016940967108,0.17846422131797127,0.22223435885930462,0.2169956794940535,1.0,1.0,0.18741084022463575,1.0,1.0
Clarithromycin,128.5,0.20226044054849943,0.1690308542593297,0.20906145060292197,0.21875225886173044,1.0,1.0,0.19141733592444893,1.0,1.0
Clarithromycin,128.75,0.1916048621193965,0.16009715950260073,0.19690149683375116,0.22058064521582646,1.0,1.0,0.1954624022615307,1.0,1.0
Clarithromycin,129.0,0.18150582015764116,0.15163644069123736,0.1856308458175791,0.22247712660025293,1.0,1.0,0.19954264647786257,1.0,1.0
Clarithromycin,129.25,0.17193531730063746,0.14362347839499431,0.17514789228139405,0.22443817902140736,1.0,1.0,0.20365513284863113,1.0,1.0
Clarithromycin,129.5,0.16286652517582484,0.13603443734586004,0.1653684825245529,0.22646045318738917,1.0,1.0,0.20779729025361765,1.0,1.0
Clarithromycin,129.75,0.15427379122603724,0.12884678181948725,0.15622231872833314,0.22854076252532768,1.0,1.0,0.21196683764217336,1.0,1.0
Clarithromycin,130.0,0.14613262998462062,0.12203919803768486,0.14765014560275064,0.23067607233701745,1.0,1.0,0.21616172425920868,1.0,1.0
Clarithromycin,130.25,0.13841970300212111,0.11559152265086295,0.13960154611043482,0.23286348996538653,1.0,1.0,0.22038008192685077,1.0,1.0
Clarithromycin,130.5,0.13111279064790346,0.10948467653317287,0.13203321154660086,0.23510025585945404,1.0,1.0,0.224620187129741,1.0,1.0
Clarithromycin,130.75,0.12419075822212669,0.10370060328646075,0.12490758322171673,0.23738373544311145,1.0,1.0,0.22888043108741932,1.0,1.0
Clarithromycin,131.0,0.11763351829225406,0.09822221191797686,0.11819178257532831,0.2397114116979504,1.0,1.0,0.23315929624626439,1.0,1.0
Clarithromycin,131.25,0.11142199066747946,0.0930333232797429,0.11185676763023647,0.2420808783865718,1.0,1.0,0.23745533796714152,1.0,1.0
Clarithromycin,131.5,0.10553806110421757,0.08811861990736289,0.10587666602967254,0.24448983384844167,1.0,1.0,0.2417671703750402,1.0,1.0
Clarithromycin,131.75,0.09996453956099305,0.08346359894143247,0.10022824558648094,0.24693607530646522,1.0,1.0,0.24609345552005885,1.0,1.0
Clarithromycin,132.0,0.09468511860208595,0.0790545278866926,33.519584657266385,0.24941749363388505,1.0,1.0,0.2504328951927283,1.0,1.0
Clarithromycin,132.25,0.559326162097187,1.1182618433308136,26.590664097519735,0.2437176952849267,1.0,1.0,0.2307804117437974,1.0,1.0
Clarithromycin,132.5,0.6424554002814206,1.0446112021383405,20.915681769310176,0.2378180443667006,1.0,1.0,0.21359479274148988,1.0,1.0
Clarithromycin,132.75,0.6939098397540143,0.97515458391258,16.48271442275225,0.23257880120925578,1.0,1.0,0.19863629468867736,1.0,1.0
Clarithromycin,133.0,0.7237350556119484,0.9124968125822956,13.020068567291984,0.2279350518873148,1.0,1.0,0.18569198807095946,1.0,1.0
Clarithromycin,133.25,0.737279145940012,0.8556141182280298,10.313673773832253,0.22382705522434612,1.0,1.0,0.1745753697447183,1.0,1.0
Clarithromycin,133.5,0.7386552493283941,0.8036564277576813,8.196760132210697,0.22020330670451957,1.0,1.0,0.1651223469749636,1.0,1.0
Clarithromycin,133.75,0.7310394161149825,0.7559388046426692,6.5394187501808565,0.21701920747525955,1.0,1.0,0.15718725958570987,1.0,1.0
Clarithromycin,134.0,0.7168795515302901,0.7119064793976634,5.240452054121504,0.21423593333917657,1.0,1.0,0.15063905455508006,1.0,1.0
Clarithromycin,134.25,0.6980579084431089,0.6711071715155397,4.221021232125386,0.2118195052984936,1.0,1.0,0.14535776445061918,1.0,1.0
Clarithromycin,134.5,0.6760173499025286,0.633169450623945,3.4197054924925014,0.20974002706072892,1.0,1.0,0.14123149428287565,1.0,1.0
