compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Ketoconazole,Metoprolol,0.0,69.625,-8.158668542852689e-18
Ketoconazole,Metoprolol,0.0,69.75,-7.546653231741599e-18
Ketoconazole,Metoprolol,0.0,69.875,-6.934637920630509e-18
Ketoconazole,Metoprolol,0.0,70.0,-6.3226226095194195e-18
Ketoconazole,Metoprolol,0.0,70.125,-6.0819084962652e-18
Ketoconazole,Metoprolol,0.0,70.25,-5.841194383010981e-18
Ketoconazole,Metoprolol,0.0,70.375,-5.600480269756762e-18
Ketoconazole,Metoprolol,0.0,70.5,-5.359766156502543e-18
Ketoconazole,Metoprolol,0.0,70.625,-5.119052043248323e-18
Ketoconazole,Metoprolol,0.0,70.75,-4.878337929994104e-18
Ketoconazole,Metoprolol,0.0,70.875,-4.6376238167398846e-18
Ketoconazole,Metoprolol,0.0,71.0,-4.396909703485665e-18
Ketoconazole,Metoprolol,0.0,71.125,-4.156195590231446e-18
Ketoconazole,Metoprolol,0.0,71.25,-3.9154814769772265e-18
Ketoconazole,Metoprolol,0.0,71.375,-3.674767363723008e-18
Ketoconazole,Metoprolol,0.0,71.5,-3.4340532504687885e-18
Ketoconazole,Metoprolol,0.0,71.625,-3.193339137214569e-18
Ketoconazole,Metoprolol,0.0,71.75,-2.9526250239603505e-18
Ketoconazole,Metoprolol,0.0,71.875,-2.711910910706131e-18
Ketoconazole,Metoprolol,0.0,72.0,-2.4711967974519117e-18
Ketoconazole,Metoprolol,0.0,72.125,-2.3119866803645524e-18
Ketoconazole,Metoprolol,0.0,72.25,-2.1709673763437423e-18
Ketoconazole,Metoprolol,0.0,72.375,-2.0674153295915958e-18
Ketoconazole,Metoprolol,0.0,72.5,-1.9638632828394492e-18
Ketoconazole,Metoprolol,0.0,72.625,-1.8603112360873027e-18
Ketoconazole,Metoprolol,0.0,72.75,-1.7567591893351562e-18
Ketoconazole,Metoprolol,0.0,72.875,-1.6532071425830099e-18
Ketoconazole,Metoprolol,0.0,73.0,-1.5496550958308633e-18
Ketoconazole,Metoprolol,0.0,73.125,-1.4461030490787166e-18
Ketoconazole,Metoprolol,0.0,73.25,-1.351040189674401e-18
Ketoconazole,Metoprolol,0.0,73.375,-1.2856589493980652e-18
Ketoconazole,Metoprolol,0.0,73.5,-1.2202777091217295e-18
Ketoconazole,Metoprolol,0.0,73.625,-1.1548964688453937e-18
Ketoconazole,Metoprolol,0.0,73.75,-1.0895152285690577e-18
Ketoconazole,Metoprolol,0.0,73.875,-1.024133988292722e-18
Ketoconazole,Metoprolol,0.0,74.0,-9.587527480163862e-19
Ketoconazole,Metoprolol,0.0,74.125,-8.933715077400504e-19
Ketoconazole,Metoprolol,0.0,74.25,-8.356972532701646e-19
Ketoconazole,Metoprolol,0.0,74.375,-8.049697262442844e-19
Ketoconazole,Metoprolol,0.0,74.5,-7.742421992184039e-19
Ketoconazole,Metoprolol,0.0,74.625,-7.435146721925235e-19
Ketoconazole,Metoprolol,0.0,74.75,-7.127871451666433e-19
Ketoconazole,Metoprolol,0.0,74.875,-6.820596181407629e-19
Ketoconazole,Metoprolol,0.0,75.0,-6.513320911148825e-19
Ketoconazole,Metoprolol,0.0,75.125,-6.206045640890022e-19
Ketoconazole,Metoprolol,0.0,75.25,-5.898770370631218e-19
Ketoconazole,Metoprolol,0.0,75.375,-5.591495100372414e-19
Ketoconazole,Metoprolol,0.0,75.5,-5.28421983011361e-19
Ketoconazole,Metoprolol,0.0,75.625,-4.976944559854807e-19
Ketoconazole,Metoprolol,0.0,75.75,-4.669669289596004e-19
Ketoconazole,Metoprolol,0.0,75.875,-4.362394019337199e-19
Ketoconazole,Metoprolol,0.0,76.0,-4.0551187490783954e-19
Ketoconazole,Metoprolol,0.0,76.125,-3.7478434788195925e-19
Ketoconazole,Metoprolol,0.0,76.25,-3.479807611371741e-19
Ketoconazole,Metoprolol,0.0,76.375,-3.348968505299438e-19
Ketoconazole,Metoprolol,0.0,76.5,-3.2181293992271354e-19
Ketoconazole,Metoprolol,0.0,76.625,-3.087290293154832e-19
Ketoconazole,Metoprolol,0.0,76.75,-2.956451187082529e-19
Ketoconazole,Metoprolol,0.0,76.875,-2.825612081010226e-19
Ketoconazole,Metoprolol,0.0,77.0,-2.694772974937923e-19
Ketoconazole,Metoprolol,0.0,77.125,-2.56393386886562e-19
Ketoconazole,Metoprolol,0.0,77.25,-2.433094762793316e-19
Ketoconazole,Metoprolol,0.0,77.375,-2.302255656721013e-19
Ketoconazole,Metoprolol,0.0,77.5,-2.17141655064871e-19
Ketoconazole,Metoprolol,0.0,77.625,-2.040577444576407e-19
Ketoconazole,Metoprolol,0.0,77.75,-1.909738338504104e-19
Ketoconazole,Metoprolol,0.0,77.875,-1.778899232431801e-19
Ketoconazole,Metoprolol,0.0,78.0,-1.6480601263594975e-19
Ketoconazole,Metoprolol,0.0,78.125,-1.5172210202871946e-19
Ketoconazole,Metoprolol,0.0,78.25,-1.4036145591586218e-19
Ketoconazole,Metoprolol,0.0,78.375,-1.350260367607264e-19
Ketoconazole,Metoprolol,0.0,78.5,-1.2969061760559064e-19
Ketoconazole,Metoprolol,0.0,78.625,-1.243551984504549e-19
Ketoconazole,Metoprolol,0.0,78.75,-1.1901977929531912e-19
Ketoconazole,Metoprolol,0.0,78.875,-1.1368436014018338e-19
Ketoconazole,Metoprolol,0.0,79.0,-1.0834894098504763e-19
Ketoconazole,Metoprolol,0.0,79.125,-1.0301352182991186e-19
Ketoconazole,Metoprolol,0.0,79.25,-9.76781026747761e-20
Ketoconazole,Metoprolol,0.0,79.375,-9.234268351964036e-20
Ketoconazole,Metoprolol,0.0,79.5,-8.700726436450459e-20
Ketoconazole,Metoprolol,0.0,79.625,-8.167184520936883e-20
Ketoconazole,Metoprolol,0.0,79.75,-7.633642605423307e-20
Ketoconazole,Metoprolol,0.0,79.875,-7.100100689909733e-20
Ketoconazole,Metoprolol,0.0,80.0,-6.566558774396157e-20
Ketoconazole,Metoprolol,0.0,80.125,-6.033016858882581e-20
Ketoconazole,Metoprolol,0.0,80.25,-5.570767224911988e-20
Ketoconazole,Metoprolol,0.0,80.375,-5.357784130136544e-20
Ketoconazole,Metoprolol,0.0,80.5,-5.1448010353611013e-20
Ketoconazole,Metoprolol,0.0,80.625,-4.931817940585659e-20
Ketoconazole,Metoprolol,0.0,80.75,-4.7188348458102166e-20
Ketoconazole,Metoprolol,0.0,80.875,-4.5058517510347746e-20
Ketoconazole,Metoprolol,0.0,81.0,-4.292868656259332e-20
Ketoconazole,Metoprolol,0.0,81.125,-4.0798855614838893e-20
Ketoconazole,Metoprolol,0.0,81.25,-3.866902466708446e-20
Ketoconazole,Metoprolol,0.0,81.375,-3.653919371933004e-20
Ketoconazole,Metoprolol,0.0,81.5,-3.4409362771575614e-20
Ketoconazole,Metoprolol,0.0,81.625,-3.227953182382119e-20
Ketoconazole,Metoprolol,0.0,81.75,-3.014970087606677e-20
Ketoconazole,Metoprolol,0.0,81.875,-2.801986992831234e-20
Ketoconazole,Metoprolol,0.0,82.0,-2.5890038980557912e-20
Ketoconazole,Metoprolol,0.0,82.125,-2.376020803280349e-20
Ketoconazole,Metoprolol,0.0,82.25,-2.190645413957824e-20
Ketoconazole,Metoprolol,0.0,82.375,-2.1017976857569167e-20
Ketoconazole,Metoprolol,0.0,82.5,-2.0129499575560092e-20
Ketoconazole,Metoprolol,0.0,82.625,-1.924102229355102e-20
Ketoconazole,Metoprolol,0.0,82.75,-1.8352545011541946e-20
Ketoconazole,Metoprolol,0.0,82.875,-1.7464067729532874e-20
Ketoconazole,Metoprolol,0.0,83.0,-1.6575590447523802e-20
Ketoconazole,Metoprolol,0.0,83.125,-1.5687113165514727e-20
Ketoconazole,Metoprolol,0.0,83.25,-1.4798635883505652e-20
Ketoconazole,Metoprolol,0.0,83.375,-1.391015860149658e-20
Ketoconazole,Metoprolol,0.0,83.5,-1.3021681319487506e-20
Ketoconazole,Metoprolol,0.0,83.625,-1.2133204037478432e-20
Ketoconazole,Metoprolol,0.0,83.75,-1.1244726755469362e-20
Ketoconazole,Metoprolol,0.0,83.875,-1.0356249473460287e-20
Ketoconazole,Metoprolol,0.0,84.0,-9.467772191451212e-21
Ketoconazole,Metoprolol,0.0,84.125,-8.857991212652902e-21
Ketoconazole,Metoprolol,0.0,84.25,-8.31786786538281e-21
Ketoconazole,Metoprolol,0.0,84.375,-7.921210702169302e-21
Ketoconazole,Metoprolol,0.0,84.5,-7.524553538955797e-21
Ketoconazole,Metoprolol,0.0,84.625,-7.12789637574229e-21
Ketoconazole,Metoprolol,0.0,84.75,-6.731239212528784e-21
Ketoconazole,Metoprolol,0.0,84.875,-6.3345820493152764e-21
Ketoconazole,Metoprolol,0.0,85.0,-5.93792488610177e-21
Ketoconazole,Metoprolol,0.0,85.125,-5.541267722888263e-21
Ketoconazole,Metoprolol,0.0,85.25,-5.177120501376802e-21
Ketoconazole,Metoprolol,0.0,85.375,-4.9266411337995046e-21
Ketoconazole,Metoprolol,0.0,85.5,-4.6761617662222066e-21
Ketoconazole,Metoprolol,0.0,85.625,-4.4256823986449094e-21
Ketoconazole,Metoprolol,0.0,85.75,-4.1752030310676114e-21
Ketoconazole,Metoprolol,0.0,85.875,-3.924723663490314e-21
Ketoconazole,Metoprolol,0.0,86.0,-3.674244295913016e-21
Ketoconazole,Metoprolol,0.0,86.125,-3.423764928335718e-21
Ketoconazole,Metoprolol,0.0,86.25,-3.2028061245015026e-21
Ketoconazole,Metoprolol,0.0,86.375,-3.0850631050420876e-21
Ketoconazole,Metoprolol,0.0,86.5,-2.9673200855826726e-21
Ketoconazole,Metoprolol,0.0,86.625,-2.8495770661232577e-21
Ketoconazole,Metoprolol,0.0,86.75,-2.7318340466638427e-21
Ketoconazole,Metoprolol,0.0,86.875,-2.614091027204428e-21
Ketoconazole,Metoprolol,0.0,87.0,-2.496348007745013e-21
Ketoconazole,Metoprolol,0.0,87.125,-2.3786049882855982e-21
Ketoconazole,Metoprolol,0.0,87.25,-2.2608619688261832e-21
Ketoconazole,Metoprolol,0.0,87.375,-2.1431189493667683e-21
Ketoconazole,Metoprolol,0.0,87.5,-2.0253759299073533e-21
Ketoconazole,Metoprolol,0.0,87.625,-1.9076329104479387e-21
Ketoconazole,Metoprolol,0.0,87.75,-1.7898898909885238e-21
Ketoconazole,Metoprolol,0.0,87.875,-1.6721468715291088e-21
Ketoconazole,Metoprolol,0.0,88.0,-1.5544038520696938e-21
Ketoconazole,Metoprolol,0.0,88.125,-1.436660832610279e-21
Ketoconazole,Metoprolol,0.0,88.25,-1.333951098408295e-21
Ketoconazole,Metoprolol,0.0,88.375,-1.2838037862210155e-21
Ketoconazole,Metoprolol,0.0,88.5,-1.233656474033736e-21
Ketoconazole,Metoprolol,0.0,88.625,-1.1835091618464565e-21
Ketoconazole,Metoprolol,0.0,88.75,-1.133361849659177e-21
Ketoconazole,Metoprolol,0.0,88.875,-1.0832145374718975e-21
Ketoconazole,Metoprolol,0.0,89.0,-1.033067225284618e-21
Ketoconazole,Metoprolol,0.0,89.125,-9.829199130973384e-22
Ketoconazole,Metoprolol,0.0,89.25,-9.327726009100589e-22
Ketoconazole,Metoprolol,0.0,89.375,-8.826252887227794e-22
Ketoconazole,Metoprolol,0.0,89.5,-8.324779765355e-22
Ketoconazole,Metoprolol,0.0,89.625,-7.823306643482205e-22
Ketoconazole,Metoprolol,0.0,89.75,-7.32183352160941e-22
Ketoconazole,Metoprolol,0.0,89.875,-6.820360399736615e-22
Ketoconazole,Metoprolol,0.0,90.0,-6.318887277863819e-22
Ketoconazole,Metoprolol,0.0,90.125,-5.817414155991025e-22
Ketoconazole,Metoprolol,0.0,90.25,-5.381977842137589e-22
Ketoconazole,Metoprolol,0.0,90.375,-5.177432814664942e-22
Ketoconazole,Metoprolol,0.0,90.5,-4.972887787192294e-22
Ketoconazole,Metoprolol,0.0,90.625,-4.768342759719648e-22
Ketoconazole,Metoprolol,0.0,90.75,-4.563797732247002e-22
Ketoconazole,Metoprolol,0.0,90.875,-4.359252704774354e-22
Ketoconazole,Metoprolol,0.0,91.0,-4.154707677301708e-22
Ketoconazole,Metoprolol,0.0,91.125,-3.9501626498290604e-22
Ketoconazole,Metoprolol,0.0,91.25,-3.745617622356414e-22
Ketoconazole,Metoprolol,0.0,91.375,-3.541072594883767e-22
Ketoconazole,Metoprolol,0.0,91.5,-3.3365275674111204e-22
Ketoconazole,Metoprolol,0.0,91.625,-3.1319825399384736e-22
Ketoconazole,Metoprolol,0.0,91.75,-2.9274375124658263e-22
Ketoconazole,Metoprolol,0.0,91.875,-2.72289248499318e-22
Ketoconazole,Metoprolol,0.0,92.0,-2.518347457520533e-22
Ketoconazole,Metoprolol,0.0,92.125,-2.313802430047886e-22
Ketoconazole,Metoprolol,0.0,92.25,-2.136584135354387e-22
Ketoconazole,Metoprolol,0.0,92.375,-2.054911108114029e-22
Ketoconazole,Metoprolol,0.0,92.5,-1.9732380808736712e-22
Ketoconazole,Metoprolol,0.0,92.625,-1.891565053633313e-22
Ketoconazole,Metoprolol,0.0,92.75,-1.8098920263929554e-22
Ketoconazole,Metoprolol,0.0,92.875,-1.7282189991525972e-22
Ketoconazole,Metoprolol,0.0,93.0,-1.6465459719122395e-22
Ketoconazole,Metoprolol,0.0,93.125,-1.5648729446718816e-22
Ketoconazole,Metoprolol,0.0,93.25,-1.4831999174315234e-22
Ketoconazole,Metoprolol,0.0,93.375,-1.4015268901911657e-22
Ketoconazole,Metoprolol,0.0,93.5,-1.3198538629508078e-22
Ketoconazole,Metoprolol,0.0,93.625,-1.2381808357104498e-22
Ketoconazole,Metoprolol,0.0,93.75,-1.156507808470092e-22
Ketoconazole,Metoprolol,0.0,93.875,-1.0748347812297342e-22
Ketoconazole,Metoprolol,0.0,94.0,-9.93161753989376e-23
Ketoconazole,Metoprolol,0.0,94.125,-9.114887267490182e-23
Ketoconazole,Metoprolol,0.0,94.25,-8.404005742474336e-23
Ketoconazole,Metoprolol,0.0,94.375,-8.063214083688608e-23
Ketoconazole,Metoprolol,0.0,94.5,-7.722422424902881e-23
Ketoconazole,Metoprolol,0.0,94.625,-7.381630766117153e-23
Ketoconazole,Metoprolol,0.0,94.75,-7.040839107331426e-23
Ketoconazole,Metoprolol,0.0,94.875,-6.700047448545698e-23
Ketoconazole,Metoprolol,0.0,95.0,-6.359255789759971e-23
Ketoconazole,Metoprolol,0.0,95.125,-6.018464130974243e-23
Ketoconazole,Metoprolol,0.0,95.25,-5.677672472188516e-23
Ketoconazole,Metoprolol,0.0,95.375,-5.336880813402789e-23
Ketoconazole,Metoprolol,0.0,95.5,-4.996089154617061e-23
Ketoconazole,Metoprolol,0.0,95.625,-4.655297495831334e-23
Ketoconazole,Metoprolol,0.0,95.75,-4.314505837045606e-23
Ketoconazole,Metoprolol,0.0,95.875,-3.9737141782598784e-23
Ketoconazole,Metoprolol,0.0,96.0,-3.6329225194741514e-23
Ketoconazole,Metoprolol,312.0,0.0,0.0
Ketoconazole,Metoprolol,312.0,0.125,0.12929772542824844
Ketoconazole,Metoprolol,312.0,0.25,0.1439901992862406
Ketoconazole,Metoprolol,312.0,0.375,0.15039219369822643
Ketoconazole,Metoprolol,312.0,0.5,0.1538606653107935
Ketoconazole,Metoprolol,312.0,0.625,0.15519471621935965
Ketoconazole,Metoprolol,312.0,0.75,0.15481990170420226
Ketoconazole,Metoprolol,312.0,0.875,0.15307732226642046
Ketoconazole,Metoprolol,312.0,1.0,0.15025247567785938
Ketoconazole,Metoprolol,312.0,1.125,0.1465846420227516
Ketoconazole,Metoprolol,312.0,1.25,0.1422738517326714
Ketoconazole,Metoprolol,312.0,1.375,0.1374867499735697
Ketoconazole,Metoprolol,312.0,1.5,0.13236162090996184
Ketoconazole,Metoprolol,312.0,1.625,0.12701267715023332
Ketoconazole,Metoprolol,312.0,1.75,0.1215337363323066
Ketoconazole,Metoprolol,312.0,1.875,0.11600137176518316
Ketoconazole,Metoprolol,312.0,2.0,0.1104775793121805
Ketoconazole,Metoprolol,312.0,2.125,0.10501207758443863
Ketoconazole,Metoprolol,312.0,2.25,0.09964426019810918
Ketoconazole,Metoprolol,312.0,2.375,0.09440486136700801
Ketoconazole,Metoprolol,312.0,2.5,0.0893173724968613
Ketoconazole,Metoprolol,312.0,2.625,0.08439924968797176
Ketoconazole,Metoprolol,312.0,2.75,0.07966294013178027
Ketoconazole,Metoprolol,312.0,2.875,0.07511674944097335
Ketoconazole,Metoprolol,312.0,3.0,0.07076558176503894
Ketoconazole,Metoprolol,312.0,3.125,0.06661156129103074
Ketoconazole,Metoprolol,312.0,3.25,0.06265456117140404
Ketoconazole,Metoprolol,312.0,3.375,0.05889264634034437
Ketoconazole,Metoprolol,312.0,3.5,0.055322447837878076
Ketoconazole,Metoprolol,312.0,3.625,0.05193947620176442
Ketoconazole,Metoprolol,312.0,3.75,0.04873838326495881
Ketoconazole,Metoprolol,312.0,3.875,0.04571318149442361
Ketoconazole,Metoprolol,312.0,4.0,0.04285742463636505
Ketoconazole,Metoprolol,312.0,4.125,0.04016435862706481
Ketoconazole,Metoprolol,312.0,4.25,0.03762704436400409
Ketoconazole,Metoprolol,312.0,4.375,0.03523845906635916
Ketoconazole,Metoprolol,312.0,4.5,0.03299157770803585
Ketoconazole,Metoprolol,312.0,4.625,0.030879439003770083
Ketoconazole,Metoprolol,312.0,4.75,0.028895197470974
Ketoconazole,Metoprolol,312.0,4.875,0.027032164341126548
Ketoconazole,Metoprolol,312.0,5.0,0.025283838960249785
Ketoconazole,Metoprolol,312.0,5.125,0.023643932146390392
Ketoconazole,Metoprolol,312.0,5.25,0.022106383193078148
Ketoconazole,Metoprolol,312.0,5.375,0.02066537116032617
Ketoconazole,Metoprolol,312.0,5.5,0.01931532194820879
Ketoconazole,Metoprolol,312.0,5.625,0.018050911494929173
Ketoconazole,Metoprolol,312.0,5.75,0.016867066168204735
Ketoconazole,Metoprolol,312.0,5.875,0.015758960643535547
Ketoconazole,Metoprolol,312.0,6.0,0.014722013968009302
Ketoconazole,Metoprolol,312.0,6.125,0.013751884079133315
Ketoconazole,Metoprolol,312.0,6.25,0.01284446120650607
Ketoconazole,Metoprolol,312.0,6.375,0.011995860403817945
Ketoconazole,Metoprolol,312.0,6.5,0.011202413456470536
Ketoconazole,Metoprolol,312.0,6.625,0.010460660377331772
Ketoconazole,Metoprolol,312.0,6.75,0.0097673406259427
Ketoconazole,Metoprolol,312.0,6.875,0.009119384212009333
Ketoconazole,Metoprolol,312.0,7.0,0.008513902770810424
Ketoconazole,Metoprolol,312.0,7.125,0.007948180707605319
Ketoconazole,Metoprolol,312.0,7.25,0.007419666478731258
Ketoconazole,Metoprolol,312.0,7.375,0.006925964059073784
Ketoconazole,Metoprolol,312.0,7.5,0.0064648246465208465
Ketoconazole,Metoprolol,312.0,7.625,0.006034138623946031
Ketoconazole,Metoprolol,312.0,7.75,0.005631927812830281
Ketoconazole,Metoprolol,312.0,7.875,0.005256338024979549
Ketoconazole,Metoprolol,312.0,8.0,0.004905631927786629
Ketoconazole,Metoprolol,312.0,8.125,0.004578182226085878
Ketoconazole,Metoprolol,312.0,8.25,0.004272465160122299
Ketoconazole,Metoprolol,312.0,8.375,0.00398705432370218
Ketoconazole,Metoprolol,312.0,8.5,0.003720614786385105
Ketoconazole,Metoprolol,312.0,8.625,0.0034718975279986043
Ketoconazole,Metoprolol,312.0,8.75,0.0032397341617867413
Ketoconazole,Metoprolol,312.0,8.875,0.003023031953299778
Ketoconazole,Metoprolol,312.0,9.0,0.002820769107277907
Ketoconazole,Metoprolol,312.0,9.125,0.0026319903270380592
Ketoconazole,Metoprolol,312.0,9.25,0.0024558026268202224
Ketoconazole,Metoprolol,312.0,9.375,0.0022913713883151977
Ketoconazole,Metoprolol,312.0,9.5,0.002137916651719033
Ketoconazole,Metoprolol,312.0,9.625,0.0019947096205686593
Ketoconazole,Metoprolol,312.0,9.75,0.001861069390120826
Ketoconazole,Metoprolol,312.0,9.875,0.0017363598611106466
Ketoconazole,Metoprolol,312.0,10.0,0.0016199868547531382
Ketoconazole,Metoprolol,312.0,10.125,0.0015113953951597075
Ketoconazole,Metoprolol,312.0,10.25,0.0014100671657258665
Ketoconazole,Metoprolol,312.0,10.375,0.0013155181297395428
Ketoconazole,Metoprolol,312.0,10.5,0.0012272962926247275
Ketoconazole,Metoprolol,312.0,10.625,0.0011449796076231475
Ketoconazole,Metoprolol,312.0,10.75,0.001068174014818406
Ketoconazole,Metoprolol,312.0,10.875,0.000996511610481509
Ketoconazole,Metoprolol,312.0,11.0,0.0009296489250981475
Ketoconazole,Metoprolol,312.0,11.125,0.000867265319798375
Ketoconazole,Metoprolol,312.0,11.25,0.0008090614792238467
Ketoconazole,Metoprolol,312.0,11.375,0.0007547580042853279
Ketoconazole,Metoprolol,312.0,11.5,0.0007040941011405528
Ketoconazole,Metoprolol,312.0,11.625,0.0006568263497521313
Ketoconazole,Metoprolol,312.0,11.75,0.0006127275548137471
Ketoconazole,Metoprolol,312.0,11.875,0.0005715856710547801
Ketoconazole,Metoprolol,312.0,12.0,0.0005332027900499414
Ketoconazole,Metoprolol,312.0,12.125,0.000498440005610556
Ketoconazole,Metoprolol,312.0,12.25,0.0004653763334080765
Ketoconazole,Metoprolol,312.0,12.375,0.00043437250143299
Ketoconazole,Metoprolol,312.0,12.5,0.00040541389217954826
Ketoconazole,Metoprolol,312.0,12.625,0.00037838007639521133
Ketoconazole,Metoprolol,312.0,12.75,0.0003531451810426604
Ketoconazole,Metoprolol,312.0,12.875,0.0003295899447161922
Ketoconazole,Metoprolol,312.0,13.0,0.000307602940500767
Ketoconazole,Metoprolol,312.0,13.125,0.000287080107238126
Ketoconazole,Metoprolol,312.0,13.25,0.00026792416608733367
Ketoconazole,Metoprolol,312.0,13.375,0.0002500442920265026
Ketoconazole,Metoprolol,312.0,13.5,0.00023335569922352194
Ketoconazole,Metoprolol,312.0,13.625,0.00021777920409253362
Ketoconazole,Metoprolol,312.0,13.75,0.00020324086019889756
Ketoconazole,Metoprolol,312.0,13.875,0.0001896716061978839
Ketoconazole,Metoprolol,312.0,14.0,0.00017700698945053036
Ketoconazole,Metoprolol,312.0,14.125,0.0001651868007369507
Ketoconazole,Metoprolol,312.0,14.25,0.00015415483200932514
Ketoconazole,Metoprolol,312.0,14.375,0.00014385861053528294
Ketoconazole,Metoprolol,312.0,14.5,0.0001342491522623328
Ketoconazole,Metoprolol,312.0,14.625,0.00012528072847216274
Ketoconazole,Metoprolol,312.0,14.75,0.00011691065119464888
Ketoconazole,Metoprolol,312.0,14.875,0.00010909905936899649
Ketoconazole,Metoprolol,312.0,15.0,0.00010180874996286638
Ketoconazole,Metoprolol,312.0,15.125,9.500498206688087e-05
Ketoconazole,Metoprolol,312.0,15.25,8.86553289342777e-05
Ketoconazole,Metoprolol,312.0,15.375,8.272952887958225e-05
Ketoconazole,Metoprolol,312.0,15.5,7.71993278698656e-05
Ketoconazole,Metoprolol,312.0,15.625,7.203835214278408e-05
Ketoconazole,Metoprolol,312.0,15.75,6.722198765069048e-05
Ketoconazole,Metoprolol,312.0,15.875,6.272725346686453e-05
Ketoconazole,Metoprolol,312.0,16.0,5.853269770443136e-05
Ketoconazole,Metoprolol,312.0,16.125,5.461830104520378e-05
Ketoconazole,Metoprolol,312.0,16.25,5.096537776418585e-05
Ketoconazole,Metoprolol,312.0,16.375,4.755648184326207e-05
Ketoconazole,Metoprolol,312.0,16.5,4.437533328602023e-05
Ketoconazole,Metoprolol,312.0,16.625,4.140673712711172e-05
Ketoconazole,Metoprolol,312.0,16.75,3.8636507286874875e-05
Ketoconazole,Metoprolol,312.0,16.875,3.605140478139926e-05
Ketoconazole,Metoprolol,312.0,17.0,3.3639074171491636e-05
Ketoconazole,Metoprolol,312.0,17.125,3.138798265909283e-05
Ketoconazole,Metoprolol,312.0,17.25,2.9287364897712435e-05
Ketoconazole,Metoprolol,312.0,17.375,2.7327175200623477e-05
Ketoconazole,Metoprolol,312.0,17.5,2.54980380030758e-05
Ketoconazole,Metoprolol,312.0,17.625,2.3791200238071793e-05
Ketoconazole,Metoprolol,312.0,17.75,2.2198494719459514e-05
Ketoconazole,Metoprolol,312.0,17.875,2.0712299315183076e-05
Ketoconazole,Metoprolol,312.0,18.0,1.9325499065666606e-05
Ketoconazole,Metoprolol,312.0,18.125,1.803145383024564e-05
Ketoconazole,Metoprolol,312.0,18.25,1.6823967550928288e-05
Ketoconazole,Metoprolol,312.0,18.375,1.5697256552378336e-05
Ketoconazole,Metoprolol,312.0,18.5,1.4645922790305709e-05
Ketoconazole,Metoprolol,312.0,18.625,1.366492970890636e-05
Ketoconazole,Metoprolol,312.0,18.75,1.274957656571376e-05
Ketoconazole,Metoprolol,312.0,18.875,1.1895475405399359e-05
Ketoconazole,Metoprolol,312.0,19.0,1.1098532372132306e-05
Ketoconazole,Metoprolol,312.0,19.125,1.0354927261452777e-05
Ketoconazole,Metoprolol,312.0,19.25,9.661093052076862e-06
Ketoconazole,Metoprolol,312.0,19.375,9.013702494691263e-06
Ketoconazole,Metoprolol,312.0,19.5,8.409650540987631e-06
Ketoconazole,Metoprolol,312.0,19.625,7.846038147755714e-06
Ketoconazole,Metoprolol,312.0,19.75,7.320161354013282e-06
Ketoconazole,Metoprolol,312.0,19.875,6.829496592417529e-06
Ketoconazole,Metoprolol,312.0,20.0,6.371688032266978e-06
