scenario,time_h,F_nM,C_nM,P_nM,E_nM,PF_nM,PC_nM,EP_nM,EFP_nM,ECP_nM,target_degraded_nM,target_synthesized_nM
no_induced_degradation,28.25,24.00110746719595,34.71220057454021,53.9297481747409,4.707540137825545,12.515297453472751,18.262494509611997,4.783559867372304,9.8580142801927,0.6508857154573789,70.62500000037701,70.62499999999999
no_induced_degradation,28.5,24.008929852467414,34.702791310157814,53.92951110474466,4.706290526768666,12.520043190977344,18.25673623104677,4.782210058260537,9.860992834227103,0.6505065815916216,71.25000000037996,71.24999999999999
no_induced_degradation,28.75,24.0165004645295,34.6936867504247,53.929281965435436,4.705082647428301,12.524636222692834,18.25116445930014,4.780905249901657,9.863872085267223,0.6501400182507445,71.87500000038287,71.87499999999999
no_induced_degradation,29.0,24.023827312453335,34.68487707086815,53.92906048303802,4.703915064780814,12.529081403039363,18.245773178703537,4.779643900669249,9.866655435402794,0.6497855999950692,72.50000000038577,72.49999999999999
no_induced_degradation,29.25,24.030918159235515,34.67635275662677,53.92884639346333,4.702786394242755,12.533383437488702,18.240556563290834,4.778424522787636,9.869346167867414,0.6494429159501208,73.12500000038865,73.12499999999999
no_induced_degradation,29.5,24.037780521835124,34.66810460864759,53.928639443356296,4.701695306811775,12.537546882791052,18.235508980664545,4.777245687517961,9.871947435594674,0.6491115709235157,73.75000000039151,73.74999999999999
no_induced_degradation,29.75,24.04442168982075,34.66012370870608,53.92843938742762,4.700640515749325,12.541576157889786,18.230624970432025,4.776106011493595,9.874462291380713,0.6487911822242934,74.37500000039435,74.37499999999999
no_induced_degradation,30.0,24.050848723320144,34.65240142911422,53.9282459897338,4.699620782880635,12.545475542914433,18.225899250232512,4.775004163097773,9.876893673807105,0.6484813810624143,75.00000000039718,74.99999999999997
no_induced_degradation,30.25,24.057068459281027,34.64492942426092,53.92805902333437,4.698634916833804,12.549249182953837,18.221326710545707,4.7739388606075925,9.879244411337943,0.6481818120685875,75.6250000004,75.62499999999997
no_induced_degradation,30.5,24.06308752697933,34.637699604617545,53.92787826859124,4.697681764515187,12.552901097232851,18.216902398691207,4.772908863408444,9.881517241716523,0.6478921312077722,76.25000000040278,76.24999999999997
no_induced_degradation,30.75,24.06891234235753,34.63070415030605,53.92770351447844,4.696760217589291,12.556435175898804,18.212621527212157,4.771912978590731,9.88371479740008,0.6476120072678249,76.87500000040556,76.87499999999997
no_induced_degradation,31.0,24.07454912282287,34.62393548784106,53.927534557219346,4.695869205619926,12.559855188828944,18.208479459571745,4.770950053852924,9.885839621229648,0.6473411201454288,77.50000000040832,77.49999999999997
no_induced_degradation,31.25,24.080003892506983,34.61738628347916,53.92737120007525,4.695007694966707,12.563164788814678,18.20447170607689,4.770018976321978,9.887894169033071,0.6470791605261709,78.12500000041106,78.12499999999997
no_induced_degradation,31.5,24.085282479903345,34.61104944881215,53.927213253879145,4.694174691430942,12.566367510214617,18.20059392733729,4.769118675250151,9.889880803659395,0.6468258305074379,78.75000000041378,78.74999999999997
no_induced_degradation,31.75,24.090390536489025,34.604918112750866,53.9270605355347,4.693369232660973,12.569466780085946,18.196841917040437,4.768248114121694,9.89180181242357,0.6465808416416903,79.37500000041649,79.37499999999997
no_induced_degradation,32.0,24.0953335327634,34.598985629312644,53.9269128686413,4.692590391272982,12.572465915871422,18.193211606760368,4.767406293853932,9.89365940002284,0.6463439156981736,80.00000000041918,79.99999999999997
no_induced_degradation,32.25,24.100116764249112,34.59324556964707,53.92677008318667,4.6918372732716405,12.575368129018283,18.189699061066797,4.766592251131372,9.895455692213998,0.6461147842309168,80.62500000042185,80.62499999999997
no_induced_degradation,32.5,24.104745364180985,34.58769170370928,53.92663201465569,4.691109013509803,12.578176532591957,18.186300466262267,4.765805053659097,9.89719274630118,0.6458931873778477,81.2500000004245,81.24999999999997
no_induced_degradation,32.75,24.109224296634906,34.582318012200105,53.926498504847565,4.690404779802503,12.580894137212653,18.1830121377424,4.765043804414606,9.89887254174947,0.6456788748813489,81.87500000042714,81.87499999999997
no_induced_degradation,33.0,24.11355837310967,34.57711866238046,53.926369400671945,4.689723766800582,12.583523860994767,18.17983050513398,4.764307635247959,9.900496994303287,0.6454716044960991,82.50000000042976,82.49999999999997
no_induced_degradation,33.25,24.117752254912663,34.57208800569694,53.926244554159155,4.689065196016707,12.586068531009788,18.17675211084788,4.763595706882837,9.902067955987189,0.6452711419611943,83.12500000043237,83.12499999999997
no_induced_degradation,33.5,24.12181044769271,34.5672205870217,53.92612382306862,4.688428318886668,12.588530880048305,18.17377361576985,4.762907212080768,9.903587208125273,0.6450772617552167,83.75000000043497,83.74999999999997
no_induced_degradation,33.75,24.125737318823656,34.562511119763236,53.92600706970245,4.687812410726679,12.590913557051932,18.170891783972408,4.762241369321999,9.9050564752856,0.6448897455136474,84.37500000043754,84.37499999999997
no_induced_degradation,34.0,24.129537100384244,34.5579544824642,53.92589416084609,4.687216770408205,12.593219128927878,18.168103480634347,4.761597422442456,9.906477426082077,0.6447083819151878,85.0000000004401,84.99999999999997
no_induced_degradation,34.25,24.13321388156343,34.553545730589924,53.925784968440304,4.68664072375165,12.595450076020052,18.165405679291407,4.7609746441557,9.907851665400335,0.6445329675402391,85.62500000044263,85.62499999999997
no_induced_degradation,34.5,24.136771624884087,34.54928007396848,53.92567936858423,4.686083618434908,12.597608801864427,18.162795447986365,4.760372330713521,9.909180746183965,0.6443633055155309,86.25000000044516,86.24999999999999
no_induced_degradation,34.75,24.140214170891774,34.54515287081781,53.92557724133886,4.685544822972296,12.59969763602537,18.160269945608178,4.759789800818411,9.91046617183496,0.6441992052222592,86.87500000044767,86.87499999999999
no_induced_degradation,35.0,24.143545230423335,34.54115963909328,53.92547847130209,4.685023729632208,12.601718829465035,18.157826428865185,4.759226398664697,9.911709389499308,0.6440404830517142,87.50000000045016,87.49999999999999
no_induced_degradation,35.25,24.146768397780157,34.53729603876936,53.925382946899575,4.684519750796606,12.603674562483215,18.155462241413918,4.758681490102592,9.912911798535253,0.6438869614134762,88.12500000045263,88.12499999999999
no_induced_degradation,35.5,24.149887156971808,34.53355786373256,53.92529056009727,4.684032317474959,12.605566948489507,18.15317480888829,4.7581544610622135,9.914074753992168,0.6437384683185849,88.7500000004551,88.74999999999999
no_induced_degradation,35.75,24.152904874782696,34.52994105154972,53.925201206847774,4.6835608815833725,12.607398029835906,18.1509616448998,4.757644719942207,9.915199561333406,0.6435948379889419,89.37500000045755,89.37499999999999
no_induced_degradation,36.0,24.15582481106906,34.52644166995189,53.92511478659262,4.683104913374634,12.609169784034833,18.148820342747285,4.757151694888324,9.91628748244614,0.6434559101388291,90.00000000045998,89.99999999999999
no_induced_degradation,36.25,24.158650125955152,34.52305590752417,53.92503120193716,4.68266389975391,12.61088412810879,18.14674856970807,4.756674832004572,9.917339739591595,0.6433215294978482,90.62500000046239,90.62499999999999
no_induced_degradation,36.5,24.16138387339572,34.51978008260466,53.92495035903455,4.682237346251632,12.612542914712929,18.144744072504263,4.756213597430648,9.918357510813994,0.643191546351654,91.2500000004648,91.24999999999999
no_induced_degradation,36.75,24.16402900942318,34.51661063258353,53.92487216720858,4.681824775068534,12.614147937119842,18.142804670740222,4.755767475265339,9.919341934525944,0.6430658159881096,91.87500000046718,91.87499999999999
no_induced_degradation,37.0,24.166588400184864,34.51354410348996,53.92479653858888,4.681425723183665,12.615700934078253,18.140928250516637,4.755335965555519,9.920294113948646,0.6429441981600965,92.50000000046956,92.49999999999999
no_induced_degradation,37.25,24.16906481433176,34.510577160392145,53.9247233885445,4.681039744586345,12.61720358522586,18.13911277081609,4.7549185866513355,9.921215111914723,0.6428265576955217,93.12500000047191,93.12499999999999
no_induced_degradation,37.5,24.17146093148038,34.50770657643889,53.924652635300326,4.680666408287827,12.618657516203882,18.137356256783722,4.754514873093217,9.922105955530107,0.6427127639367757,93.75000000047424,93.74999999999999
no_induced_degradation,37.75,24.1737793516279,34.50492922064658,53.924584199506924,4.6803052960923965,12.620064304346721,18.135656792238862,4.754124373244162,9.922967641395736,0.6426026901156308,94.37500000047658,94.37499999999999
no_induced_degradation,38.0,24.17602258961399,34.50224206549147,53.924518004560525,4.679956004242358,12.621425475346186,18.134012524335756,4.753746651023859,9.923801131784998,0.642496213796709,95.00000000047889,94.99999999999999
no_induced_degradation,38.25,24.178193068320628,34.499642195991555,53.924453976957544,4.679618145242852,12.622742499149904,18.132421669135507,4.7533812878358574,9.92460735039054,0.642393217378676,95.6250000004812,95.62499999999999
no_induced_degradation,38.5,24.180293147243358,34.497126772518186,53.9243920449662,4.679291340990841,12.624016807222029,18.13088248880272,4.753027875278851,9.925387198407268,0.6422935861709644,96.25000000048348,96.24999999999999
no_induced_degradation,38.75,24.182325107328932,34.49469305086275,53.9243321393861,4.678975226692958,12.625249783392427,18.129393303914533,4.752686019291357,9.926141545387255,0.6421972094763558,96.87500000048576,96.87499999999999
no_induced_degradation,39.0,24.18429114856548,34.49233838539487,53.92427419366417,4.678669451463126,12.626442762401469,18.127952495397597,4.75235534078422,9.926871227842435,0.6421039807581442,97.500000000488,97.49999999999999
no_induced_degradation,39.25,24.186193403207497,34.4900602121857,53.92421814333503,4.678373675417787,12.627597037898934,18.126558494183932,4.752035472548448,9.927577056069767,0.6420137968119228,98.12500000049025,98.12499999999999
no_induced_degradation,39.5,24.188033940280505,34.487856043359365,53.92416392584704,4.678087568768446,12.628713865171346,18.125209777750168,4.751726058285337,9.928259816291803,0.6419265575023388,98.75000000049248,98.74999999999999
no_induced_degradation,39.75,24.18981475916207,34.48572347545852,53.92411148086257,4.677810813374293,12.629794457264286,18.123904875247543,4.751426754252739,9.928920267022693,0.6418421661981989,99.3750000004947,99.37499999999997
no_induced_degradation,40.0,24.191537786774393,34.48366019304438,53.924060750379425,4.677543103372697,12.630839983284408,18.122642369708966,4.751137229936259,9.929559137586601,0.6417605299523663,100.0000000004969,99.99999999999997
no_induced_degradation,40.25,24.193204899201717,34.48166394141796,53.92401167786782,4.677284140684513,12.631851581484012,18.12142088133279,4.750857163250971,9.930177138708324,0.6416815582041163,100.62500000049909,100.62499999999997
no_induced_degradation,40.5,24.194817909690514,34.479732541909605,53.92396420877361,4.677033637629481,12.632830352001644,18.12023907685433,4.750586243327783,9.930774956363024,0.6416051635276366,101.25000000050126,101.24999999999997
no_induced_degradation,40.75,24.19637856625379,34.477863894904914,53.92391829061367,4.676791317425564,12.633777355410723,18.119095671401272,4.750324171048467,9.93135325059379,0.6415312617801041,101.8750000005034,101.87499999999997
no_induced_degradation,41.0,24.19788856564369,34.47605596238708,53.923873872447786,4.676556911427924,12.634693621183342,18.1179894177969,4.750070656088566,9.931912662040236,0.6414597712911971,102.50000000050555,102.49999999999997
no_induced_degradation,41.25,24.199349551728915,34.47430677003728,53.92383090495178,4.676330159509054,12.635580146708891,18.116919107848492,4.749825417322134,9.932453811044335,0.6413906129724025,103.1250000005077,103.12499999999997
no_induced_degradation,41.5,24.200763112870316,34.472614410589465,53.92378934052874,4.676110810638806,12.636437895705706,18.115883574404467,4.749588183440883,9.932977296283127,0.6413237104851073,103.7500000005098,103.74999999999997
no_induced_degradation,41.75,24.202130781740152,34.47097704412006,53.923749133326,4.675898622971762,12.637267798112642,18.11488169153323,4.749358693046166,9.933483694565508,0.6412589902644875,104.37500000051192,104.37499999999997
no_induced_degradation,42.0,24.203454049271464,34.46939288062802,53.92371023870992,4.675693361098964,12.638070758539715,18.11391236384943,4.7491366917036,9.933973567333659,0.6411963807117006,105.000000000514,104.99999999999997
no_induced_degradation,42.25,24.20473435691134,34.46786018980835,53.92367261357346,4.67549479765477,12.638847651576867,18.11297453250455,4.748921933662352,9.93444745686751,0.6411358126632921,105.62500000051608,105.62499999999997
no_induced_degradation,42.5,24.20597309033013,34.466377308970095,53.92363621658357,4.67530271460756,12.639599317985985,18.112067180038114,4.748714183234849,9.934905883243736,0.6410772197617778,106.25000000051816,106.24999999999997
no_induced_degradation,42.75,24.20717160060451,34.464942616604716,53.923601007385855,4.6751168991021474,12.640326577530773,18.111189314185626,4.748513210343623,9.9353493541567,0.6410205372454516,106.87500000052022,106.87499999999997
no_induced_degradation,43.0,24.20833119429252,34.46355454485593,53.92356694699111,4.674937145477526,12.64103022296757,18.110339975518954,4.748318792679635,9.93577836015921,0.6409657025315535,107.50000000052225,107.49999999999997
no_induced_degradation,43.25,24.209453136376915,34.46221157589511,53.92353399767256,4.6747632547283136,12.641711021829218,18.10951823522665,4.748130715123795,9.936193375938618,0.6409126550571965,108.12500000052428,108.12499999999997
no_induced_degradation,43.5,24.210538637837335,34.46091225740821,53.92350212342983,4.674595036928538,12.642369708897828,18.10872320460099,4.747948772342059,9.936594854590373,0.6408613369869539,108.7500000005263,108.74999999999997
no_induced_degradation,43.75,24.211588886634065,34.459655164131306,53.92347128885614,4.674432305308135,12.643007004974555,18.10795401147755,4.747772762437578,9.93698324162524,0.6408116914769695,109.3750000005283,109.37499999999997
no_induced_degradation,44.0,24.212605028333535,34.45843892197558,53.92344145985853,4.674274880016356,12.643623605144457,18.10720981501348,4.747602490980921,9.937358966076244,0.6407636637744,110.00000000053029,109.99999999999997
no_induced_degradation,44.25,24.213588171493242,34.45726220136664,53.92341260346497,4.674122587112191,12.64422018203924,18.106489801608095,4.747437769927233,9.937722442887999,0.6407172009204996,110.62500000053227,110.62499999999999
no_induced_degradation,44.5,24.214539377543183,34.45612372975912,53.9233846881866,4.6739752604605,12.64479737970615,18.10579319256786,4.747278419649991,9.938074068428145,0.6406722523092857,111.25000000053424,111.24999999999999
no_induced_degradation,44.75,24.215459688311405,34.45502225770628,53.92335768305076,4.673832736666289,12.645355830289171,18.105119223326472,4.747124263503173,9.93841423248854,0.6406287681899203,111.87500000053619,111.87499999999999
no_induced_degradation,45.0,24.216350108006974,34.453956581119634,53.9233315582421,4.673694858431578,12.64589614311145,18.104467157078144,4.7469751314227,9.93874331033682,0.6405867006568238,112.50000000053814,112.49999999999997
no_induced_degradation,45.25,24.217211607374058,34.45292553615569,53.92330628495784,4.673561473796862,12.646418907192892,18.103836281646238,4.746830859112027,9.939061664513826,0.6405460034252073,113.12500000054006,113.12499999999999
no_induced_degradation,45.5,24.218045118273025,34.451928005873384,53.92328183559433,4.673432437119817,12.646924687965372,18.103225913560223,4.746691289094114,9.939369642512151,0.640506632121839,113.75000000054197,113.74999999999999
no_induced_degradation,45.75,24.21885155330857,34.45096289620533,53.923258183085096,4.673307605599847,12.647414039172583,18.102635383342278,4.7465562669727515,9.939667585026452,0.6404685432488703,114.37500000054388,114.37499999999999
no_induced_degradation,46.0,24.219631792617484,34.450029152163225,53.923235301351426,4.673186841642693,12.64788749486058,18.102064045430797,4.746425643975122,9.93995582034263,0.6404316948874755,115.00000000054578,114.99999999999999
no_induced_degradation,46.25,24.220386686226608,34.44912575495556,53.92321316522343,4.67307001244634,12.648345570807255,18.101511276415764,4.746299276506456,9.940234665320357,0.6403960465747668,115.62500000054766,115.62499999999999
no_induced_degradation,46.5,24.22111705229941,34.448251724140796,53.923191750500116,4.672956990316689,12.648788763459208,18.10097647635747,4.74617702648968,9.94050442464329,0.6403615593982618,116.25000000054953,116.24999999999999
no_induced_degradation,46.75,24.22182369030337,34.44740610156875,53.923171033515686,4.672847650386277,12.64921755791685,18.100459058953845,4.746058758907885,9.940765396243254,0.6403281953105059,116.8750000005514,116.87499999999999
no_induced_degradation,47.0,24.222507371831558,34.44658796259636,53.923150991445304,4.672741872222247,12.649632422368667,18.09995845840838,4.74594434353591,9.941017867478154,0.6402959176116103,117.50000000055324,117.49999999999999
no_induced_degradation,47.25,24.223168841771827,34.4457964146741,53.923131602268505,4.672639539633688,12.650033808800366,18.099474128564925,4.745833654732552,9.941262115590499,0.6402646908911828,118.12500000055508,118.12499999999999
no_induced_degradation,47.5,24.22380881858807,34.44503059701582,53.923112844761945,4.672540540633269,12.650422153165628,18.0990055427058,4.745726571398901,9.941498407799237,0.6402344810165133,118.75000000055691,118.74999999999999
no_induced_degradation,47.75,24.224428002291425,34.444289670881055,53.92309469823752,4.672444766059442,12.650797880220278,18.098552187601747,4.7456229754937285,9.941727004576528,0.6402052547182224,119.37500000055871,119.37499999999999
no_induced_degradation,48.0,24.225027069059895,34.44357282615631,53.92307714272259,4.672352110524218,12.651161400259612,18.09811356754212,4.745522753054187,9.941948157394702,0.6401769798748138,120.00000000056052,119.99999999999999
no_penalty,0.0,30.0,70.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_penalty,0.25,25.029440196365055,57.11539353583551,78.8790575480823,15.917822485158815,5.14999569295027,11.888769244126204,3.3021894718720195,0.2357134735846011,0.5442745693970809,0.6614132877537325,0.625
no_penalty,0.5,22.551075283768085,50.26555464224795,68.34184169414432,13.214933329883761,7.5780685573637525,17.295023078375667,4.6893434377034025,0.6379993320275117,1.4577239004593943,1.4645552058316333,1.2500000000000002
no_penalty,0.75,21.242325179429855,46.27356990474706,62.81376169093835,11.408396429373132,8.786748134657534,19.80788660377721,5.255770187726299,1.0230335733195586,2.31279980973879,2.4286367944876712,1.8750000000000002
no_penalty,1.0,20.524098400697582,43.750723412285765,59.86221803712777,10.193710967303241,9.40603865001694,20.925454280158487,5.444814989562668,1.3474891973990795,3.0139848459089684,3.5322112137070287,2.5000000000000013
no_penalty,1.25,20.115837345152563,42.02325794124861,58.301734557100545,9.374128500475367,9.729214024910194,21.343179918464582,5.459014026343163,1.6081809930430542,3.5586764803115503,4.746653297042488,3.1250000000000018
no_penalty,1.5,19.8734100698191,40.74296594954441,57.514316960572,8.820183474484137,9.901151116623723,21.404715397288367,5.397614534132769,1.813153528751967,3.969048462785244,6.045555475341211,3.7500000000000018
no_penalty,1.75,19.72018666991861,39.722493628826726,57.16396973342147,8.445590270899995,9.99567013202404,21.285950405454447,5.3106860806463825,1.972614330123255,4.271109318481133,7.406975515322471,4.375000000000002
no_penalty,2.0,19.61460049018182,38.858215975510674,57.06307915155806,8.192351401634678,10.050824808126832,21.078447441949727,5.223204935389551,2.0960723250671953,4.488371338057626,8.813467621255086,5.000000000000004
no_penalty,2.25,19.5338447673981,38.09159988535068,57.10507488455257,8.02127591956228,10.086167775188255,20.830033259821395,5.146843372165399,2.191555860846349,4.640324847573335,10.251473603969156,5.625000000000004
no_penalty,2.5,19.465332885502967,37.38896902290718,57.2287533869482,7.9058018158191565,10.111574356975046,20.565474071895856,5.086148736525811,2.265546164640451,4.742503283160594,11.710600215063824,6.250000000000004
no_penalty,2.75,19.402109548977517,36.73058827038687,57.398728485921474,7.827902905175592,10.13186563599348,20.297308783260576,5.04192396015332,2.323146291233979,4.807026843582449,13.182954626710377,6.875000000000003
no_penalty,3.0,19.340345993768192,36.10465422806574,57.59447093065114,7.775344818398398,10.149257953997665,20.031615933749535,5.013114477199732,2.3683097503470045,4.843230954200368,14.662585186016903,7.500000000000002
no_penalty,3.25,19.277959369449338,35.50393683281354,57.80406550896359,7.739831043698853,10.164661535882752,19.77110399885246,4.9978607921367955,2.4040639628685776,4.858244201442738,16.14503009883747,8.125000000000004
no_penalty,3.5,19.21384674155904,34.923879496655154,58.02061501017341,7.715744142112087,10.178362963692555,19.516766168246072,4.994072975386717,2.4327062566288817,4.857476626022796,17.626961747345902,8.750000000000002
