G0,G1,G2,G3,G4,mfpt_ns
-0.0,0.2173703534762555,0.38421152402073716,0.7244673226296972,1.709501835426081,2526.808263756494
-0.0,0.2579194055586971,0.4940225480575311,1.005364442747965,2.2447624161395168,2641.303482587052
-0.0,0.35083639044936593,0.46457868185388773,0.5820814217007382,1.6872858346224335,2049.1754786094334
-0.0,0.45810337204920476,0.8687826444675009,1.3125174577897012,2.9267898076474577,4523.647869674215
-0.0,0.43733953450901986,0.6288140554580429,0.9716143626308409,3.2713824942661227,10710.249007875416
-0.0,0.3724411699675015,0.7034443021364813,0.9780035728290352,2.614516574926907,4080.02918586786
-0.0,0.3286154246184719,0.6601793565924189,0.6805416681257899,2.2567054062883134,2570.0197132616545
-0.0,0.3558670836468563,0.42917370158696533,0.6679623499706941,2.019375252173811,1943.163390663385
-0.0,0.3864457408216706,0.7129432623063054,1.0001090713479386,3.274926781703179,10842.523962344867
-0.0,0.3043114809786374,0.8813092199377607,0.7669204637121871,2.4233636873388074,4103.37841547821
-0.0,0.26817491315818337,0.6726064832232969,0.766707067307414,1.9005154687888677,2031.3095238095252
-0.0,0.08708473565753613,0.1862862352416699,0.08708473565753613,1.0164660589029295,1031.18556005398
-0.0,0.4757229279528744,0.8180080083879441,0.9989420396657822,2.1518645164763215,2670.863348416285
-0.0,0.4401188028744726,1.000017576712148,1.1208324799867266,3.3353454758220096,10983.90507518781
-0.0,0.39001616468343264,0.7330381779705956,0.7330381779705956,2.595049199080666,2591.9258927979863
-0.0,0.2917849055083775,0.7422432043922431,1.3344445825284321,3.2761035148600266,10895.263157894662
-0.0,0.21691113030933604,0.42972245514188717,0.7918336133824646,2.333888080783511,2643.4431818181824
-0.0,0.3252731693030674,0.4827985388711643,0.838924949764124,2.7916586895834663,3919.8433048433612
-0.0,0.47747639474075354,0.7593698359578215,1.2064589551782963,3.3213533553546952,10864.643993792777
-0.0,0.24677883582550555,0.7111694570684782,0.9406871257268935,1.6958109450081855,2786.2535014005834
-0.0,0.4717155001044237,0.8798789090833532,0.800136268474832,3.295758476491821,10784.200000000052
-0.0,0.27903731933398673,0.5471560853259838,0.7493730732210193,1.282303576768151,1904.3888888888862
-0.0,0.6774753657728895,1.0850280612801555,1.0313998740739345,1.767973322762085,2842.546398046398
-0.0,0.4448049194411851,0.8721081066103913,1.0772715653092282,2.2509851209735374,2172.12636012635
-0.0,0.44541360978103073,0.8109088039501017,1.6119050372533226,2.9299610103102713,4483.728933540199
