time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
1.403724470904557e-05,19.979754520981285,4439.945449106953,7.63258465662332e-05,0.0003248935852575471,4.90697975590014e-05,0.20093480792952453,3.979952288053958e-06,99.89877260490641,0.00013738652381921975,0.0,0.0001007170114298396,6.869771658260195e-05,0.10046740396476227,0.00024273729004841094,5.058619046583736e-10,0.00021045208108863838,0.0,0.0002806027747848512
1.4476751911946399e-05,19.979120965208296,4439.804658935177,8.116988497425955e-05,0.0003455094760506257,5.2184130277398204e-05,0.2071874412100177,4.232552461127866e-06,99.89560482604146,0.0001461057929536672,0.0,0.00010710793757569397,7.305778238835749e-05,0.10359372060500885,0.00025814337460418856,5.548325968874627e-10,0.0002170379111865359,0.0,0.0002893838815820479
1.493002011890501e-05,19.978467593869926,4439.659465304428,8.632100855521139e-05,0.00036743195526534,5.549590469644365e-05,0.21363339628144226,4.5011672016625095e-06,99.89233796934963,0.0001553778153993805,0.0,0.00011390390613225541,7.769426657502111e-05,0.10681669814072113,0.0002745261876293965,6.085415801610308e-10,0.0002238297253810888,0.0,0.00029843963384145177
1.53974801880085e-05,19.977793787883797,4439.509730640843,9.179865176779989e-05,0.00039074367944591526,5.9017617277370976e-05,0.22027857125325712,4.786810129588231e-06,99.88896893941899,0.0001652375731820398,0.0,0.00012113054062823372,8.262466418831936e-05,0.11013928562662856,0.0002919475498035862,6.674468330088735e-10,0.00023083395914535852,0.0,0.00030777861219381136
1.5879576467543417e-05,19.977098908869667,4439.355313082148,9.762347579205237e-05,0.0004155325192535854,6.276255336649848e-05,0.22712903914866206,5.090558855992016e-06,99.88549454434833,0.00017572225642569427,0.0,0.0001288150809686115,8.786757471309786e-05,0.11356451957433103,0.00031047318462695307,7.320506158834884e-10,0.00023805724856395063,0.0,0.0003174096647519342
1.6376767218375162e-05,19.97638229855069,4439.196066344598,0.00010381744564669123,0.00044189188693376116,6.67448367976334e-05,0.23419105276931812,5.413559006923727e-06,99.88191149275343,0.00018687140216404422,0.0,0.00013698648494946597,9.344277151668676e-05,0.11709552638465906,0.0003301729638322781,8.029037552813227e-10,0.0002455064365580548,0.0,0.0003273419154107397
1.6889525049551807e-05,19.975643278136253,4439.031839585835,0.00011040391212375225,0.0004699210842078592,7.09794825938808e-05,0.24147104967430552,5.7570284986552816e-06,99.87821639068126,0.00019872704182275405,0.0,0.00014567553610443635,9.937127563143312e-05,0.12073552483715276,0.00035112116813298564,8.80610342543654e-10,0.0002531885793018239,0.0,0.00033758477240243193
1.7418337367546668e-05,19.974881147685895,4438.862477263532,0.00011740769883834892,0.0004997256718498323,7.548245296062134e-05,0.2489756572745593,6.122262079953046e-06,99.87440573842947,0.00021133385790902807,0.0,0.000154914958273448,0.00010567543414486988,0.12448782863727965,0.0003733967642563363,9.658328874904275e-10,0.0002611109528358618,0.0,0.0003481479371144825
1.7963706839567072e-05,19.974095185453667,4438.687818989704,0.00012485519470961857,0.0005314178622838118,8.02707167731008e-05,0.2567116980439233,6.510636157871496e-06,99.87047592726833,0.0002247393504773134,0.0,0.00016473953730798165,0.00011237900348234111,0.12835584902196165,0.00039708369926858255,1.0592979709294355e-09,0.00026928105988375584,0.0,0.0003590414131783412
1.8526151871368822e-05,19.97328464721239,4438.507699380531,0.0001327744522080672,0.0005651169366200527,8.536231277443206e-05,0.264686194847831,6.923613924579369e-06,99.86642323606195,0.00023899401397452094,0.0,0.00017518625035221636,0.00011950723788420488,0.1323430974239155,0.0004222712132600957,1.1618024443487453e-09,0.00027770663687774397,0.0,0.00037027551583699203
1.9106207100031592e-05,19.972448765557232,4438.321947901608,0.00014119529172488906,0.0006009496876320705,9.077641671292668e-05,0.27290637639052295,7.362750803794089e-06,99.86224382778614,0.0002541515251048003,0.0,0.00018629440316594184,0.00012708698339809735,0.13645318819526148,0.0004490541715234015,1.2742202297795456e-09,0.00028639566119980763,0.0,0.00038186088159974365
1.9704423902162825e-05,19.971586749187914,4438.130388708426,0.00015014941244034037,0.0006390508902683451,9.653341266153086e-05,0.28137968278154557,7.829700236525083e-06,99.85793374593956,0.00027026894239261267,0.0,0.00019810577598318698,0.0001351467777261432,0.14068984139077279,0.0004775334174256648,1.3975097779485132e-09,0.00029535635864463475,0.0,0.00039380847819284637
2.032137091801349e-05,19.970697782168997,4437.932840482,0.00015967051009105768,0.0006795638013879062,0.00010265496877683811,0.2901137712221384,8.326219827019687e-06,99.85348891084499,0.0002874069181639038,0.0,0.00021066477843025092,0.00014371695628757336,0.1450568856110692,0.0005078161472499307,1.5327222484683514e-09,0.0003045972111110953,0.0,0.0004061296148147938
2.0957634592004368e-05,19.969781023167503,4437.729116259445,0.0001697944020603422,0.0007226406905105673,0.00010916411777070455,0.2991165218119531,8.85417787106786e-06,99.84890511583751,0.00030562992370861597,0.0,0.00022401861405827586,0.00015282976487898637,0.14955826090597654,0.0005400163083564289,1.6810104819899735e-09,0.00031412696452906693,0.0,0.00041883595270542263
