alpha,Kd_E_nM,Kd_T_nM,peak_EPT_nM,optimal_total_P_nM
100.0,0.251188643150958,50.11872336272725,92.7012423919524,103.54813389233576
100.0,0.31622776601683794,50.11872336272725,92.64461010228072,103.98107170553497
100.0,0.3981071705534973,50.11872336272725,92.58110960028894,104.46683592150963
100.0,0.5011872336272724,50.11872336272725,92.50991367611172,105.01187233627272
100.0,0.6309573444801934,50.11872336272725,92.43009697954642,105.62341325190349
100.0,0.7943282347242815,50.11872336272725,92.34062476378679,106.30957344480194
100.0,1.0,50.11872336272725,92.2403404397407,107.07945784384138
100.0,1.2589254117941675,50.11872336272725,92.12795184262403,107.94328234724281
100.0,1.584893192461114,50.11872336272725,92.00201611230635,108.91250938133746
100.0,1.9952623149688797,50.11872336272725,91.86092309155141,110.0
100.0,2.511886431509581,50.11872336272725,91.70287715288904,111.22018454301964
100.0,3.1622776601683795,50.11872336272725,91.52587737670983,112.58925411794168
100.0,3.981071705534973,50.11872336272725,91.32769602196552,114.12537544622755
100.0,5.011872336272725,50.11872336272725,91.10585525869101,115.84893192461114
100.0,6.309573444801933,50.11872336272725,90.85760217106294,117.78279410038922
100.0,7.943282347242818,50.11872336272725,90.57988209410811,119.9526231496888
100.0,10.0,50.11872336272725,90.26931042045007,122.3872113856834
100.0,12.589254117941675,50.11872336272725,89.92214311045632,125.1188643150958
100.0,15.848931924611142,50.11872336272725,89.53424626563525,128.18382931264455
100.0,19.952623149688808,50.11872336272725,89.10106528803202,131.62277660168382
100.0,25.11886431509582,50.11872336272725,88.61759435577846,135.48133892335755
100.0,31.622776601683793,50.11872336272725,88.07834720616589,139.81071705534976
100.0,39.810717055349734,50.11872336272725,87.47733054306858,144.66835921509633
100.0,50.11872336272725,50.11872336272725,86.80802178657505,150.11872336272725
100.0,63.095734448019364,50.11872336272725,86.06335337096502,156.23413251903492
100.0,79.43282347242821,50.11872336272725,85.23570638378902,163.09573444801936
100.0,100.0,50.11872336272725,84.31691703269364,170.7945784384138
100.0,125.89254117941675,50.11872336272725,83.29830023206314,179.4328234724282
100.0,158.48931924611142,50.11872336272725,82.17069551442415,189.12509381337458
100.0,199.52623149688807,50.11872336272725,80.92454147390687,200.00000000000006
100.0,251.18864315095823,50.11872336272725,79.54998600127098,212.2018454301964
100.0,316.22776601683796,50.11872336272725,78.0370406001424,225.89254117941675
100.0,398.1071705534973,50.11872336272725,76.37578796374511,241.25375446227548
100.0,501.18723362727246,50.11872336272725,74.55665255776518,258.48931924611145
100.0,630.9573444801937,50.11872336272725,72.5707439298004,277.82794100389236
100.0,794.3282347242822,50.11872336272725,70.4102814731254,299.5262314968881
100.0,1000.0,50.11872336272725,68.06910690989267,323.872113856834
100.0,0.1,63.095734448019364,92.07454717739795,102.51188643150958
100.0,0.12589254117941673,63.095734448019364,92.03905687978445,102.81838293126445
100.0,0.15848931924611134,63.095734448019364,91.99925273354314,103.16227766016839
100.0,0.19952623149688797,63.095734448019364,91.95461266630764,103.54813389233576
100.0,0.251188643150958,63.095734448019364,91.90455201280398,103.98107170553497
100.0,0.31622776601683794,63.095734448019364,91.84841616342018,104.46683592150964
100.0,0.3981071705534973,63.095734448019364,91.78547238932555,105.01187233627273
100.0,0.5011872336272724,63.095734448019364,91.71490076249994,105.62341325190349
100.0,0.6309573444801934,63.095734448019364,91.63578408386374,106.30957344480194
100.0,0.7943282347242815,63.095734448019364,91.54709672810168,107.07945784384138
100.0,1.0,63.095734448019364,91.44769231011905,107.94328234724281
100.0,1.2589254117941675,63.095734448019364,91.33629007583775,108.91250938133746
100.0,1.584893192461114,63.095734448019364,91.2114599198624,110.0
100.0,1.9952623149688797,63.095734448019364,91.07160593523369,111.22018454301964
100.0,2.511886431509581,63.095734448019364,90.9149484070777,112.58925411794168
100.0,3.1622776601683795,63.095734448019364,90.73950417377392,114.12537544622754
100.0,3.981071705534973,63.095734448019364,90.54306529796955,115.84893192461114
100.0,5.011872336272725,63.095734448019364,90.3231760174488,117.78279410038924
100.0,6.309573444801933,63.095734448019364,90.07710798512618,119.9526231496888
100.0,7.943282347242818,63.095734448019364,89.80183386147843,122.3872113856834
100.0,10.0,63.095734448019364,89.49399939550409,125.1188643150958
100.0,12.589254117941675,63.095734448019364,89.14989422658016,128.18382931264455
100.0,15.848931924611142,63.095734448019364,88.76542176513064,131.62277660168382
100.0,19.952623149688808,63.095734448019364,88.33606867166448,135.48133892335755
100.0,25.11886431509582,63.095734448019364,87.85687465948723,139.81071705534976
100.0,31.622776601683793,63.095734448019364,87.32240360544027,144.66835921509633
100.0,39.810717055349734,63.095734448019364,86.72671727568087,150.11872336272725
100.0,50.11872336272725,63.095734448019364,86.06335337096502,156.23413251903494
100.0,63.095734448019364,63.095734448019364,85.32531007962494,163.09573444801936
100.0,79.43282347242821,63.095734448019364,84.50503990733606,170.79457843841382
100.0,100.0,63.095734448019364,83.59445623953118,179.4328234724282
100.0,125.89254117941675,63.095734448019364,82.58495688899204,189.12509381337458
100.0,158.48931924611142,63.095734448019364,81.46746978339019,200.00000000000006
100.0,199.52623149688807,63.095734448019364,80.23252693722559,212.20184543019644
100.0,251.18864315095823,63.095734448019364,78.87037389005351,225.89254117941684
100.0,316.22776601683796,63.095734448019364,77.37112280635209,241.25375446227548
100.0,398.1071705534973,63.095734448019364,75.72495830404404,258.48931924611145
100.0,501.18723362727246,63.095734448019364,73.92240562706439,277.82794100389236
100.0,630.9573444801937,63.095734448019364,71.95467073658547,299.5262314968881
100.0,794.3282347242822,63.095734448019364,69.81406089356481,323.8721138568341
100.0,1000.0,63.095734448019364,67.4944918461037,351.1886431509581
100.0,0.1,79.43282347242821,91.18729092684511,102.81838293126445
100.0,0.12589254117941673,79.43282347242821,91.15215007067145,103.16227766016839
100.0,0.15848931924611134,79.43282347242821,91.1127378759524,103.54813389233576
100.0,0.19952623149688797,79.43282347242821,91.06853742414388,103.98107170553497
100.0,0.251188643150958,79.43282347242821,91.01896982406463,104.46683592150963
100.0,0.31622776601683794,79.43282347242821,90.96338693392713,105.01187233627272
100.0,0.3981071705534973,79.43282347242821,90.90106326830671,105.62341325190349
100.0,0.5011872336272724,79.43282347242821,90.8311870092846,106.30957344480194
100.0,0.6309573444801934,79.43282347242821,90.75285003589804,107.07945784384138
100.0,0.7943282347242815,79.43282347242821,90.66503688150149,107.94328234724281
100.0,1.0,79.43282347242821,90.56661252505013,108.91250938133746
100.0,1.2589254117941675,79.43282347242821,90.45630892013978,110.0
100.0,1.584893192461114,79.43282347242821,90.33271016550326,111.22018454301964
100.0,1.9952623149688797,79.43282347242821,90.19423622337109,112.58925411794168
100.0,2.511886431509581,79.43282347242821,90.03912509869025,114.12537544622755
100.0,3.1622776601683795,79.43282347242821,89.8654134039637,115.84893192461115
100.0,3.981071705534973,79.43282347242821,89.67091525307778,117.78279410038924
100.0,5.011872336272725,79.43282347242821,89.45319945499534,119.9526231496888
100.0,6.309573444801933,79.43282347242821,89.20956501718048,122.3872113856834
100.0,7.943282347242818,79.43282347242821,88.93701502227356,125.1188643150958
100.0,10.0,79.43282347242821,88.63222901374286,128.18382931264455
100.0,12.589254117941675,79.43282347242821,88.29153412174435,131.62277660168382
100.0,15.848931924611142,79.43282347242821,87.91087528490911,135.48133892335758
100.0,19.952623149688808,79.43282347242821,87.48578508401316,139.81071705534976
100.0,25.11886431509582,79.43282347242821,87.01135390737488,144.66835921509636
100.0,31.622776601683793,79.43282347242821,86.48220142445285,150.11872336272725
100.0,39.810717055349734,79.43282347242821,85.89245066365167,156.23413251903492
100.0,50.11872336272725,79.43282347242821,85.23570638378902,163.09573444801936
100.0,63.095734448019364,79.43282347242821,84.50503990733606,170.79457843841382
100.0,79.43282347242821,79.43282347242821,83.6929831580687,179.4328234724282
100.0,100.0,79.43282347242821,82.79153532460582,189.12509381337458
100.0,125.89254117941675,79.43282347242821,81.79218635823527,200.00000000000006
100.0,158.48931924611142,79.43282347242821,80.68596240386645,212.2018454301964
100.0,199.52623149688807,79.43282347242821,79.46349923856364,225.8925411794168
100.0,251.18864315095823,79.43282347242821,78.11515081320564,241.25375446227554
100.0,316.22776601683796,79.43282347242821,76.63114098785971,258.48931924611145
100.0,398.1071705534973,79.43282347242821,75.00176740333468,277.82794100389236
100.0,501.18723362727246,79.43282347242821,73.21766696007568,299.52623149688804
100.0,630.9573444801937,79.43282347242821,71.27015231789002,323.8721138568341
100.0,794.3282347242822,79.43282347242821,69.15162781840704,351.1886431509582
100.0,1000.0,79.43282347242821,66.85609077761747,381.8382931264455
100.0,0.1,100.0,90.20218037745371,103.16227766016837
100.0,0.12589254117941673,100.0,90.16742838207976,103.54813389233576
100.0,0.15848931924611134,100.0,90.12845235265839,103.98107170553497
100.0,0.19952623149688797,100.0,90.0847411054704,104.46683592150963
100.0,0.251188643150958,100.0,90.03572217428676,105.01187233627272
100.0,0.31622776601683794,100.0,89.98075461411668,105.62341325190349
100.0,0.3981071705534973,100.0,89.91912099922087,106.30957344480193
100.0,0.5011872336272724,100.0,89.85001853559666,107.07945784384138
100.0,0.6309573444801934,100.0,89.77254920311606,107.94328234724281
100.0,0.7943282347242815,100.0,89.68570883804065,108.91250938133746
100.0,1.0,100.0,89.58837506311484,110.0
100.0,1.2589254117941675,100.0,89.47929397032074,111.22018454301963
100.0,1.584893192461114,100.0,89.35706546128925,112.58925411794168
100.0,1.9952623149688797,100.0,89.22012715309235,114.12537544622754
100.0,2.511886431509581,100.0,89.06673676372026,115.84893192461114
100.0,3.1622776601683795,100.0,88.89495290326116,117.78279410038922
100.0,3.981071705534973,100.0,88.70261421529352,119.9526231496888
100.0,5.011872336272725,100.0,88.48731684031615,122.3872113856834
100.0,6.309573444801933,100.0,88.24639021172528,125.1188643150958
100.0,7.943282347242818,100.0,87.976871248054,128.18382931264455
100.0,10.0,100.0,87.67547707676545,131.6227766016838
100.0,12.589254117941675,100.0,87.33857651952151,135.48133892335755
100.0,15.848931924611142,100.0,86.96216069215563,139.81071705534973
100.0,19.952623149688808,100.0,86.54181323123565,144.66835921509633
100.0,25.11886431509582,100.0,86.07268086091698,150.11872336272722
100.0,31.622776601683793,100.0,85.54944526770758,156.23413251903492
100.0,39.810717055349734,100.0,84.96629756681084,163.09573444801933
100.0,50.11872336272725,100.0,84.31691703269364,170.7945784384138
100.0,63.095734448019364,100.0,83.59445623953118,179.4328234724282
100.0,79.43282347242821,100.0,82.79153532460582,189.12509381337458
100.0,100.0,100.0,81.9002487577582,200.0
100.0,125.89254117941675,100.0,80.91218877608891,212.20184543019633
100.0,158.48931924611142,100.0,79.81849052044649,225.89254117941675
100.0,199.52623149688807,100.0,78.60990487028506,241.25375446227548
100.0,251.18864315095823,100.0,77.27690597649396,258.48931924611145
100.0,316.22776601683796,100.0,75.80984146654563,277.8279410038923
100.0,398.1071705534973,100.0,74.19913412646333,299.526231496888
100.0,501.18723362727246,100.0,72.43554437133702,323.872113856834
100.0,630.9573444801937,100.0,70.5105027402322,351.1886431509581
100.0,794.3282347242822,100.0,68.41652062980673,381.83829312644554
100.0,1000.0,100.0,66.14768503251254,416.2277660168379
100.0,0.1,125.89254117941675,89.10985558118625,103.54813389233576
100.0,0.12589254117941673,125.89254117941675,89.07553584783003,103.98107170553497
100.0,0.15848931924611134,125.89254117941675,89.03704466338132,104.46683592150963
100.0,0.19952623149688797,125.89254117941675,88.99387721854002,105.01187233627272
100.0,0.251188643150958,125.89254117941675,88.94546818850796,105.62341325190349
100.0,0.31622776601683794,125.89254117941675,88.89118462753638,106.30957344480194
100.0,0.3981071705534973,125.89254117941675,88.83031806809605,107.07945784384138
100.0,0.5011872336272724,125.89254117941675,88.76207574595418,107.94328234724281
100.0,0.6309573444801934,125.89254117941675,88.68557086749986,108.91250938133746
100.0,0.7943282347242815,125.89254117941675,88.59981183128407,110.0
100.0,1.0,125.89254117941675,88.50369031229268,111.22018454301963
100.0,1.2589254117941675,125.89254117941675,88.39596811541854,112.58925411794168
100.0,1.584893192461114,125.89254117941675,88.2752627045579,114.12537544622755
100.0,1.9952623149688797,125.89254117941675,88.14003131651181,115.84893192461114
100.0,2.511886431509581,125.89254117941675,87.9885535754375,117.78279410038922
100.0,3.1622776601683795,125.89254117941675,87.8189125352501,119.9526231496888
100.0,3.981071705534973,125.89254117941675,87.62897409573539,122.3872113856834
100.0,5.011872336272725,125.89254117941675,87.41636476522817,125.1188643150958
100.0,6.309573444801933,125.89254117941675,87.17844778105346,128.18382931264455
100.0,7.943282347242818,125.89254117941675,86.91229765162993,131.6227766016838
100.0,10.0,125.89254117941675,86.61467325500047,135.48133892335755
100.0,12.589254117941675,125.89254117941675,86.28198972220605,139.81071705534973
100.0,15.848931924611142,125.89254117941675,85.9102894559005,144.66835921509633
100.0,19.952623149688808,125.89254117941675,85.4952127914965,150.11872336272725
100.0,25.11886431509582,125.89254117941675,85.03196900762624,156.23413251903494
100.0,31.622776601683793,125.89254117941675,84.51530864359836,163.09573444801933
100.0,39.810717055349734,125.89254117941675,83.93949839368312,170.7945784384138
100.0,50.11872336272725,125.89254117941675,83.29830023206314,179.4328234724282
100.0,63.095734448019364,125.89254117941675,82.58495688899204,189.12509381337458
