id,turnover_half_life_h,time_since_washout_h,free_active_fraction,EI_fraction,covalent_fraction,inhibited_fraction
W01,72.0,-0.24,9.172849871713287e-05,0.0008905455737179148,0.9990177259281834,0.9999082715019013
W01,72.0,-0.22,9.172799538246743e-05,0.0008905405540951586,0.9990177314511407,0.9999082720052359
W01,72.0,-0.2,9.17275816540697e-05,0.0008905364280918795,0.9990177359908723,0.9999082724189642
W01,72.0,-0.18,9.172724169151188e-05,0.0008905330377357032,0.9990177397211909,0.9999082727589266
W01,72.0,-0.16,9.17269624549777e-05,0.0008905302529840107,0.999017742785179,0.999908273038163
W01,72.0,-0.14,9.172673308117035e-05,0.0008905279655000323,0.9990177453020366,0.9999082732675366
W01,72.0,-0.12,9.172654491325213e-05,0.0008905260889514273,0.999017747366753,0.9999082734557044
W01,72.0,-0.1,9.172639020500196e-05,0.0008905245460871931,0.9990177490643254,0.9999082736104126
W01,72.0,-0.08,9.172626335226802e-05,0.0008905232810186141,0.9990177504562465,0.9999082737372651
W01,72.0,-0.06,9.172615883488563e-05,0.0008905222386945558,0.9990177516030879,0.9999082738417825
W01,72.0,-0.04,9.172607304349051e-05,0.0008905213831197882,0.9990177525444539,0.9999082739275736
W01,72.0,-0.02,9.172600223220968e-05,0.000890520676937717,0.9990177533214473,0.999908273998385
W01,72.0,0.0,9.172594386731754e-05,0.0008905200948801699,0.9990177539618695,0.9999082740567498
W01,72.0,2.777777777777778e-06,9.264273904523537e-05,0.0008896033135489925,0.9990177539480228,0.9999073572615719
W01,72.0,2.9172003445649343e-06,9.2688731057122e-05,0.0008895573229486463,0.9990177539466113,0.9999073112695599
W01,72.0,3.063620826118718e-06,9.273702903158596e-05,0.0008895090265307945,0.9990177539450547,0.9999072629715855
W01,72.0,3.217390462645141e-06,9.278774845518432e-05,0.0008894583088237995,0.9990177539433381,0.999907212252162
W01,72.0,3.3788781238422022e-06,9.284101058479027e-05,0.0008894050485872423,0.9990177539414451,0.9999071589900324
W01,72.0,3.5484711937615406e-06,9.289694273452151e-05,0.0008893491185251519,0.9990177539393574,0.9999071030578826
W01,72.0,3.726576500083168e-06,9.295567848090283e-05,0.0008892903850838941,0.9990177539370523,0.9999070443221362
W01,72.0,3.913621290032474e-06,9.301735823981087e-05,0.0008892287078675854,0.9990177539345098,0.9999069826423773
W01,72.0,4.110054255280584e-06,9.308212937352116e-05,0.0008891639395379887,0.9990177539317056,0.9999069178712435
W01,72.0,4.316346608286634e-06,9.315014658541126e-05,0.0008890959254186306,0.999017753928613,0.9999068498540317
W01,72.0,4.532993212663964e-06,9.322157229648732e-05,0.0008890245031181774,0.9990177539252024,0.9999067784283207
W01,72.0,4.760513770281777e-06,9.329657702788468e-05,0.0008889495021482194,0.999017753921441,0.9999067034235892
W01,72.0,4.9994540679499615e-06,9.337533980206678e-05,0.0008888707435223859,0.9990177539172926,0.999906624660815
W01,72.0,5.250387286677668e-06,9.345804856360877e-05,0.0008887880393359082,0.9990177539127176,0.9999065419520535
W01,72.0,5.5139153766463595e-06,9.354490062049266e-05,0.0008887011923247066,0.9990177539076719,0.9999064550999966
W01,72.0,5.790670501195677e-06,9.363610310688052e-05,0.0008886099954030387,0.9990177539021072,0.9999063638975103
W01,72.0,6.081316553286011e-06,9.373187346837466e-05,0.000888514231178704,0.99901775389597,0.9999062681271488
W01,72.0,6.38655074807558e-06,9.383243997081739e-05,0.0008884136714447564,0.9990177538892016,0.9999061675606463
W01,72.0,6.707105295432311e-06,9.393804223372792e-05,0.0008883080766466336,0.9990177538817367,0.9999060619583834
W01,72.0,7.043749156392637e-06,9.404893178951983e-05,0.0008881971953235624,0.999017753873504,0.9999059510688275
W01,72.0,7.3972898877807235e-06,9.416537266969159e-05,0.0008880807635230563,0.9990177538644244,0.9999058346279475
W01,72.0,7.768575579413027e-06,9.428764201923046e-05,0.0008879585041872698,0.9990177538544106,0.9999057123585979
W01,72.0,8.15849688853527e-06,9.441603074815952e-05,0.0008878301265020597,0.9990177538433669,0.999905583969869
W01,72.0,8.567989176372133e-06,9.455084418847824e-05,0.0008876953252415005,0.9990177538311871,0.9999054491564285
W01,72.0,8.998034751914909e-06,9.4692402811562e-05,0.0008875537800511916,0.9990177538177543,0.9999053075978055
W01,72.0,9.449665228329633e-06,9.484104297133912e-05,0.0008874051547061283,0.9990177538029396,0.9999051589576456
W01,72.0,9.92396399763834e-06,9.499711767755296e-05,0.0008872490963387562,0.9990177537866007,0.9999050028829395
W01,72.0,1.0422068829609804e-05,9.516099740844459e-05,0.0008870852346276545,0.9990177537685809,0.9999048390032086
W01,72.0,1.0945174601094187e-05,9.533307096182741e-05,0.0008869131809479664,0.9990177537487073,0.9999046669296552
W01,72.0,1.1494536162348725e-05,9.55137463462337e-05,0.000886732527481913,0.9990177537267889,0.9999044862542709
W01,72.0,1.2071471347230406e-05,9.570345171387207e-05,0.0008865428462876675,0.9990177537026155,0.9999042965489031
W01,72.0,1.2677364134476658e-05,9.590263651116641e-05,0.0008863436881456164,0.9990177536759602,0.9999040973641059
W01,72.0,1.3313667967657363e-05,9.61117720814437e-05,0.0008861345819704801,0.9990177536465651,0.9999038882285356
W01,72.0,1.3981909241762348e-05,9.633135302630397e-05,0.0008859150334436408,0.9990177536141471,0.9999036686475907
W01,72.0,1.4683690964788112e-05,9.656189831312003e-05,0.0008856845239086911,0.9990177535783952,0.9999034381023039
W01,72.0,1.5420696603107362e-05,9.680395241111077e-05,0.0008854425092393722,0.9990177535389665,0.9999031960482059
W01,72.0,1.6194694119845807e-05,9.70580865151242e-05,0.0008851884186190822,0.9990177534954828,0.9999029419141019
W01,72.0,1.7007540215953647e-05,9.732490102542013e-05,0.0008849216520287143,0.9990177534475629,0.9999026750995916
W01,72.0,1.7861184784145505e-05,9.76050242431078e-05,0.000884641581634478,0.9990177533947394,0.9999023949763739
W01,72.0,1.875767558639301e-05,9.789911484123077e-05,0.0008843475492890185,0.9990177533364868,0.9999021008857758
W01,72.0,1.969916316619066e-05,9.82078643435344e-05,0.0008840388640269487,0.9990177532722466,0.9999017921362736
W01,72.0,2.068790600737881e-05,9.853199800226844e-05,0.0008837148012118179,0.999017753201403,0.9999014680026148
W01,72.0,2.1726275951898883e-05,9.887227639019107e-05,0.0008833746009500175,0.9990177531232769,0.9999011277242269
W01,72.0,2.2816763889477216e-05,9.922949706209611e-05,0.0008830174664357723,0.9990177530371191,0.999900770503555
W01,72.0,2.3961985732886287e-05,9.960449628828411e-05,0.0008826425622248578,0.9990177529421039,0.9999003955043287
W01,72.0,2.516468869311693e-05,9.999815086241028e-05,0.0008822490124346809,0.99901775283732,0.9999000018497547
W01,72.0,2.6427757869514805e-05,0.0001004113799861424,0.0008818358988683669,0.9990177527217625,0.9998995886206309
W01,72.0,2.7754223170689823e-05,0.0001008451472330508,0.0008814022590605128,0.9990177525943235,0.999899154853384
W01,72.0,2.9147266582800638e-05,0.00010130046259412613,0.0008809470842423069,0.9990177524537807,0.999898699538023
W01,72.0,3.0610229802649925e-05,0.00010177838460727864,0.0008804693172237599,0.999017752298786,0.9998982216160097
W01,72.0,3.2146622253900784e-05,0.00010228002732153925,0.0008799678452999892,0.9990177521279955,0.9998977199732955
W01,72.0,3.376012950564416e-05,0.00010280655147136401,0.0008794415094250827,0.9990177519397205,0.9998971934491456
W01,72.0,3.54546221135119e-05,0.00010335917364886522,0.0008788890948522836,0.9990177517321158,0.999896640826968
W01,72.0,3.723416490454432e-05,0.00010393916987947764,0.0008783093275430324,0.9990177515031945,0.9998960608307376
W01,72.0,3.910302672808474e-05,0.00010454787674766259,0.0008777008731040883,0.9990177512507652,0.9998954521238693
W01,72.0,4.106569069609223e-05,0.00010518669407762851,0.0008770623341278301,0.9990177509724115,0.9998948133065394
W01,72.0,4.312686493743742e-05,0.00010585708771167383,0.0008763922474370983,0.9990177506654683,0.9998941429129053
W01,72.0,4.529149389197924e-05,0.00010656059238725247,0.000875689081233701,0.999017750326996,0.9998934394082297
W01,72.0,4.756477017151528e-05,0.00010729882213286671,0.0008749512245081421,0.999017749953976,0.9998927011784841
W01,72.0,4.995214701605867e-05,0.00010807345601655833,0.0008741770018420706,0.9990177495427583,0.9998919265446005
W01,72.0,5.2459351375321655e-05,0.00010888625431773082,0.0008733646568808938,0.9990177490894183,0.9998911137462992
W01,72.0,5.509239764678687e-05,0.00010973905961531002,0.0008725123513490647,0.9990177485896526,0.9998902609410018
W01,72.0,5.7857602103321443e-05,0.00011063379957505436,0.0008716181623220767,0.9990177480387198,0.9998893662010419
W01,72.0,6.076159804494367e-05,0.00011157249038841108,0.0008706800788345394,0.9990177474313939,0.9998884275102284
W01,72.0,6.381135171108925e-05,0.00011255724030660105,0.0008696959983977031,0.9990177467619126,0.9998874427603103
W01,72.0,6.701417899154776e-05,0.00011359025401098349,0.0008686637226635263,0.9990177460239424,0.9998864097466059
W01,72.0,7.037776297615655e-05,0.00011467383576745037,0.0008675809543495011,0.9990177452105,0.9998853261648495
W01,72.0,7.39101723853512e-05,0.0001158103935678793,0.0008664452931555352,0.9990177443138935,0.999884189607049
W01,72.0,7.761988092578405e-05,0.00011700244314555953,0.0008652542318198053,0.9990177433256515,0.9998829975574713
W01,72.0,8.151578761744312e-05,0.00011825261207545367,0.0008640051520968527,0.9990177422364446,0.9998817473885414
W01,72.0,8.560723814103133e-05,0.00011956364429619742,0.0008626953203113969,0.9990177410360094,0.9998804363563207
W01,72.0,8.990404725681684e-05,0.00012093840499120007,0.0008613218825528879,0.9990177397130728,0.9998790615956257
W01,72.0,9.441652234873263e-05,0.00012237988201453494,0.0008598818634400739,0.9990177382551623,0.9998776201186024
W01,72.0,9.915548815020443e-05,0.00012389119305651023,0.0008583721589854021,0.999017736648575,0.9998761088075604
W01,72.0,0.00010413231271102102,0.00012547558920273155,0.000856789533186419,0.9990177348782278,0.9998745244114142
W01,72.0,0.00010935893466753624,0.00012713645936411608,0.0008551306137330002,0.9990177329275198,0.9998728635412528
W01,72.0,0.0001148478918816207,0.00012887733490374182,0.0008533918875253993,0.9990177307781878,0.9998711226657132
W01,72.0,0.0001206123515170633,0.0001307018935962301,0.0008515696968940271,0.9990177284101267,0.9998692981070207
W01,72.0,0.00012666614162557113,0.00013261396438154338,0.0008496602350159373,0.9990177258012195,0.9998673860362355
W01,72.0,0.00013302378431813766,0.00013461753158990495,0.0008476595418917612,0.9990177229271353,0.9998653824690271
W01,72.0,0.00013970053060135296,0.00013671673790467142,0.0008455635016390438,0.9990177197610732,0.9998632832627122
W01,72.0,0.00014671239696222157,0.00013891589096958206,0.0008433678360491923,0.9990177162735981,0.9998610841096474
W01,72.0,0.00015407620378925048,0.00014121946585629453,0.0008410681024265207,0.9990177124323342,0.9998587805347607
W01,72.0,0.00016180961572197314,0.00014363210743718546,0.0008386596915439728,0.9990177082016358,0.9998563678931798
W01,72.0,0.00016993118402570148,0.00014615863502216614,0.0008361378232869732,0.9990177035423079,0.9998538413655949
W01,72.0,0.0001784603910931573,0.00014880404884518137,0.0008334975404131724,0.9990176984113587,0.9998511959517719
W01,72.0,0.00018741769717973454,0.00015157352857377094,0.000830733710550563,0.9990176927614927,0.9998484264720432
W01,72.0,0.00019682458948450373,0.00015447243726316983,0.0008278410226109588,0.9990176865407429,0.9998455275633538
W01,72.0,0.00020670363369469655,0.00015750632226759818,0.0008248139863619704,0.9990176796919874,0.9998424936783493
W01,72.0,0.0002170785281173175,0.00016068091299447615,0.0008216469352763956,0.9990176721523462,0.9998393190876226
W01,72.0,0.00022797416052773548,0.000164002134314857,0.0008183340132826198,0.9990176638530195,0.9998359978663021
W01,72.0,0.00023941666787162817,0.00016747609565840343,0.0008148691865882002,0.9990176547183705,0.9998325239049587
W01,72.0,0.0002514334989634928,0.00017110909329000812,0.0008112462419560402,0.9990176446653709,0.999828890907327
W01,72.0,0.00026405348033212855,0.00017490759984737273,0.0008074587981329502,0.9990176336026367,0.9998250924007697
W01,72.0,0.0002773068853710441,0.00017887828223811622,0.0008035002881006286,0.9990176214302783,0.9998211217183789
W01,72.0,0.0002912255069596699,0.0001830279823822454,0.0007993639796303022,0.9990176080386045,0.9998169720182348
W01,72.0,0.0003058427337295848,0.00018736371198030746,0.000795042981427019,0.9990175933072096,0.9998126362886367
W01,72.0,0.00032119363015870544,0.000191892648535158,0.0007905302480206354,0.9990175771040612,0.9998081073520819
W01,72.0,0.00033731502068557357,0.0001966221322223106,0.0007858185838225847,0.9990175592845721,0.9998033778683947
W01,72.0,0.00035424557804551797,0.000201559651038911,0.0007809006592974831,0.9990175396902806,0.9997984403495781
W01,72.0,0.0003720259160405962,0.00020671282959718563,0.0007757690234248445,0.999017518147595,0.9997932871710198
W01,72.0,0.00039069868696585647,0.00021208941521948227,0.0007704161189862774,0.9990174944664112,0.9997879105853975
W01,72.0,0.0004103086839256315,0.00021769726287603237,0.0007648342990931172,0.9990174684386478,0.9997823027377409
W01,72.0,0.00043090294828530124,0.00022354431634468653,0.0007590158476562926,0.9990174398366161,0.9997764556842723
W01,72.0,0.0004525308825162937,0.0002296385889659021,0.0007529530003265047,0.9990174084113246,0.9997703614116511
W01,72.0,0.0004752443687050101,0.00023598813586503834,0.0007466379742791793,0.9990173738904728,0.9997640118647521
W01,72.0,0.000499097893009968,0.00024260102975457056,0.0007400629943710226,0.9990173359764914,0.9997573989708625
W01,72.0,0.0005241486763657121,0.0002494853304682438,0.0007332203258145509,0.9990172943443342,0.9997505146701487
W01,72.0,0.0005504568117470315,0.0002566490535052273,0.0007261023079373002,0.9990172486391745,0.9997433509471119
W01,72.0,0.0005780854083227599,0.0002641001266216528,0.0007187014003204705,0.9990171984736749,0.9997358998739954
W01,72.0,0.0006071007428449617,0.0002718463529737841,0.0007110102222610547,0.9990171434253822,0.9997281536476432
W01,72.0,0.0006375724186366621,0.0002798953688777761,0.0007030215978541409,0.999017083033885,0.9997201046317392
W01,72.0,0.0006695735325595089,0.0002882545857880112,0.0006947286174091194,0.9990170167974198,0.999711745414829
W01,72.0,0.0007031808503618983,0.00029693114199171104,0.0006861246889411292,0.9990169441696841,0.9997030688586253
W01,72.0,0.0007384749908281895,0.000305931845035723,0.0006772035992955352,0.9990168645562857,0.9996940681555813
W01,72.0,0.0007755406191707691,0.0003152631036904123,0.0006679595861407305,0.9990167773107859,0.9996847368969266
W01,72.0,0.0008144666501288653,0.0003249308620046952,0.0006583874079032007,0.999016681730709,0.9996750691386123
W01,72.0,0.0008553464612613265,0.0003349405266666824,0.0006484824206987728,0.9990165770532515,0.9996650594739503
W01,72.0,0.000898278116945018,0.0003452968886261652,0.0006382406612801938,0.9990164624507106,0.9996547031119908
W01,72.0,0.0009433646036161729,0.0003560040404467871,0.0006276589344944822,0.9990163370256756,0.9996439959601701
W01,72.0,0.0009907140768190064,0.0003670652891998986,0.0006167349054492833,0.9990161998059678,0.9996329347114171
W01,72.0,0.0010404401206542252,0.0003784830650187688,0.0006054671962718586,0.9990160497393262,0.9996215169355981
W01,72.0,0.0010926620202498074,0.0003902588251959798,0.0005938554875875653,0.9990158856878334,0.999609741175421
W01,72.0,0.001147505047907673,0.00040239295631847185,0.0005819006221549905,0.9990157064221434,0.9995976070442985
W01,72.0,0.0012051007636126557,0.0004148846713351549,0.0005696047138627766,0.9990155106154189,0.9995851153292817
W01,72.0,0.0012655873306246697,0.00042773190653575596,0.0005569712569672415,0.9990152968371139,0.9995722680940811
W01,72.0,0.0013291098469111085,0.0004409312160194781,0.0005440052380723572,0.999015063546525,0.9995590687845974
W01,72.0,0.001395820693214544,0.0004544776665591558,0.0005307132478671016,0.9990148090861906,0.9995455223340577
W01,72.0,0.00146587989859068,0.00046836473347434395,0.0005171035919966075,0.9990145316751459,0.9995316352671425
W01,72.0,0.0015394555242934352,0.00048258419928255626,0.0005031863992534969,0.9990142294020808,0.9995174158013344
W01,72.0,0.0016167240669280325,0.0004971260545195566,0.000488973727725884,0.9990139002183714,0.9995028739460974
W01,72.0,0.001697870881839196,0.0005119784115775554,0.00047447965773730297,0.9990135419313021,0.9994880215890394
W01,72.0,0.001783090627750106,0.0005271274159043414,0.0004597203877152894,0.9990131521969973,0.9994728725847125
W01,72.0,0.001872587733718721,0.0005425571776865304,0.00044471430918229513,0.9990127285137481,0.9994574428229304
W01,72.0,0.0019665768895316383,0.0005582497123016832,0.00042948207294672724,0.9990122682153685,0.9994417502883152
W01,72.0,0.0020652835607118474,0.0005741848932829988,0.00041404664264973535,0.9990117684646841,0.9994258151073339
W01,72.0,0.0021689445293758425,0.0005903404324390141,0.0003984333205982666,0.9990112262475797,0.999409659568178
W01,72.0,0.002277808462237477,0.0006066918722670159,0.00038266976120436,0.9990106383671455,0.9993933081283499
W01,72.0,0.002392136507121153,0.0006232126069445952,0.0003667859552711987,0.9990100014384011,0.9993767873936723
W01,72.0,0.002512202919415267,0.0006398739376700317,0.0003508141791962674,0.9990093118837506,0.9993601260629469
W01,72.0,0.0026382957199686903,0.0006566451435589956,0.0003347889284627704,0.9990085659285951,0.9993433548570578
W01,72.0,0.002770717386008468,0.0006734936014631395,0.00031874680106838254,0.9990077595980854,0.9993265063991538
W01,72.0,0.0029097855767361448,0.0006903849377589513,0.0003027263483679036,0.9990068887144901,0.999309615062858
W01,72.0,0.0030558338953433125,0.0007072832113748592,0.0002867678941010023,0.999005948895141,0.999292716789242
W01,72.0,0.0032092126892743415,0.0007241511462464685,0.0002709133028875507,0.999004935551483,0.9992758488543705
W01,72.0,0.0033702898906559768,0.0007409504074234979,0.00025520570415926003,0.9990038438890342,0.9992590495931934
W01,72.0,0.0035394518989099186,0.000757641906549568,0.00023968918625476363,0.9990026689078125,0.9992423580940673
W01,72.0,0.0037171045076655695,0.0007741861630239573,0.00022440843360069354,0.9990014054039923,0.999225813837593
W01,72.0,0.003903673878196513,0.0007905437005080247,0.00020940832794815302,0.9990000479721608,0.9992094563001089
W01,72.0,0.00409960756171584,0.0008066754818094701,0.00019473351056349997,0.998998591008244,0.9991933245188075
W01,72.0,0.004305375572982646,0.0008225433793594216,0.0001804279082662449,0.9989970287129913,0.9991774566212576
W01,72.0,0.004521471517795113,0.0008381106723793337,0.00016653423250962004,0.998995355095728,0.9991618893282377
W01,72.0,0.004748413777074879,0.0008533425657762554,0.00015309345664083336,0.9989935639781998,0.9991466574348407
W01,72.0,0.004986746750383099,0.0008682067237964691,0.00014014427854817032,0.9989916489982723,0.9991317932768204
W01,72.0,0.00523704216185123,0.000882673807521628,0.00012772257996776403,0.9989896036131276,0.9991173261930953
W01,72.0,0.005499900431659265,0.0008967180060830222,0.0001158608929090779,0.9989874211016249,0.9991032819945339
W01,72.0,0.005775952116351327,0.0009103175490483878,0.00010458788615354884,0.9989850945654151,0.9990896824515686
W01,72.0,0.0060658594214438345,0.0009234551787947044,9.392789368266225e-05,0.9989826169281397,0.9990765448218224
W01,72.0,0.006370317789954626,0.0009361185823476626,8.390048560618163e-05,0.9989799809326632,0.9990638814182693
W01,72.0,0.006690057570663756,0.0009483007618112045,7.45201031310471e-05,0.9989771791356749,0.9990516992388059
W01,72.0,0.007025845770107841,0.0009600003287729096,6.579577266309689e-05,0.9989742038991811,0.9990399996718442
W01,72.0,0.0073784878925107255,0.000971221715634893,5.773090634492784e-05,0.9989710473786373,0.9990287782849823
W01,72.0,0.007748829872064174,0.0009819752811795082,5.0323212444873914e-05,0.9989677015069928,0.9990180247194377
W01,72.0,0.00813776010219384,0.0009922773082179433,4.3564717859292766e-05,0.9989641579745399,0.9990077226923991
W01,72.0,0.008546211566678391,0.0010021499048543032,3.7441890897601076e-05,0.9989604082048651,0.9989978500957627
W01,72.0,0.00897516407773405,0.0010116207756476901,3.193589912947645e-05,0.9989564433258398,0.9989883792249693
W01,72.0,0.009425646626433344,0.0010207228796596437,2.7022984850171883e-05,0.9989522541361071,0.9989792771209572
W01,72.0,0.009898739851096317,0.0010294939849473405,2.267494837229141e-05,0.9989478310672973,0.9989705060156696
W01,72.0,0.010395578629575656,0.0010379761329332455,1.8859725368766863e-05,0.9989431641423149,0.9989620238676836
W01,72.0,0.01091735480165399,0.001046215014042619,1.554205689512923e-05,0.9989382429296791,0.9989537849865743
W01,72.0,0.01146532002808416,0.0010542592741580713,1.2684232019727264e-05,0.998933056494439,0.9989457407264587
W01,72.0,0.012040788793130766,0.001062159792517321,1.024686128446334e-05,0.998927593346815,0.9989378402080995
W01,72.0,0.012645141557815681,0.0010699689483114128,8.189663291956878e-06,0.9989218413890134,0.9989300310523054
W01,72.0,0.01327982807143162,0.0010777398751750948,6.472265326100657e-06,0.9989157878601156,0.9989222601254417
W01,72.0,0.013946370849267628,0.0010855257695586455,5.0549501151659984e-06,0.9989094192809431,0.9989144742310583
W01,72.0,0.014646368824888996,0.001093379271667711,3.899329572312706e-06,0.9989027213993769,0.9989066207289492
W01,72.0,0.015381501185732865,0.0011013519014007734,2.9689636970940954e-06,0.998895679135519,0.9988986480992161
W01,72.0,0.016153531401220524,0.0011094936050214243,2.229867319049596e-06,0.9988882765282763,0.9988905063955953
W01,72.0,0.016964311453049163,0.0011178524453538195,1.6508710062381643e-06,0.9988804966842567,0.998882147555263
W01,72.0,0.017815786277811076,0.001126474365064986,1.2039087877292518e-06,0.998872321726764,0.9988735256355518
W01,72.0,0.018709998432597255,0.0011354030924452473,8.641613009916708e-07,0.9988637327468705,0.9988645969081714
W01,72.0,0.019649092994777552,0.0011446801890703834,6.100551088010325e-07,0.9988547097564376,0.9988553198115464
W01,72.0,0.020635322707711262,0.0011543451538781897,4.2320633220310836e-07,0.9988452316404063,0.9988456548467385
W01,72.0,0.021671053384731808,0.001164435638168616,2.882525759911336e-07,0.9988352761098721,0.9988355643624481
W01,72.0,0.0227587695843689,0.0011749877586981624,1.9258648779137896e-07,0.9988248196554308,0.9988250122419186
W01,72.0,0.023901080570422163,0.001186036411742026,1.260911242551676e-07,0.9988138374977505,0.9988139635888748
W01,72.0,0.025100726571183524,0.0011976156398526678,8.08239836121164e-08,0.9988023035367806,0.9988023843607642
W01,72.0,0.026360585352823266,0.001209759035417719,5.066622528520434e-08,0.9987901902989738,0.9987902409651991
W01,72.0,0.027683679122708183,0.0012225000965622008,3.102421920577571e-08,0.9987774688798354,0.9987774999040546
W01,72.0,0.029073181779212153,0.0012358725792906767,1.8538373913274322e-08,0.9987641088829522,0.9987641274213261
W01,72.0,0.03053242652541003,0.0012499108456559527,1.0799632780721859e-08,0.998750078355328,0.9987500891549608
W01,72.0,0.03206491386491865,0.0012646501618278473,6.1213265441882494e-09,0.9987353437174624,0.998735349838789
W01,72.0,0.03367431999906686,0.0012801269395035957,3.373324034343118e-09,0.998719869687789,0.9987198730611131
W01,72.0,0.03536450564553641,0.001296378987575523,1.8097538650517257e-09,0.9987036192032873,0.9987036210130412
W01,72.0,0.03713952529962982,0.0013134457246589428,9.413815809046032e-10,0.9986865533345761,0.9986865542759576
W01,72.0,0.039003636960381,0.0013313683331540385,4.727639072270375e-10,0.9986686311946987,0.9986686316674627
W01,72.0,0.04096131234483922,0.0013501899255892683,2.3153634738589857e-10,0.998649809843491,0.9986498100750274
W01,72.0,0.04301724761503092,0.001369955699933298,1.1408383941798793e-10,0.9986300441865995,0.9986300443006834
W01,72.0,0.04517637464332913,0.0013907130771145721,5.480709928277078e-11,0.998609286868695,0.998609286923502
W01,72.0,0.0474438728432572,0.0014125118163288122,2.3798102364712063e-11,0.9985874881604897,0.9985874881842878
W01,72.0,0.049825181594104095,0.0014354041500207128,1.0055683305402515e-11,0.9985645958405402,0.998564595850596
W01,72.0,0.052326013289159166,0.0014594449245356094,4.952881729128035e-12,0.998540555071128,0.998540555076081
W01,72.0,0.05495236703886395,0.0014846917311542283,2.002737322332372e-12,0.9985153082674596,0.9985153082694623
W01,72.0,0.05771054306175582,0.0015112050402920326,7.349133926424608e-14,0.9984887949602511,0.9984887949603246
W01,72.0,0.06060715779772214,0.00153904834938341,-4.5145400829201323e-13,0.9984609516516847,0.9984609516512333
W01,72.0,0.06364915977982183,0.0015682883365544546,-8.836216686097987e-14,0.9984317116641505,0.9984317116640621
W01,72.0,0.0668438463027474,0.001598995018375157,8.817758406902071e-13,0.9984010049813595,0.9984010049822413
W01,72.0,0.07019888092791121,0.001631241916981858,2.0300446305297512e-12,0.9983687580816045,0.9983687580836346
W01,72.0,0.07372231186715121,0.0016651062358923401,1.9763456410251304e-12,0.9983348937627478,0.9983348937647241
W01,72.0,0.07742259128915166,0.0017006690407205915,1.4921198413496035e-12,0.9982993309584037,0.9982993309598959
W01,72.0,0.08130859559489648,0.0017380154540999953,1.3605663067090291e-12,0.9982619845451559,0.9982619845465165
W01,72.0,0.08538964671078815,0.0017772348601173195,2.9335799099503335e-13,0.9982227651402057,0.998222765140499
W01,72.0,0.08967553445051621,0.0018184211120641268,-2.3445216507844345e-13,0.9981815788887868,0.9981815788885523
W01,72.0,0.0941765399993125,0.0018616727597706717,-4.788070643630456e-13,0.9981383272413246,0.9981383272408457
W01,72.0,0.09890346057693408,0.0019070932817628718,-4.73168329520423e-13,0.9980929067193267,0.9980929067188535
W01,72.0,0.10386763533853084,0.001954791330961541,-3.202569908789731e-13,0.998045208669975,0.9980452086696547
W01,72.0,0.10908097257553447,0.002004880994596213,-4.357897822990372e-13,0.9979951190064559,0.9979951190060201
W01,72.0,0.11455597828181795,0.002057482060527675,-8.547694827235196e-13,0.9979425179409434,0.9979425179400886
W01,72.0,0.12030578615364915,0.0021127203010786683,-1.1876362189015728e-12,0.9978872797007252,0.9978872796995376
W01,72.0,0.12634418909540915,0.002170727774518377,-1.4190424659040748e-12,0.9978292722275169,0.9978292722260979
W01,72.0,0.1326856723066456,0.0022316431357966163,-1.531735828668428e-12,0.9977683568663513,0.9977683568648196
W01,72.0,0.13934544802983967,0.0022956119643930658,-1.5063466838455581e-12,0.9977043880377294,0.9977043880362231
W01,72.0,0.1463394920422331,0.0023627871082872445,-1.3211531490930602e-12,0.99763721289365,0.9976372128923289
W01,72.0,0.15368458197926171,0.002433329044824011,-9.518210055641258e-13,0.9975666709567439,0.9975666709557921
W01,72.0,0.1613983375815191,0.002507406259284547,-3.711159529569426e-13,0.9974925937417026,0.9974925937413315
W01,72.0,0.16949926296180562,0.002585195649461904,-9.820628385511751e-14,0.9974148043512523,0.997414804351154
W01,72.0,0.1780067909936456,0.002666882927020464,-7.718698045845027e-14,0.9973331170736727,0.9973331170735955
W01,72.0,0.18694132992776183,0.002752663059511296,-5.229915595764308e-14,0.997247336941157,0.9972473369411047
W01,72.0,0.19632431234833,0.002842740734799291,-2.305912025839096e-14,0.9971572592658396,0.9971572592658166
W01,72.0,0.20617824658644773,0.002937330838194154,1.107088687003631e-14,0.9970626691624106,0.9970626691624217
W01,72.0,0.2165267707141608,0.003036658956432994,5.068847546315711e-14,0.9969633410441321,0.9969633410441828
W01,72.0,0.22739470924855745,0.003140961911757252,8.409373426515057e-14,0.9968590380887743,0.9968590380888583
W01,72.0,0.2388081327019688,0.003250488311318258,9.766085063573559e-14,0.9967495116891997,0.9967495116892974
W01,72.0,0.25079442012111286,0.0033654991184288463,9.72002985228397e-14,0.9966345008820895,0.9966345008821867
W01,72.0,0.2633823247652186,0.003486268275615765,7.699648570652159e-14,0.9965137317249227,0.9965137317249998
W01,72.0,0.2766020430806676,0.0036130833383942007,2.997765333323701e-14,0.9963869166621913,0.9963869166622212
W01,72.0,0.2904852871376235,0.0037462461444406144,2.184749869469644e-14,0.9962537538561529,0.9962537538561748
W01,72.0,0.30506536070241125,0.003886073515096956,3.422818357627281e-14,0.996113926485484,0.9961139264855182
W01,72.0,0.32037723912812366,0.00403289799031121,4.317652383124924e-14,0.9959671020102607,0.9959671020103039
W01,72.0,0.33645765325511723,0.004187068598761948,4.6852344143550115e-14,0.9958129314018063,0.9958129314018531
