id,initial_drug_M,time_s,E_free_M,EI_M,covalent_M,free_drug_M,GSH_adduct_M,cleared_drug_M
W01,1e-09,3330.0,9.609352478194333e-09,1.2078645303411341e-11,3.785688765015835e-10,1.2872626254740787e-10,2.2402293732803422e-10,2.56603278318892e-10
W01,1e-09,3420.0,9.60680065911224e-09,1.145427134638485e-11,3.817450695407041e-10,1.2210475766171096e-10,2.2591984377642292e-10,2.5877605767410614e-10
W01,1e-09,3510.0,9.604380534310745e-09,1.0862361892512557e-11,3.847571037960716e-10,1.1582427912911774e-10,2.2771917921384132e-10,2.6083707596778575e-10
W01,1e-09,3600.0,9.602085277849618e-09,1.0301210014771838e-11,3.876135121349395e-10,1.098672205131495e-10,2.2942596849818664e-10,2.627920888382815e-10
W01,1e-09,3690.0,9.599908420528587e-09,9.769200418488667e-12,3.903223790522542e-10,1.0421688860845208e-10,2.3104497710328266e-10,2.646465548168513e-10
W01,1e-09,3780.0,9.597843830970358e-09,9.264804341054824e-12,3.928913646879173e-10,9.885745569580875e-11,2.3258072455579743e-10,2.664056507187506e-10
W01,1e-09,3870.0,9.59588569770591e-09,8.786574746839015e-12,3.953277275465808e-10,9.377391426582231e-11,2.3403749718866475e-10,2.6807428625142205e-10
W01,1e-09,3960.0,9.594028512248327e-09,8.33314180758938e-12,3.9763834594341397e-10,8.895203417777137e-11,2.3541936022021827e-10,2.696571178503359e-10
W01,1e-09,4050.0,9.592267053052525e-09,7.90320863734283e-12,3.998297383094621e-10,8.437832200710552e-11,2.367301692261119e-10,2.7115856181930643e-10
W01,1e-09,4140.0,9.590596370392873e-09,7.495547292280316e-12,4.019080823141761e-10,8.003998266951036e-11,2.3797358097794765e-10,2.725828067454145e-10
W01,1e-09,4230.0,9.589011772048415e-09,7.108994996154206e-12,4.038792329547606e-10,7.592488304737813e-11,2.391530637250004e-10,2.7393382527603553e-10
W01,1e-09,4320.0,9.58750880975188e-09,6.742450582040278e-12,4.057487396654097e-10,7.202151751899274e-11,2.4027190694508357e-10,2.752153852878026e-10
W01,1e-09,4410.0,9.586083266360345e-09,6.394871137756517e-12,4.0752186250122865e-10,6.831897528984491e-11,2.4133323059179293e-10,2.7643106047870587e-10
W01,1e-09,4500.0,9.584731143719456e-09,6.065268843449764e-12,4.0920358743642466e-10,6.480690945651908e-11,2.4233999385746297e-10,2.775842404054724e-10
W01,1e-09,4590.0,9.583448651177176e-09,5.752707987920849e-12,4.1079864083423347e-10,6.147550769603396e-11,2.4329500348123685e-10,2.786781399999038e-10
W01,1e-09,4680.0,9.582232194703108e-09,5.456302153030618e-12,4.123115031431932e-10,5.831546447653744e-11,2.442009216302839e-10,2.797158085962837e-10
W01,1e-09,4770.0,9.581078366604846e-09,5.175211559673668e-12,4.137464218348104e-10,5.531795476643804e-11,2.450602733608714e-10,2.8070013847753534e-10
W01,1e-09,4860.0,9.579983935799714e-09,4.908640564785099e-12,4.1510742363483263e-10,5.2474609141997183e-11,2.4587545368646056e-10,2.816338729712534e-10
W01,1e-09,4950.0,9.578945838555451e-09,4.655835285500036e-12,4.1639832615837966e-10,4.977749007821607e-11,2.4664873431286114e-10,2.8251961416437203e-10
W01,1e-09,5040.0,9.57796116978041e-09,4.416081371498631e-12,4.1762274884742354e-10,4.721906962707245e-11,2.473822699828423e-10,2.83359830170492e-10
W01,1e-09,5130.0,9.57702717474947e-09,4.188701893602544e-12,4.1878412335625884e-10,4.479220819811008e-11,2.480781045100399e-10,2.841568620413175e-10
W01,1e-09,5220.0,9.576141241249662e-09,3.97305534394785e-12,4.19885703405721e-10,4.2490134401323476e-11,2.4873817651333427e-10,2.849129303350023e-10
W01,1e-09,5310.0,9.575300892165481e-09,3.7685337536132296e-12,4.209305740802361e-10,4.03064260057302e-11,2.4936432483615226e-10,2.8563014132359716e-10
W01,1e-09,5400.0,9.574503778450958e-09,3.5745609114020783e-12,4.2192166063697005e-10,3.823499187880285e-11,2.499582936888494e-10,2.863104928833047e-10
W01,1e-09,5490.0,9.573747672469825e-09,3.3905906797647913e-12,4.228617368497396e-10,3.627005486198304e-11,2.5052173752635104e-10,2.8695588008149053e-10
W01,1e-09,5580.0,9.573030461683526e-09,3.2161054022140486e-12,4.2375343291359046e-10,3.440613553183338e-11,2.5105622567512284e-10,2.875681004765683e-10
W01,1e-09,5670.0,9.57235014267054e-09,3.0506143971300227e-12,4.2459924293166084e-10,3.263803680511762e-11,2.515632467212127e-10,2.881488591442079e-10
W01,1e-09,5760.0,9.571704815477242e-09,2.8936525376573293e-12,4.254015319844316e-10,3.09608293891046e-11,2.5204421265885336e-10,2.8869977342928217e-10
W01,1e-09,5850.0,9.571092678198439e-09,2.7447788913827237e-12,4.2616254290951035e-10,2.9369837818608256e-11,2.5250046287264145e-10,2.892223775071864e-10
W01,1e-09,5940.0,9.570512021943527e-09,2.603575459773919e-12,4.2688440259603096e-10,2.7860627477630715e-11,2.5293326784052777e-10,2.897181266253658e-10
W01,1e-09,6030.0,9.569961226002057e-09,2.469645968586487e-12,4.2756912802868747e-10,2.6428992131314114e-11,2.5334383269189074e-10,2.901884011788503e-10
W01,1e-09,6120.0,9.569438753273314e-09,2.3426147262588967e-12,4.2821863199975824e-10,2.507094213355018e-11,2.5373330057374274e-10,2.9063451056601905e-10
W01,1e-09,6210.0,9.568943145934403e-09,2.22212554364854e-12,4.288347285212789e-10,2.378269324579315e-11,2.541027558432226e-10,2.91057696845386e-10
W01,1e-09,6300.0,9.568473021335854e-09,2.1078407117889797e-12,4.294191379516873e-10,2.2560656038909036e-11,2.5445322709437254e-10,2.9145913820257136e-10
W01,1e-09,6390.0,9.568027068113286e-09,1.9994400346351846e-12,4.299734918514092e-10,2.1401425849177106e-11,2.547856900273347e-10,2.9183995223677303e-10
W01,1e-09,6480.0,9.567604042503994e-09,1.8966199141339636e-12,4.304993375812016e-10,2.0301773260640368e-11,2.5510107016772497e-10,2.922011990756283e-10
W01,1e-09,6570.0,9.56720276481711e-09,1.7990924740721459e-12,4.3099814270814683e-10,1.9258634981701256e-11,2.5540024547382826e-10,2.925438843615807e-10
W01,1e-09,6660.0,9.566822116170066e-09,1.706584751450621e-12,4.3147129907781497e-10,1.8269105405966695e-11,2.556840487489869e-10,2.9286896201511e-10
W01,1e-09,6750.0,9.566461035326964e-09,1.6188379134299126e-12,4.319201267589374e-10,1.733042843558803e-11,2.559532699791433e-10,2.931773369122306e-10
W01,1e-09,6840.0,9.566118515719045e-09,1.5356065201734366e-12,4.3234587776011304e-10,1.6439989772825318e-11,2.5620865853700387e-10,2.9346986740921357e-10
W01,1e-09,6930.0,9.565793602624e-09,1.456657828283432e-12,4.3274973954704594e-10,1.5595309621445953e-11,2.564509252692297e-10,2.937473677333242e-10
W01,1e-09,7020.0,9.565485390507169e-09,1.381771133783893e-12,4.331328383583775e-10,1.4794035803640223e-11,2.566807444653953e-10,2.940106102381323e-10
W01,1e-09,7110.0,9.565193020427234e-09,1.31073713252773e-12,4.334962424395689e-10,1.4033937045018998e-11,2.5689875577867903e-10,2.9426032760353456e-10
W01,1e-09,7200.0,9.564915677647897e-09,1.2433573315497974e-12,4.3384096501988385e-10,1.3312896789354433e-11,2.5710556599563346e-10,2.9449721486290765e-10
W01,1e-09,7290.0,9.56465258940485e-09,1.1794434989451556e-12,4.3416796709553557e-10,1.2628907413685566e-11,2.57301750691734e-10,2.947219312994289e-10
W01,1e-09,7380.0,9.564403022717015e-09,1.1188171251249724e-12,4.3447816015718976e-10,1.1980064558475706e-11,2.5748785585393413e-10,2.9493510230460455e-10
W01,1e-09,7470.0,9.564166282325574e-09,1.061308915954203e-12,4.3477240875780186e-10,1.1364561787429735e-11,2.576643994091253e-10,2.951373211290181e-10
W01,1e-09,7560.0,9.563941708736032e-09,1.0067583115196198e-12,4.350515329517786e-10,1.0780685513309789e-11,2.578318726766428e-10,2.953291505460783e-10
W01,1e-09,7650.0,9.563728676408658e-09,9.550130418992732e-13,4.3531631054877277e-10,1.0226810307274424e-11,2.5799074171116335e-10,2.955111243902193e-10
W01,1e-09,7740.0,9.563526591984923e-09,9.059286917510841e-13,4.355674793226558e-10,9.701394301245015e-12,2.581414486190233e-10,2.95683749064654e-10
W01,1e-09,7830.0,9.563334892643263e-09,8.593682965793769e-13,4.3580573905948733e-10,9.202974923854942e-12,2.5828441277933064e-10,2.9584750494007694e-10
W01,1e-09,7920.0,9.563153044507106e-09,8.152019526767465e-13,4.360317535395477e-10,8.730164772561013e-12,2.5842003202597103e-10,2.9600284770857264e-10
W01,1e-09,8010.0,9.56298054116943e-09,7.733064556561123e-13,4.362461523742434e-10,8.281647786790403e-12,2.585486837436177e-10,2.9615020963902155e-10
W01,1e-09,8100.0,9.562816902271407e-09,7.335649520497269e-13,4.36449532775873e-10,7.856175560765622e-12,2.586707259238395e-10,2.9629000078680134e-10
W01,1e-09,8190.0,9.562661672160094e-09,6.958666107139524e-13,4.3664246122852317e-10,7.452563861183906e-12,2.5878649816257793e-10,2.9642261013633016e-10
W01,1e-09,8280.0,9.562514418620089e-09,6.60106312498724e-13,4.3682547506674343e-10,7.069689336354579e-12,2.5889632260285615e-10,2.9654840668087624e-10
W01,1e-09,8370.0,9.562374731675194e-09,6.261843570276692e-13,4.3699908396710815e-10,6.706486406408462e-12,2.5900050482571683e-10,2.96667740443068e-10
W01,1e-09,8460.0,9.562242222404787e-09,5.94006173225269e-13,4.371637714213171e-10,6.361944191780564e-12,2.590993347301798e-10,2.9678094348282637e-10
W01,1e-09,8550.0,9.562116521904058e-09,5.634820653101365e-13,4.373199960299617e-10,6.035103814327532e-12,2.5919308730656967e-10,2.968883307831601e-10
W01,1e-09,8640.0,9.561997280246175e-09,5.345269591218513e-13,4.37468192794034e-10,5.725055703399796e-12,2.592820234084309e-10,2.9699020113434244e-10
W01,1e-09,8730.0,9.561884165462367e-09,5.070601529092408e-13,4.376087743840529e-10,5.4309369483778065e-12,2.5936639051113925e-10,2.970868380028499e-10
W01,1e-09,8820.0,9.561776862679933e-09,4.810051069249313e-13,4.3774213221247e-10,5.151929060295078e-12,2.5944642335343885e-10,2.9717851026620025e-10
W01,1e-09,8910.0,9.561675073219808e-09,4.562892231066273e-13,4.378686375564143e-10,4.887255628990424e-12,2.5952234460883265e-10,2.972654729819851e-10
W01,1e-09,9000.0,9.56157851375548e-09,4.3284363979987753e-13,4.3798864260404795e-10,4.63618013916619e-12,2.595943655114993e-10,2.9734796810481575e-10
W01,1e-09,9090.0,9.561486915510398e-09,4.106030359286481e-13,4.3810248145300184e-10,4.3980038861983795e-12,2.5966268645364753e-10,2.9742622517055266e-10
W01,1e-09,9180.0,9.561400023539238e-09,3.8950545572884514e-13,4.382104710043614e-10,4.172064109475705e-12,2.597274975205788e-10,2.9750046190918433e-10
W01,1e-09,9270.0,9.561317596013486e-09,3.694921345395188e-13,4.383129118513033e-10,3.957732136964249e-12,2.597889790225185e-10,2.9757088485400355e-10
W01,1e-09,9360.0,9.561239403490767e-09,3.505073205882952e-13,4.384100891879733e-10,3.754411487605827e-12,2.59847302038533e-10,2.976376899646287e-10
W01,1e-09,9450.0,9.561165228358346e-09,3.3249813946038673e-13,4.3850227350152255e-10,3.561536425438994e-12,2.599026288310727e-10,2.9770106310183453e-10
W01,1e-09,9540.0,9.56109486419489e-09,3.1541443849770755e-13,4.385897213659402e-10,3.378570301843914e-12,2.5995511332117807e-10,2.977611805718693e-10
W01,1e-09,9630.0,9.561028115159019e-09,2.992086377996231e-13,4.386726762025087e-10,3.205003967202879e-12,2.600049015438113e-10,2.978182096480066e-10
W01,1e-09,9720.0,9.560964795497119e-09,2.838356103911584e-13,4.387513688918176e-10,3.0403544920703205e-12,2.6005213201451843e-10,2.9787230899053166e-10
W01,1e-09,9810.0,9.560904729009366e-09,2.692525521510463e-13,4.388260184378097e-10,2.884163779952136e-12,2.60096936127132e-10,2.9792362910228423e-10
W01,1e-09,9900.0,9.560847748530721e-09,2.554188553970107e-13,4.3889683261321e-10,2.7359972188754175e-12,2.6013943854036813e-10,2.9797231277147863e-10
W01,1e-09,9990.0,9.560793695493802e-09,2.42296002494856e-13,4.3896400850303235e-10,2.5954425455378682e-12,2.6017975750351043e-10,2.9801849544475365e-10
W01,1e-09,10080.0,9.560742419498814e-09,2.298474611720262e-13,4.3902773303934287e-10,2.462108727783488e-12,2.6021800517683427e-10,2.980623055941965e-10
W01,1e-09,10170.0,9.56069377783645e-09,2.180385683433078e-13,4.3908818359453505e-10,2.335624724986803e-12,2.602542879870194e-10,2.9810386512444455e-10
W01,1e-09,10260.0,9.560647635159246e-09,2.0683645019567633e-13,4.3914552838988577e-10,2.2156386338605055e-12,2.602887068721132e-10,2.98143289653274e-10
W01,1e-09,10350.0,9.560603863082486e-09,1.9620992503975052e-13,4.39199926991802e-10,2.1018166513890436e-12,2.6032135757889135e-10,2.9818068885220705e-10
W01,1e-09,10440.0,9.560562339787581e-09,1.861294067960631e-13,4.3925153080495236e-10,1.9938420441699845e-12,2.6035233095838854e-10,2.9821616678502227e-10
W01,1e-09,10530.0,9.560522949744424e-09,1.7656683749430436e-13,4.3930048341740963e-10,1.891414426733723e-12,2.603817131728676e-10,2.982498221448239e-10
W01,1e-09,10620.0,9.560485583356635e-09,1.6749560095285451e-13,4.393469210417408e-10,1.794248839589365e-12,2.6040958596018794e-10,2.982817485568583e-10
W01,1e-09,10710.0,9.560450136640412e-09,1.588904446675164e-13,4.393909729142486e-10,1.7020749146145681e-12,2.604360268731415e-10,2.98312034852657e-10
W01,1e-09,10800.0,9.560416510981835e-09,1.507274208137836e-13,4.3943276159667917e-10,1.6146362441455984e-12,2.604611094603956e-10,2.9834076527729516e-10
W01,1e-09,10890.0,9.560384612811199e-09,1.429838070242198e-13,4.394724033811054e-10,1.5316895346192838e-12,2.604849035091928e-10,2.9836801976738745e-10
W01,1e-09,10980.0,9.560354353369378e-09,1.3563804959962936e-13,4.3951000858035004e-10,1.4530039992461045e-12,2.605074752195322e-10,2.9839387415060125e-10
W01,1e-09,11070.0,9.560325648479352e-09,1.2866970797031651e-13,4.395456818120066e-10,1.3783607641076407e-12,2.6052888737449327e-10,2.984184003407513e-10
W01,1e-09,11160.0,9.560298418251988e-09,1.2205938314088617e-13,4.3957952236419797e-10,1.3075521034908955e-12,2.605491995595221e-10,2.9844166658897733e-10
W01,1e-09,11250.0,9.560272586939442e-09,1.1578868208368736e-13,4.396116243778035e-10,1.2403810586536271e-12,2.6056846827178583e-10,2.984637376090025e-10
W01,1e-09,11340.0,9.560248082666378e-09,1.0984015238756291e-13,4.3964207718056223e-10,1.1766607392997057e-12,2.605867471204931e-10,2.9848467480658654e-10
W01,1e-09,11430.0,9.56022483725211e-09,1.0419723903166077e-13,4.3967096550818673e-10,1.116213861120388e-12,2.606040869595341e-10,2.985045364314563e-10
W01,1e-09,11520.0,9.560202786035037e-09,9.884424172794727e-14,4.3969836972256307e-10,1.0588722894532992e-12,2.606205360183624e-10,2.9852337772722245e-10
W01,1e-09,11610.0,9.560181867650723e-09,9.376626097028185e-14,4.3972436608763586e-10,1.0044764623839665e-12,2.606361400674464e-10,2.9854125112089267e-10
W01,1e-09,11700.0,9.560162023912345e-09,8.894916900705211e-14,4.3974902691797666e-10,9.52875079926413e-13,2.606509425074254e-10,2.985582063249937e-10
W01,1e-09,11790.0,9.56014319960141e-09,8.437955896203028e-14,4.3977242083895687e-10,9.039245599727722e-13,2.6066498452514134e-10,2.985742905162962e-10
W01,1e-09,11880.0,9.560125342344885e-09,8.004471499415667e-14,4.39794612939449e-10,8.574887188492296e-13,2.60678305185268e-10,2.985895484407688e-10
W01,1e-09,11970.0,9.560108402467103e-09,7.59325763189451e-14,4.398156649559067e-10,8.134383863091582e-13,2.606909415407338e-10,2.9860402254006063e-10
W01,1e-09,12060.0,9.560092332823917e-09,7.203169690576347e-14,4.398356354785067e-10,7.716509743941755e-13,2.6070292875637966e-10,2.986177530931429e-10
W01,1e-09,12150.0,9.560077088724938e-09,6.83312265982321e-14,4.398545800477919e-10,7.320102752238829e-13,2.607143001669645e-10,2.986307782827507e-10
W01,1e-09,12240.0,9.560062627741865e-09,6.48208645348319e-14,4.3987255139292923e-10,6.944059627103966e-13,2.6072508742007685e-10,2.9864313435907794e-10
W01,1e-09,12330.0,9.560048909658282e-09,6.149084696957903e-14,4.398895994940775e-10,6.587334620215048e-13,2.607353205135854e-10,2.986548556826752e-10
W01,1e-09,12420.0,9.560035896297911e-09,5.83319055382852e-14,4.399057717958796e-10,6.248935030684889e-13,2.607450279237038e-10,2.986659748711391e-10
W01,1e-09,12510.0,9.56002355146424e-09,5.53352526043235e-14,4.399211132824847e-10,5.927919635180743e-13,2.6075423665002566e-10,2.986765228506965e-10
W01,1e-09,12600.0,9.56001184081424e-09,5.249255058072843e-14,4.3993566663450895e-10,5.623395404837228e-13,2.607629723096902e-10,2.9868652896406566e-10
W01,1e-09,12690.0,9.560000731764172e-09,4.9795889053474503e-14,4.399494723461037e-10,5.334515056238227e-13,2.6077125920762927e-10,2.9869602105091897e-10
W01,1e-09,12780.0,9.559990193412727e-09,4.7237766108945567e-14,4.3996256882049284e-10,5.060475052781795e-13,2.607791203938978e-10,2.987050255135515e-10
W01,1e-09,12870.0,9.559980196432638e-09,4.4811062009825015e-14,4.3997499250468163e-10,4.800512786779013e-13,2.607865777444993e-10,2.9871356740946055e-10
W01,1e-09,12960.0,9.559970713020231e-09,4.25090269550982e-14,4.399867779521438e-10,4.553905267749876e-13,2.6079365199901126e-10,2.9872167049444413e-10
W01,1e-09,13050.0,9.559961716780591e-09,4.03252531794524e-14,4.3999795796555905e-10,4.319966136656589e-13,2.608003628462276e-10,2.987293573206975e-10
W01,1e-09,13140.0,9.559953182698529e-09,3.8253667908712e-14,4.400085636328926e-10,4.0980449108124993e-13,2.6080672894582057e-10,2.987366492616262e-10
W01,1e-09,13230.0,9.559945087018525e-09,3.6288504201974746e-14,4.4001862447660175e-10,3.8875238626871934e-13,2.60812768017866e-10,2.9874356661439083e-10
W01,1e-09,13320.0,9.559937407234175e-09,3.442429838784081e-14,4.4002816846676645e-10,3.687817744912846e-13,2.60818496850736e-10,2.987501286089477e-10
W01,1e-09,13410.0,9.55993012196508e-09,3.2655860168684996e-14,4.4003722217408205e-10,3.498370589850604e-13,2.6082393139289643e-10,2.987563535131971e-10
W01,1e-09,13500.0,9.559923210959102e-09,3.0978273172935633e-14,4.400458107670539e-10,3.318655767910793e-13,2.608290867512392e-10,2.9876225863107223e-10
W01,1e-09,13590.0,9.559916654975672e-09,2.9386866609306953e-14,4.4005395815704724e-10,3.148172953286533e-13,2.608339772781145e-10,2.987678604022296e-10
W01,1e-09,13680.0,9.559910435795097e-09,2.7877217542144827e-14,4.400616869866897e-10,2.986448366153175e-13,2.6083861656438717e-10,2.9877317439409503e-10
W01,1e-09,13770.0,9.559904536094716e-09,2.644512080466805e-14,4.4006901878380885e-10,2.8330315525104014e-13,2.608430175318023e-10,2.987782154076625e-10
W01,1e-09,13860.0,9.559898939482355e-09,2.508659712853988e-14,4.400759739198461e-10,2.6874962537756557e-13,2.608471924080475e-10,2.9878299744892965e-10
W01,1e-09,13950.0,9.559893630368922e-09,2.3797862206042044e-14,4.400825717682007e-10,2.5494370943086387e-13,2.6085115282176447e-10,2.987875338377272e-10
W01,1e-09,14040.0,9.559888593995167e-09,2.257533319679002e-14,4.4008883067096537e-10,2.4184702769775074e-13,2.608549097826005e-10,2.9879183718486887e-10
W01,1e-09,14130.0,9.559883816344264e-09,2.141560749578619e-14,4.4009476804756856e-10,2.2942313103545875e-13,2.6085847374640214e-10,2.9879591946682726e-10
W01,1e-09,14220.0,9.55987928412535e-09,2.0315458736674215e-14,4.401004004152406e-10,2.1763745804374978e-13,2.6086185462750186e-10,2.987997920398064e-10
W01,1e-09,14310.0,9.559874984733382e-09,1.9271827047484815e-14,4.4010574343889937e-10,2.0645723068792366e-13,2.60865061828658e-10,2.988034656740365e-10
W01,1e-09,14400.0,9.559870906202784e-09,1.82818077953492e-14,4.4011081198875114e-10,1.9585133378929565e-13,2.608681042756235e-10,2.9880695059337004e-10
W01,1e-09,14490.0,9.559867037194801e-09,1.734264851509375e-14,4.4011562015601315e-10,1.8579028212293328e-13,2.6087099042658476e-10,2.988102564860934e-10
W01,1e-09,14580.0,9.55986336693805e-09,1.6451734475108358e-14,4.4012018132680463e-10,1.7624606582197024e-13,2.608737283165067e-10,2.98813392555721e-10
W01,1e-09,14670.0,9.559859885231785e-09,1.560658947289375e-14,4.4012450817807205e-10,1.6719215889314798e-13,2.6087632555469176e-10,2.988163675181995e-10
W01,1e-09,14760.0,9.559856582380844e-09,1.4804860038704466e-14,4.4012861275844626e-10,1.5860335005068924e-13,2.6087878937330447e-10,2.9881918965748914e-10
W01,1e-09,14850.0,9.559853449211336e-09,1.4044319249308064e-14,4.4013250646874334e-10,1.5045578349628745e-13,2.608811266156745e-10,2.988218668121659e-10
W01,1e-09,14940.0,9.559850476989148e-09,1.3322846935773667e-14,4.4013620016324453e-10,1.42726747030849e-13,2.608833437970769e-10,2.988244064450413e-10
W01,1e-09,15030.0,9.559847657462742e-09,1.2638440074586382e-14,4.40139704096512e-10,1.3539478331308334e-13,2.6088544707282036e-10,2.988268156066093e-10
W01,1e-09,15120.0,9.55984498277655e-09,1.1989191764869575e-14,4.4014302803101396e-10,1.2843946468514344e-13,2.6088744230283617e-10,2.9882910100902915e-10
W01,1e-09,15210.0,9.559842445487805e-09,1.13732953164105e-14,4.401461812162077e-10,1.2184143692719778e-13,2.608893350391284e-10,2.9883126901174965e-10
W01,1e-09,15300.0,9.55984003854742e-09,1.078903960909542e-14,4.4014917241230155e-10,1.155823695356568e-13,2.6089113054003643e-10,2.988333256378466e-10
W01,1e-09,15390.0,9.55983775524529e-09,1.0234795807770206e-14,4.401520099582329e-10,1.0964481350235752e-13,2.6089283381103264e-10,2.988352766207536e-10
W01,1e-09,15480.0,9.559835589245173e-09,9.709025834914083e-15,4.401547017283223e-10,1.0401229199654249e-13,2.608944495787096e-10,2.9883712737446593e-10
W01,1e-09,15570.0,9.559833534508932e-09,9.210263978154655e-15,4.401572552264195e-10,9.866910338296193e-14,2.608959823472851e-10,2.988388830582636e-10
W01,1e-09,15660.0,9.559831585328073e-09,8.737124543915673e-15,4.40159677546714e-10,9.360040321969316e-14,2.6089743637508163e-10,2.9884054854977004e-10
W01,1e-09,15750.0,9.559829736279011e-09,8.288291001336755e-15,4.4016197542931823e-10,8.879208795644119e-14,2.6089881570788793e-10,2.988421284831653e-10
W01,1e-09,15840.0,9.559827982213923e-09,7.862513759143924e-15,4.401641552716477e-10,8.423077112231281e-14,2.609001241857896e-10,2.988436272570104e-10
W01,1e-09,15930.0,9.559826318261506e-09,7.458610349790628e-15,4.401662231274749e-10,7.990378530385964e-14,2.609013654426025e-10,2.988450490335982e-10
W01,1e-09,16020.0,9.55982473978263e-09,7.075454665102367e-15,4.4016818476203453e-10,7.579906684658349e-14,2.609025429389463e-10,2.988463977768368e-10
W01,1e-09,16110.0,9.559823242401813e-09,6.711984599499832e-15,4.4017004561291776e-10,7.190523766921556e-14,2.6090365993877526e-10,2.988476772253675e-10
W01,1e-09,16200.0,9.55982182194189e-09,6.3671861849054565e-15,4.401718108712565e-10,6.821143540761152e-14,2.60904719558104e-10,2.988488909483763e-10
W01,1e-09,16290.0,9.559820474448487e-09,6.0400995348618576e-15,4.401734854513094e-10,6.470737704363899e-14,2.6090572474675464e-10,2.9885004232468687e-10
W01,1e-09,16380.0,9.55981919618583e-09,5.729817823456807e-15,4.401750739956763e-10,6.138334799579863e-14,2.609066782914872e-10,2.9885113454634654e-10
W01,1e-09,16470.0,9.559817983582754e-09,5.435474182722758e-15,4.4017658094239383e-10,5.823006172962223e-14,2.609075828562703e-10,2.9885217066475285e-10
W01,1e-09,16560.0,9.559816833272818e-09,5.1562514449182605e-15,4.4017801047506885e-10,5.523876409173547e-14,2.6090844095235177e-10,2.9885315355637203e-10
W01,1e-09,16650.0,9.559815742057993e-09,4.89137332324363e-15,4.4017936656801436e-10,5.240113887085503e-14,2.609092549653502e-10,2.9885408595377063e-10
W01,1e-09,16740.0,9.559814706891458e-09,4.6401002319707826e-15,4.4018065300764186e-10,4.9709263037570394e-14,2.609100271680951e-10,2.9885497046032267e-10
W01,1e-09,16830.0,9.559813724908438e-09,4.401736779192315e-15,4.4018187335411526e-10,4.715568697880576e-14,2.6091075969761023e-10,2.9885580952384577e-10
W01,1e-09,16920.0,9.559812793368072e-09,4.175617651958036e-15,4.401830310136091e-10,4.4733283300318215e-14,2.609114545984862e-10,2.988566054862816e-10
W01,1e-09,17010.0,9.559811909677549e-09,3.961113475368234e-15,4.4018412920830856e-10,4.243530960270865e-14,2.6091211380487306e-10,2.9885736056306956e-10
W01,1e-09,17100.0,9.559811071387332e-09,3.757629651054975e-15,4.401851709823484e-10,4.0255396055586736e-14,2.6091273914404465e-10,2.9885807684722955e-10
W01,1e-09,17190.0,9.559810276157336e-09,3.564598150617139e-15,4.401861592438443e-10,3.8187457445375793e-14,2.609133323616282e-10,2.988587563382608e-10
W01,1e-09,17280.0,9.559809521779516e-09,3.38148299628695e-15,4.4018709673682016e-10,3.622575191740943e-14,2.609138951047543e-10,2.98859400922841e-10
W01,1e-09,17370.0,9.55980880615683e-09,3.207775156144103e-15,4.4018798606734596e-10,3.4364826285314663e-14,2.609144289377452e-10,2.9886001239279656e-10
W01,1e-09,17460.0,9.55980812729166e-09,3.042989730731965e-15,4.4018882971794053e-10,3.2599485892653145e-14,2.6091493535076014e-10,2.988605924550052e-10
W01,1e-09,17550.0,9.55980748330927e-09,2.886671652723065e-15,4.4018963001841e-10,3.092485562627474e-14,2.609154157422926e-10,2.988611427113476e-10
W01,1e-09,17640.0,9.55980687240921e-09,2.7383838846264738e-15,4.401903892062382e-10,2.9336253563121564e-14,2.6091587145541733e-10,2.9886166470022593e-10
W01,1e-09,17730.0,9.559806292884583e-09,2.597712098118501e-15,4.4019110940265135e-10,2.7829241045825852e-14,2.6091630376342474e-10,2.9886215988010916e-10
W01,1e-09,17820.0,9.559805743140596e-09,2.464269172816218e-15,4.4019179258956405e-10,2.6399670925336586e-14,2.6091671385598374e-10,2.9886262961368336e-10
W01,1e-09,17910.0,9.559805221636917e-09,2.3376812114735365e-15,4.401924406812042e-10,2.504353768705455e-14,2.6091710288213214e-10,2.9886307521709447e-10
W01,1e-09,18000.0,9.559804726915446e-09,2.2175942756228485e-15,4.4019305548961014e-10,2.3757049647780354e-14,2.60917471929568e-10,2.988634979362277e-10
W01,1e-09,18090.0,9.559804257614648e-09,2.1036778723780096e-15,4.4019363870681203e-10,2.2536666234254267e-14,2.60917822013954e-10,2.9886389893445674e-10
W01,1e-09,18180.0,9.559803812421648e-09,1.995613316970606e-15,4.4019419196436625e-10,2.137897341833194e-14,2.6091815411465237e-10,2.988642793335754e-10
W01,1e-09,18270.0,9.559803390091942e-09,1.8930985204930923e-15,4.4019471680887026e-10,2.02807349464454e-14,2.609184691600282e-10,2.988646401969639e-10
W01,1e-09,18360.0,9.559802989460865e-09,1.795850776311026e-15,4.401952146876922e-10,1.9238922202623562e-14,2.609187680188826e-10,2.988649825197756e-10
W01,1e-09,18450.0,9.55980260941053e-09,1.703598732507666e-15,4.4019568699007077e-10,1.8250628204489144e-14,2.609190515251243e-10,2.988653072571972e-10
W01,1e-09,18540.0,9.559802248879035e-09,1.6160846269311796e-15,4.40196135035672e-10,1.7313091549929546e-14,2.609193204709003e-10,2.988656153165801e-10
W01,1e-09,18630.0,9.559801906870323e-09,1.53306667907138e-15,4.401965600623314e-10,1.6423722069911245e-14,2.609195755992374e-10,2.988659075490116e-10
