compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Control,Midazolam,0.0,62.25,7.75261355065975e-12
Control,Midazolam,0.0,62.375,7.429894952370197e-12
Control,Midazolam,0.0,62.5,7.118471840528922e-12
Control,Midazolam,0.0,62.625,6.8183442151359215e-12
Control,Midazolam,0.0,62.75,6.5295120761912016e-12
Control,Midazolam,0.0,62.875,6.2519754236947574e-12
Control,Midazolam,0.0,63.0,5.98573425764659e-12
Control,Midazolam,0.0,63.125,5.7307885780467e-12
Control,Midazolam,0.0,63.25,5.487138384895087e-12
Control,Midazolam,0.0,63.375,5.2547836781917516e-12
Control,Midazolam,0.0,63.5,5.033724457936692e-12
Control,Midazolam,0.0,63.625,4.823960724129911e-12
Control,Midazolam,0.0,63.75,4.625492476771407e-12
Control,Midazolam,0.0,63.875,4.438319715861179e-12
Control,Midazolam,0.0,64.0,4.262442441399229e-12
Control,Midazolam,0.0,64.125,4.087483398175371e-12
Control,Midazolam,0.0,64.25,3.900218976541217e-12
Control,Midazolam,0.0,64.375,3.720402135604967e-12
Control,Midazolam,0.0,64.5,3.548032875366621e-12
Control,Midazolam,0.0,64.625,3.3831111958261783e-12
Control,Midazolam,0.0,64.75,3.225637096983638e-12
Control,Midazolam,0.0,64.875,3.0756105788390018e-12
Control,Midazolam,0.0,65.0,2.9330316413922683e-12
Control,Midazolam,0.0,65.125,2.7979002846434386e-12
Control,Midazolam,0.0,65.25,2.6702165085925118e-12
Control,Midazolam,0.0,65.375,2.5499803132394887e-12
Control,Midazolam,0.0,65.5,2.4371916985843686e-12
Control,Midazolam,0.0,65.625,2.3318506646271523e-12
Control,Midazolam,0.0,65.75,2.233957211367839e-12
Control,Midazolam,0.0,65.875,2.1435113388064288e-12
Control,Midazolam,0.0,66.0,2.060513046942922e-12
Control,Midazolam,0.0,66.125,1.9791635802320045e-12
Control,Midazolam,0.0,66.25,1.8913070196782542e-12
Control,Midazolam,0.0,66.375,1.8074402849415635e-12
Control,Midazolam,0.0,66.5,1.727363855121388e-12
Control,Midazolam,0.0,66.625,1.650878209317182e-12
Control,Midazolam,0.0,66.75,1.5777838266284033e-12
Control,Midazolam,0.0,66.875,1.5078811861545056e-12
Control,Midazolam,0.0,67.0,1.440970766994945e-12
Control,Midazolam,0.0,67.125,1.3768530482491776e-12
Control,Midazolam,0.0,67.25,1.3153285090166584e-12
Control,Midazolam,0.0,67.375,1.2561976283968433e-12
Control,Midazolam,0.0,67.5,1.1992608854891877e-12
Control,Midazolam,0.0,67.625,1.1443187593931476e-12
Control,Midazolam,0.0,67.75,1.0911717292081782e-12
Control,Midazolam,0.0,67.875,1.0396202740337352e-12
Control,Midazolam,0.0,68.0,9.894648729692745e-13
Control,Midazolam,0.0,68.125,9.426371786529933e-13
Control,Midazolam,0.0,68.25,9.019351544913365e-13
Control,Midazolam,0.0,68.375,8.633014246970296e-13
Control,Midazolam,0.0,68.5,8.266097968035933e-13
Control,Midazolam,0.0,68.625,7.917340783445486e-13
Control,Midazolam,0.0,68.75,7.585480768534166e-13
Control,Midazolam,0.0,68.875,7.269255998637183e-13
Control,Midazolam,0.0,69.0,6.967404549089747e-13
Control,Midazolam,0.0,69.125,6.678664495227069e-13
Control,Midazolam,0.0,69.25,6.401773912384358e-13
Control,Midazolam,0.0,69.375,6.135470875896823e-13
Control,Midazolam,0.0,69.5,5.878493461099677e-13
Control,Midazolam,0.0,69.625,5.629579743328129e-13
Control,Midazolam,0.0,69.75,5.387467797917387e-13
Control,Midazolam,0.0,69.875,5.150895700202664e-13
Control,Midazolam,0.0,70.0,4.918601525519169e-13
Control,Midazolam,0.0,70.125,4.70281772157395e-13
Control,Midazolam,0.0,70.25,4.521486154010068e-13
Control,Midazolam,0.0,70.375,4.3490618163480517e-13
Control,Midazolam,0.0,70.5,4.1847878732903504e-13
Control,Midazolam,0.0,70.625,4.027907489539414e-13
Control,Midazolam,0.0,70.75,3.8776638297976896e-13
Control,Midazolam,0.0,70.875,3.7333000587676276e-13
Control,Midazolam,0.0,71.0,3.5940593411516755e-13
Control,Midazolam,0.0,71.125,3.4591848416522827e-13
Control,Midazolam,0.0,71.25,3.3279197249718983e-13
Control,Midazolam,0.0,71.375,3.199507155812971e-13
Control,Midazolam,0.0,71.5,3.0731902988779483e-13
Control,Midazolam,0.0,71.625,2.94821231886928e-13
Control,Midazolam,0.0,71.75,2.8238163804894156e-13
Control,Midazolam,0.0,71.875,2.699245648440803e-13
Control,Midazolam,0.0,72.0,2.5737432874258905e-13
Control,Midazolam,0.0,72.125,2.4842069951052447e-13
Control,Midazolam,0.0,72.25,2.394670702784599e-13
Control,Midazolam,0.0,72.375,2.305134410463953e-13
Control,Midazolam,0.0,72.5,2.2155981181433074e-13
Control,Midazolam,0.0,72.625,2.1260618258226622e-13
Control,Midazolam,0.0,72.75,2.0373986572168652e-13
Control,Midazolam,0.0,72.875,1.958644046367854e-13
Control,Midazolam,0.0,73.0,1.8829283386195553e-13
Control,Midazolam,0.0,73.125,1.8102515339719691e-13
Control,Midazolam,0.0,73.25,1.7406136324250948e-13
Control,Midazolam,0.0,73.375,1.674014633978933e-13
Control,Midazolam,0.0,73.5,1.6092750148834753e-13
Control,Midazolam,0.0,73.625,1.5421426625690565e-13
Control,Midazolam,0.0,73.75,1.477288570555316e-13
Control,Midazolam,0.0,73.875,1.414712738842254e-13
Control,Midazolam,0.0,74.0,1.3544151674298707e-13
Control,Midazolam,0.0,74.125,1.296395856318166e-13
Control,Midazolam,0.0,74.25,1.2406548055071397e-13
Control,Midazolam,0.0,74.375,1.187192014996792e-13
Control,Midazolam,0.0,74.5,1.1360074847871228e-13
Control,Midazolam,0.0,74.625,1.0871012148781321e-13
Control,Midazolam,0.0,74.75,1.04047320526982e-13
Control,Midazolam,0.0,74.875,9.961234559621867e-14
Control,Midazolam,0.0,75.0,9.540519669552316e-14
Control,Midazolam,0.0,75.125,9.142587382489552e-14
Control,Midazolam,0.0,75.25,8.767437698433573e-14
Control,Midazolam,0.0,75.375,8.415070617384379e-14
Control,Midazolam,0.0,75.5,8.073460712266647e-14
Control,Midazolam,0.0,75.625,7.69925703773297e-14
Control,Midazolam,0.0,75.75,7.340081095206566e-14
Control,Midazolam,0.0,75.875,6.995932884687435e-14
Control,Midazolam,0.0,76.0,6.666812406175576e-14
Control,Midazolam,0.0,76.125,6.352719659670988e-14
Control,Midazolam,0.0,76.25,6.053654645173675e-14
Control,Midazolam,0.0,76.375,5.769617362683632e-14
Control,Midazolam,0.0,76.5,5.5006078122008613e-14
Control,Midazolam,0.0,76.625,5.246625993725364e-14
Control,Midazolam,0.0,76.75,5.007671907257139e-14
Control,Midazolam,0.0,76.875,4.783745552796185e-14
Control,Midazolam,0.0,77.0,4.5748469303425046e-14
Control,Midazolam,0.0,77.125,4.380976039896096e-14
Control,Midazolam,0.0,77.25,4.20213288145696e-14
Control,Midazolam,0.0,77.375,4.038317455025096e-14
Control,Midazolam,0.0,77.5,3.892226077167507e-14
Control,Midazolam,0.0,77.625,3.763589791951994e-14
Control,Midazolam,0.0,77.75,3.634953506736482e-14
Control,Midazolam,0.0,77.875,3.50631722152097e-14
Control,Midazolam,0.0,78.0,3.377680936305458e-14
Control,Midazolam,0.0,78.125,3.249044651089946e-14
Control,Midazolam,0.0,78.25,3.120408365874433e-14
Control,Midazolam,0.0,78.375,2.991772080658921e-14
Control,Midazolam,0.0,78.5,2.8631357954434096e-14
Control,Midazolam,0.0,78.625,2.734499510227897e-14
Control,Midazolam,0.0,78.75,2.6058632250123848e-14
Control,Midazolam,0.0,78.875,2.4772269397968724e-14
Control,Midazolam,0.0,79.0,2.3485906545813606e-14
Control,Midazolam,0.0,79.125,2.2199543693658482e-14
Control,Midazolam,0.0,79.25,2.0913180841503365e-14
Control,Midazolam,0.0,79.375,1.962681798934824e-14
Control,Midazolam,0.0,79.5,1.848169829109728e-14
Control,Midazolam,0.0,79.625,1.7932729666794405e-14
Control,Midazolam,0.0,79.75,1.7383761042491534e-14
Control,Midazolam,0.0,79.875,1.683479241818866e-14
Control,Midazolam,0.0,80.0,1.6285823793885785e-14
Control,Midazolam,0.0,80.125,1.5736855169582914e-14
Control,Midazolam,0.0,80.25,1.518788654528004e-14
Control,Midazolam,0.0,80.375,1.463891792097717e-14
Control,Midazolam,0.0,80.5,1.4089949296674296e-14
Control,Midazolam,0.0,80.625,1.3540980672371425e-14
Control,Midazolam,0.0,80.75,1.2992012048068552e-14
Control,Midazolam,0.0,80.875,1.2443043423765678e-14
Control,Midazolam,0.0,81.0,1.1894074799462807e-14
Control,Midazolam,0.0,81.125,1.1345106175159932e-14
Control,Midazolam,0.0,81.25,1.0796137550857061e-14
Control,Midazolam,0.0,81.375,1.0247168926554187e-14
Control,Midazolam,0.0,81.5,9.750360665001155e-15
Control,Midazolam,0.0,81.625,9.473707897086705e-15
Control,Midazolam,0.0,81.75,9.197055129172251e-15
Control,Midazolam,0.0,81.875,8.920402361257799e-15
Control,Midazolam,0.0,82.0,8.643749593343346e-15
Control,Midazolam,0.0,82.125,8.367096825428894e-15
Control,Midazolam,0.0,82.25,8.090444057514442e-15
Control,Midazolam,0.0,82.375,7.813791289599988e-15
Control,Midazolam,0.0,82.5,7.537138521685537e-15
Control,Midazolam,0.0,82.625,7.260485753771083e-15
Control,Midazolam,0.0,82.75,6.983832985856631e-15
Control,Midazolam,0.0,82.875,6.7071802179421784e-15
Control,Midazolam,0.0,83.0,6.430527450027727e-15
Control,Midazolam,0.0,83.125,6.153874682113275e-15
Control,Midazolam,0.0,83.25,5.877221914198822e-15
Control,Midazolam,0.0,83.375,5.60056914628437e-15
Control,Midazolam,0.0,83.5,5.3378703561794094e-15
Control,Midazolam,0.0,83.625,5.134067722291842e-15
Control,Midazolam,0.0,83.75,4.930265088404275e-15
Control,Midazolam,0.0,83.875,4.726462454516708e-15
Control,Midazolam,0.0,84.0,4.5226598206291395e-15
Control,Midazolam,0.0,84.125,4.4012946498454394e-15
Control,Midazolam,0.0,84.25,4.27992947906174e-15
Control,Midazolam,0.0,84.375,4.15856430827804e-15
Control,Midazolam,0.0,84.5,4.037199137494341e-15
Control,Midazolam,0.0,84.625,3.9158339667106406e-15
Control,Midazolam,0.0,84.75,3.7944687959269405e-15
Control,Midazolam,0.0,84.875,3.673103625143241e-15
Control,Midazolam,0.0,85.0,3.551738454359541e-15
Control,Midazolam,0.0,85.125,3.430373283575841e-15
Control,Midazolam,0.0,85.25,3.3090081127921413e-15
Control,Midazolam,0.0,85.375,3.1876429420084416e-15
Control,Midazolam,0.0,85.5,3.0662777712247423e-15
Control,Midazolam,0.0,85.625,2.9449126004410418e-15
Control,Midazolam,0.0,85.75,2.823547429657342e-15
Control,Midazolam,0.0,85.875,2.7021822588736428e-15
Control,Midazolam,0.0,86.0,2.580817088089943e-15
Control,Midazolam,0.0,86.125,2.5102910425187467e-15
Control,Midazolam,0.0,86.25,2.43976499694755e-15
Control,Midazolam,0.0,86.375,2.369238951376354e-15
Control,Midazolam,0.0,86.5,2.2987129058051573e-15
Control,Midazolam,0.0,86.625,2.228186860233961e-15
Control,Midazolam,0.0,86.75,2.1576608146627646e-15
Control,Midazolam,0.0,86.875,2.0871347690915683e-15
Control,Midazolam,0.0,87.0,2.0166087235203723e-15
Control,Midazolam,0.0,87.125,1.946082677949176e-15
Control,Midazolam,0.0,87.25,1.8755566323779793e-15
Control,Midazolam,0.0,87.375,1.805030586806783e-15
Control,Midazolam,0.0,87.5,1.7345045412355868e-15
Control,Midazolam,0.0,87.625,1.6639784956643906e-15
Control,Midazolam,0.0,87.75,1.5934524500931939e-15
Control,Midazolam,0.0,87.875,1.5229264045219978e-15
Control,Midazolam,0.0,88.0,1.4524003589508014e-15
Control,Midazolam,0.0,88.125,1.4124890135418878e-15
Control,Midazolam,0.0,88.25,1.3725776681329738e-15
Control,Midazolam,0.0,88.375,1.33266632272406e-15
Control,Midazolam,0.0,88.5,1.2927549773151463e-15
Control,Midazolam,0.0,88.625,1.2528436319062325e-15
Control,Midazolam,0.0,88.75,1.2129322864973187e-15
Control,Midazolam,0.0,88.875,1.173020941088405e-15
Control,Midazolam,0.0,89.0,1.133109595679491e-15
Control,Midazolam,0.0,89.125,1.0931982502705771e-15
Control,Midazolam,0.0,89.25,1.0532869048616635e-15
Control,Midazolam,0.0,89.375,1.0133755594527496e-15
Control,Midazolam,0.0,89.5,9.734642140438358e-16
Control,Midazolam,0.0,89.625,9.33552868634922e-16
Control,Midazolam,0.0,89.75,8.936415232260082e-16
Control,Midazolam,0.0,89.875,8.537301778170943e-16
Control,Midazolam,0.0,90.0,8.138188324081805e-16
Control,Midazolam,0.0,90.125,7.91416241359681e-16
Control,Midazolam,0.0,90.25,7.690136503111814e-16
Control,Midazolam,0.0,90.375,7.46611059262682e-16
Control,Midazolam,0.0,90.5,7.242084682141827e-16
Control,Midazolam,0.0,90.625,7.018058771656831e-16
Control,Midazolam,0.0,90.75,6.794032861171836e-16
Control,Midazolam,0.0,90.875,6.570006950686842e-16
Control,Midazolam,0.0,91.0,6.345981040201847e-16
Control,Midazolam,0.0,91.125,6.121955129716852e-16
Control,Midazolam,0.0,91.25,5.897929219231857e-16
Control,Midazolam,0.0,91.375,5.673903308746862e-16
Control,Midazolam,0.0,91.5,5.449877398261867e-16
Control,Midazolam,0.0,91.625,5.225851487776873e-16
Control,Midazolam,0.0,91.75,5.001825577291878e-16
Control,Midazolam,0.0,91.875,4.777799666806882e-16
Control,Midazolam,0.0,92.0,4.553773756321888e-16
Control,Midazolam,0.0,92.125,4.428349031606736e-16
Control,Midazolam,0.0,92.25,4.302924306891584e-16
Control,Midazolam,0.0,92.375,4.177499582176431e-16
Control,Midazolam,0.0,92.5,4.0520748574612796e-16
Control,Midazolam,0.0,92.625,3.926650132746127e-16
Control,Midazolam,0.0,92.75,3.8012254080309747e-16
Control,Midazolam,0.0,92.875,3.6758006833158225e-16
Control,Midazolam,0.0,93.0,3.5503759586006703e-16
Control,Midazolam,0.0,93.125,3.4249512338855186e-16
Control,Midazolam,0.0,93.25,3.2995265091703664e-16
Control,Midazolam,0.0,93.375,3.1741017844552137e-16
Control,Midazolam,0.0,93.5,3.0486770597400615e-16
Control,Midazolam,0.0,93.625,2.92325233502491e-16
Control,Midazolam,0.0,93.75,2.797827610309757e-16
Control,Midazolam,0.0,93.875,2.672402885594605e-16
Control,Midazolam,0.0,94.0,2.5469781608794527e-16
Control,Midazolam,0.0,94.125,2.47681427707052e-16
Control,Midazolam,0.0,94.25,2.406650393261587e-16
Control,Midazolam,0.0,94.375,2.336486509452654e-16
Control,Midazolam,0.0,94.5,2.266322625643721e-16
Control,Midazolam,0.0,94.625,2.1961587418347883e-16
Control,Midazolam,0.0,94.75,2.1259948580258554e-16
Control,Midazolam,0.0,94.875,2.0558309742169223e-16
Control,Midazolam,0.0,95.0,1.9856670904079897e-16
Control,Midazolam,0.0,95.125,1.9155032065990566e-16
Control,Midazolam,0.0,95.25,1.8453393227901237e-16
Control,Midazolam,0.0,95.375,1.7751754389811908e-16
Control,Midazolam,0.0,95.5,1.705011555172258e-16
Control,Midazolam,0.0,95.625,1.634847671363325e-16
Control,Midazolam,0.0,95.75,1.5646837875543922e-16
Control,Midazolam,0.0,95.875,1.494519903745459e-16
Control,Midazolam,0.0,96.0,1.4243560199365262e-16
Control,Midazolam,312.0,0.0,0.0
Control,Midazolam,312.0,0.125,0.004861373632732292
Control,Midazolam,312.0,0.25,0.005529196520485627
Control,Midazolam,312.0,0.375,0.0057851427369325446
Control,Midazolam,312.0,0.5,0.00592852993482439
Control,Midazolam,312.0,0.625,0.005999102493642787
Control,Midazolam,312.0,0.75,0.006012792642416935
Control,Midazolam,312.0,0.875,0.005981299168978056
Control,Midazolam,312.0,1.0,0.0059141227504935605
Control,Midazolam,312.0,1.125,0.005819058067202117
Control,Midazolam,312.0,1.25,0.005702495435297444
Control,Midazolam,312.0,1.375,0.005569666283014417
Control,Midazolam,312.0,1.5,0.005424843238489972
Control,Midazolam,312.0,1.625,0.005271507133402253
Control,Midazolam,312.0,1.75,0.005112484587813547
Control,Midazolam,312.0,1.875,0.004950062508312259
Control,Midazolam,312.0,2.0,0.004786082628708107
Control,Midazolam,312.0,2.125,0.0046220198296963375
Control,Midazolam,312.0,2.25,0.004459047054426404
Control,Midazolam,312.0,2.375,0.004298088933647829
Control,Midazolam,312.0,2.5,0.004139866243723752
Control,Midazolam,312.0,2.625,0.003984932625751443
Control,Midazolam,312.0,2.75,0.0038337049791785935
Control,Midazolam,312.0,2.875,0.003686488571450588
Control,Midazolam,312.0,3.0,0.0035434977866678225
Control,Midazolam,312.0,3.125,0.0034048732612614787
Control,Midazolam,312.0,3.25,0.0032706960181683857
Control,Midazolam,312.0,3.375,0.003140999126155323
Control,Midazolam,312.0,3.5,0.0030157773036148996
Control,Midazolam,312.0,3.625,0.002894994822741199
Control,Midazolam,312.0,3.75,0.002778592006862189
Control,Midazolam,312.0,3.875,0.0026664905638939754
Control,Midazolam,312.0,4.0,0.0025585979562238494
Control,Midazolam,312.0,4.125,0.00245481097505062
Control,Midazolam,312.0,4.25,0.0023550186568802433
Control,Midazolam,312.0,4.375,0.0022591046557124514
Control,Midazolam,312.0,4.5,0.002166949166805065
Control,Midazolam,312.0,4.625,0.0020784304810308836
Control,Midazolam,312.0,4.75,0.0019934262322699454
Control,Midazolam,312.0,4.875,0.0019118143944233165
Control,Midazolam,312.0,5.0,0.0018334740717779543
Control,Midazolam,312.0,5.125,0.001758286118684721
Control,Midazolam,312.0,5.25,0.0016861336198895254
Control,Midazolam,312.0,5.375,0.0016169022568831026
Control,Midazolam,312.0,5.5,0.0015504805809720193
Control,Midazolam,312.0,5.625,0.0014867602091799825
Control,Midazolam,312.0,5.75,0.001425635959302326
Control,Midazolam,312.0,5.875,0.0013670059345165
Control,Midazolam,312.0,6.0,0.0013107715672613781
Control,Midazolam,312.0,6.125,0.0012568376305515073
Control,Midazolam,312.0,6.25,0.0012051122238766812
Control,Midazolam,312.0,6.375,0.001155506738440127
Control,Midazolam,312.0,6.5,0.0011079358058329349
Control,Midazolam,312.0,6.625,0.0010623172349995794
Control,Midazolam,312.0,6.75,0.0010185719396580636
Control,Midazolam,312.0,6.875,0.0009766238584720704
Control,Midazolam,312.0,7.0,0.0009363998703777882
Control,Midazolam,312.0,7.125,0.0008978297066996173
Control,Midazolam,312.0,7.25,0.0008608458611345998
Control,Midazolam,312.0,7.375,0.0008253834986985105
Control,Midazolam,312.0,7.5,0.0007913803644762935
Control,Midazolam,312.0,7.625,0.0007587766930594633
Control,Midazolam,312.0,7.75,0.0007275151189550045
Control,Midazolam,312.0,7.875,0.0006975405883979718
Control,Midazolam,312.0,8.0,0.0006688002730211851
Control,Midazolam,312.0,8.125,0.0006412434855960407
Control,Midazolam,312.0,8.25,0.0006148215979762588
Control,Midazolam,312.0,8.375,0.000589487961319874
Control,Midazolam,312.0,8.5,0.0005651978285983304
Control,Midazolam,312.0,8.625,0.0005419082797613379
Control,Midazolam,312.0,8.75,0.0005195781494444414
Control,Midazolam,312.0,8.875,0.0004981679570823375
Control,Midazolam,312.0,9.0,0.0004776398394773045
Control,Midazolam,312.0,9.125,0.0004579574858617798
Control,Midazolam,312.0,9.25,0.00043908607513291355
Control,Midazolam,312.0,9.375,0.00042099221508523806
Control,Midazolam,312.0,9.5,0.0004036438853167912
Control,Midazolam,312.0,9.625,0.00038701038132541484
Control,Midazolam,312.0,9.75,0.00037106226081625745
Control,Midazolam,312.0,9.875,0.0003557712922244865
Control,Midazolam,312.0,10.0,0.0003411104060795135
Control,Midazolam,312.0,10.125,0.00032705364492677784
Control,Midazolam,312.0,10.25,0.0003135761201294359
Control,Midazolam,312.0,10.375,0.0003006539681836744
Control,Midazolam,312.0,10.5,0.0002882643063029367
Control,Midazolam,312.0,10.625,0.00027638519514219914
Control,Midazolam,312.0,10.75,0.0002649955991976407
Control,Midazolam,312.0,10.875,0.0002540753483114125
Control,Midazolam,312.0,11.0,0.00024360510376028192
Control,Midazolam,312.0,11.125,0.0002335663249430319
Control,Midazolam,312.0,11.25,0.0002239412305761543
Control,Midazolam,312.0,11.375,0.00021471277644099596
Control,Midazolam,312.0,11.5,0.00020586461540007852
Control,Midazolam,312.0,11.625,0.00019738107807004126
Control,Midazolam,312.0,11.75,0.0001892471380601863
Control,Midazolam,312.0,11.875,0.00018144838928269404
Control,Midazolam,312.0,12.0,0.00017397101626180322
Control,Midazolam,312.0,12.125,0.00016680179283818573
Control,Midazolam,312.0,12.25,0.00015992800288824595
Control,Midazolam,312.0,12.375,0.00015333750817445241
Control,Midazolam,312.0,12.5,0.00014701860387371891
Control,Midazolam,312.0,12.625,0.0001409600750203468
Control,Midazolam,312.0,12.75,0.0001351511984097384
Control,Midazolam,312.0,12.875,0.00012958168230466292
