time_min,salt_m,dar_0_signal,dar_1_signal,dar_2_signal,dar_3_signal,dar_4_signal,dar_5_signal,dar_6_signal,dar_7_signal,dar_8_signal,total_signal
28.245,0.2894999999999999,3.57105443541579e-08,8.018259013079703e-07,6.586126845874557e-06,2.4951053994936623e-05,4.811913821764922e-05,4.970608479649339e-05,2.813776067872054e-05,8.70835124536428e-06,1.408924933996151e-06,0.00016845497715869688
28.25,0.28928571428571426,3.5696934654024636e-08,8.01495086743885e-07,6.5831054117878854e-06,2.493803096269559e-05,4.808976463675771e-05,4.966925404066112e-05,2.811101051688416e-05,8.696677412496803e-06,1.4056585156109444e-06,0.00016833069351829212
28.255,0.2890714285714286,3.568333273396013e-08,8.011644769081132e-07,6.580086056897472e-06,2.492501812699145e-05,4.8060417955445465e-05,4.963246423196484e-05,2.80842985241925e-05,8.685027087833181e-06,1.402403517750238e-06,0.00016820656331071723
28.26,0.28885714285714276,3.566973858803452e-08,8.008340716317242e-07,6.577068779295545e-06,2.491201547717888e-05,4.803109814086283e-05,4.959571530968951e-05,2.8057624627985402e-05,8.673400208160514e-06,1.39915988688035e-06,0.00016808258624027275
28.265,0.2886428571428571,3.56561522103235e-08,8.005038707459617e-07,6.574053577076538e-06,2.4899023002626496e-05,4.8001805160210236e-05,4.955900721323271e-05,2.8030988755775827e-05,8.661796710478701e-06,1.3959275697830491e-06,0.00016795876201213984
28.27,0.2884285714285714,3.564257359490846e-08,8.00173874082244e-07,6.571040448337056e-06,2.488604069271672e-05,4.797253898073826e-05,4.9522339882104325e-05,2.800439083524916e-05,8.650216531999557e-06,1.3927065135532902e-06,0.00016783509033237555
28.275000000000002,0.2882142857142856,3.5629002735876385e-08,7.998440814721625e-07,6.568029391175891e-06,2.487306853684588e-05,4.7943299569747296e-05,4.948571325592622e-05,2.797783079426281e-05,8.638659610145964e-06,1.3894966655970018e-06,0.0001677115709079091
28.28,0.2879999999999999,3.561543962731997e-08,7.995144927474835e-07,6.565020403694016e-06,2.4860106524424138e-05,4.7914086894587834e-05,4.944912727443224e-05,2.7951308560845746e-05,8.62712588255105e-06,1.3862979736288878e-06,0.0001675882034465387
28.285,0.28778571428571426,3.5601884263337434e-08,7.991851077401455e-07,6.562013483994572e-06,2.4847154644875394e-05,4.7884900922659985e-05,4.9412581877467685e-05,2.7924824063197938e-05,8.615615287057284e-06,1.3831103856702235e-06,0.00016746498765692657
28.29,0.2875714285714286,3.55883366380327e-08,7.9885592628226e-07,6.559008630182881e-06,2.4834212887637396e-05,4.785574162141358e-05,4.937607700498916e-05,2.7898377229689922e-05,8.604127761715665e-06,1.379933850046695e-06,0.00016734192324859557
28.295,0.28735714285714276,3.5574796745515215e-08,7.985269482061119e-07,6.556005840366434e-06,2.482128124216161e-05,4.782660895834803e-05,4.9339612597064353e-05,2.7871967988862244e-05,8.592663244784879e-06,1.3767683153862447e-06,0.00016721900993192545
28.3,0.2871428571428571,3.556126457990011e-08,7.981981733441593e-07,6.553005112654886e-06,2.4808359697913308e-05,4.779750290101241e-05,4.9303188593871875e-05,2.784559626942508e-05,8.581221674730463e-06,1.3736137306169463e-06,0.000167096247418149
28.305,0.2869285714285714,3.55477401353081e-08,7.978696015290321e-07,6.55000644516006e-06,2.4795448244371415e-05,4.776842341700505e-05,4.926680493570074e-05,2.7819262000257704e-05,8.569802990223966e-06,1.3704700449648768e-06,0.00016697363541934816
28.310000000000002,0.2867142857142856,3.553422340586543e-08,7.975412325935328e-07,6.547009835995932e-06,2.4782546871028562e-05,4.773937047397363e-05,4.923046156295046e-05,2.7792965110407903e-05,8.55840713014211e-06,1.3673372079520227e-06,0.00016685117364845
28.315,0.2864999999999999,3.5520714385703995e-08,7.972130663706357e-07,6.544015283278653e-06,2.4769655567391116e-05,4.771034403961521e-05,4.919415841613055e-05,2.7766705529091734e-05,8.547034033566004e-06,1.3642151693942035e-06,0.00016672886181922383
28.32,0.28628571428571425,3.550721306896126e-08,7.96885102693488e-07,6.541022785126509e-06,2.475677432297907e-05,4.7681344081675796e-05,4.915789543586038e-05,2.7740483185692793e-05,8.535683639780274e-06,1.3611038793990018e-06,0.00016660669964627627
28.325,0.2860714285714286,3.549371944978024e-08,7.96557341395407e-07,6.538032339659957e-06,2.4743903127325993e-05,4.7652370567950644e-05,4.91216725628689e-05,2.7714298009761897e-05,8.524355888272279e-06,1.3580032883637179e-06,0.00016648468684504858
28.330000000000002,0.28585714285714275,3.548023352230952e-08,7.962297823098826e-07,6.535043945001584e-06,2.4731041969979132e-05,4.762342346628385e-05,4.908548973799445e-05,2.7688149931016522e-05,8.513050718731269e-06,1.354913346973338e-06,0.00016636282313181234
28.335,0.2856428571428571,3.546675528070329e-08,7.959024252705756e-07,6.532057599276139e-06,2.4718190840499344e-05,4.759450274456848e-05,4.9049346902184507e-05,2.766203887934046e-05,8.501768071047624e-06,1.3518340061985308e-06,0.00016624110822366635
28.34,0.2854285714285714,3.545328471912119e-08,7.955752701113184e-07,6.5290733006105126e-06,2.4705349728460992e-05,4.756560837074632e-05,4.9013243996495385e-05,2.763596478478315e-05,8.490507885312e-06,1.3487652172936367e-06,0.00016611954183853243
28.345,0.28521428571428575,3.543982183172854e-08,7.952483166661122e-07,6.5260910471337265e-06,2.4692518623452028e-05,4.7536740312807924e-05,4.8977180962092034e-05,2.7609927577559368e-05,8.479270101814529e-06,1.345706931794695e-06,0.00016599812369515215
28.35,0.2849999999999999,3.542636661269609e-08,7.949215647691314e-07,6.5231108369769485e-06,2.467969751507392e-05,4.750789853879243e-05,4.894115774024777e-05,2.7583927188048676e-05,8.468054661044057e-06,1.342659101517477e-06,0.0001658768535130831
28.355,0.28478571428571425,3.541291905620018e-08,7.945950142547201e-07,6.520132668273481e-06,2.4666886392941645e-05,4.747908301678749e-05,4.890517427234414e-05,2.755796354679503e-05,8.456861503687333e-06,1.3396216785555445e-06,0.00016575573101269557
28.36,0.2845714285714286,3.539947915642269e-08,7.942686649573913e-07,6.517156539158749e-06,2.4654085246683696e-05,4.745029371492928e-05,4.886923049987057e-05,2.7532036584506234e-05,8.445690570628192e-06,1.336594615278307e-06,0.00016563475591516885
28.365000000000002,0.28435714285714275,3.5386046907550955e-08,7.93942516711829e-07,6.514182447770321e-06,2.464129406594197e-05,4.7421530601402177e-05,4.883332636442407e-05,2.750614623205349e-05,8.434541802946797e-06,1.3335778643291096e-06,0.00016551392794248728
28.37,0.2841428571428571,3.537262230377789e-08,7.936165693528878e-07,6.511210392247872e-06,2.4628512840371876e-05,4.7392793644438976e-05,4.8797461807709234e-05,2.7480292420470994e-05,8.423415141918868e-06,1.3305713786233408e-06,0.00016539324681743783
28.375,0.2839285714285714,3.5359205339301945e-08,7.932908227155894e-07,6.508240370733226e-06,2.4615741559642184e-05,4.736408281232051e-05,4.8761636771537805e-05,2.7454475080955402e-05,8.412310529014847e-06,1.327575111346531e-06,0.00016527271226360538
28.38,0.28371428571428575,3.5345796008326975e-08,7.929652766351278e-07,6.505272381370304e-06,2.4602980213435132e-05,4.733539807337581e-05,4.872585119782844e-05,2.7428694144865437e-05,8.401227905899185e-06,1.324589015952494e-06,0.00016515232400537026
28.385,0.2834999999999999,3.533239430506236e-08,7.92639930946864e-07,6.502306422305149e-06,2.4590228791446255e-05,4.730673939598183e-05,4.8690105028606495e-05,2.7402949543721327e-05,8.390167214429517e-06,1.3216130461614674e-06,0.00016503208176790396
28.39,0.28328571428571425,3.5319000223723074e-08,7.923147854863282e-07,6.499342491685929e-06,2.4577487283384543e-05,4.7278106748563484e-05,4.8654398206004045e-05,2.7377241209204505e-05,8.379128396655948e-06,1.3186471559582783e-06,0.0001649119852771668
28.395,0.2830714285714286,3.5305613758529444e-08,7.919898400892213e-07,6.496380587662913e-06,2.4564755678972262e-05,4.7249500099593506e-05,4.8618730672259135e-05,2.7351569073157022e-05,8.368111394820233e-06,1.3156912995905114e-06,0.00016479203425990335
28.400000000000002,0.28285714285714275,3.529223490370731e-08,7.916650945914094e-07,6.49342070838848e-06,2.455203396794503e-05,4.722091941759234e-05,4.858310236971594e-05,2.7325933067581102e-05,8.357116151355034e-06,1.3127454315666988e-06,0.00016467222844363975
28.405,0.2826428571428571,3.527886365348806e-08,7.913405488289302e-07,6.490462852017117e-06,2.4539322140051715e-05,4.719236467112808e-05,4.854751324082455e-05,2.7300333124638825e-05,8.346142608883193e-06,1.3098095066545355e-06,0.0001645525675566804
28.41,0.2824285714285714,3.5265500002108456e-08,7.910162026379873e-07,6.48750701670542e-06,2.4526620185054542e-05,4.716383582881645e-05,4.851196322814045e-05,2.7274769176651493e-05,8.335190710216933e-06,1.3068834798790832e-06,0.00016443305132810446
28.415,0.28221428571428575,3.5252143943810736e-08,7.906920558549535e-07,6.484553200612067e-06,2.4513928092728914e-05,4.713533285932056e-05,4.847645227432449e-05,2.724924115609928e-05,8.324260398357127e-06,1.3039673065210135e-06,0.00016431367948776222
28.42,0.2819999999999999,3.523879547284263e-08,7.903681083163674e-07,6.481601401897845e-06,2.4501245852863534e-05,4.7106855731350945e-05,4.844098032214262e-05,2.7223748995620757e-05,8.313351616492532e-06,1.30106094211485e-06,0.00016419445176627228
28.425,0.28178571428571425,3.522545458345731e-08,7.900443598589382e-07,6.478651618725644e-06,2.4488573455260274e-05,4.707840441366553e-05,4.840554731446568e-05,2.719829262801253e-05,8.302464307999098e-06,1.29816434244724e-06,0.00016407536789501837
28.43,0.2815714285714286,3.521212126991334e-08,7.897208103195398e-07,6.4757038492604275e-06,2.4475910889734234e-05,4.704997887506934e-05,4.8370153194269146e-05,2.717287198622863e-05,8.291598416439161e-06,1.2952774635552134e-06,0.0001639564276061456
28.435000000000002,0.28135714285714275,3.5198795526474765e-08,7.893974595352134e-07,6.472758091669248e-06,2.446325814611365e-05,4.702157908441458e-05,4.833479790463281e-05,2.7147487003380212e-05,8.280753885560726e-06,1.292400261724486e-06,0.00016383763063255742
28.44,0.2811428571428571,3.518547734741105e-08,7.890743073431686e-07,6.469814344121268e-06,2.4450615214239976e-05,4.6993205010600485e-05,4.829948138874073e-05,2.712213761273509e-05,8.269930659296774e-06,1.2895326934877622e-06,0.00016371897670791266
28.445,0.2809285714285714,3.517216672699706e-08,7.887513535807807e-07,6.466872604787701e-06,2.4437982083967748e-05,4.696485662257337e-05,4.826420358988085e-05,2.70968237477172e-05,8.259128681764471e-06,1.2866747156230406e-06,0.00016360046556662217
28.45,0.28071428571428575,3.515886365951311e-08,7.884285980855912e-07,6.4639328718418605e-06,2.442535874516463e-05,4.693653388932627e-05,4.8228964451444854e-05,2.7071545341906272e-05,8.248347897264477e-06,1.2838262851519537e-06,0.00016348209694384543
28.455000000000002,0.2804999999999999,3.5145568139244895e-08,7.881060406953074e-07,6.460995143459128e-06,2.4412745187711355e-05,4.690823677989904e-05,4.819376391692792e-05,2.704630232903735e-05,8.237588250280197e-06,1.2809873593381073e-06,0.00016336387057548765
28.46,0.28028571428571425,3.5132280160483524e-08,7.87783681247805e-07,6.458059417816964e-06,2.4400141401501802e-05,4.687996526337834e-05,4.8158601929928477e-05,2.7021094643000374e-05,8.226849685477116e-06,1.278157895685446e-06,0.0001632457861981968
28.465,0.2800714285714286,3.511899971752553e-08,7.874615195811229e-07,6.455125693094898e-06,2.4387547376442823e-05,4.685171930889741e-05,4.812347843414798e-05,2.69959222178397e-05,8.216132147702005e-06,1.275337851936607e-06,0.00016312784354936005
28.47,0.2798571428571429,3.5105726804672805e-08,7.871395555334667e-07,6.452193967474531e-06,2.4374963102454342e-05,4.6823498885636004e-05,4.808839337339065e-05,2.6970784987753718e-05,8.205435581982249e-06,1.2725271860713177e-06,0.00016301004236710096
28.475,0.2796428571428571,3.5092461416232605e-08,7.868177889432079e-07,6.449264239139522e-06,2.4362388569469286e-05,4.67953039628203e-05,4.805334669156335e-05,2.6945682887094342e-05,8.194759933525141e-06,1.2697258563047786e-06,0.00016289238239027617
28.48,0.2794285714285714,3.507920354651766e-08,7.864962196488827e-07,6.4463365062756056e-06,2.4349823767433587e-05,4.676713450972292e-05,4.8018338332675325e-05,2.6920615850366746e-05,8.184105147717166e-06,1.2669338210860883e-06,0.00016277486335847282
28.485,0.27921428571428575,3.506595318984594e-08,7.861748474891927e-07,6.4434107670705636e-06,2.4337268686306122e-05,4.673899049566279e-05,4.7983368240837865e-05,2.6895583812228733e-05,8.173471170123292e-06,1.2641510390966478e-06,0.00016265748501200503
28.490000000000002,0.2789999999999999,3.505271034054088e-08,7.858536723030025e-07,6.44048701971424e-06,2.4324723316058758e-05,4.671087189000494e-05,4.794843636026424e-05,2.687058670749042e-05,8.162857946486262e-06,1.261377469248598e-06,0.00016254024709191103
28.495,0.27878571428571425,3.503947499293128e-08,7.855326939293446e-07,6.437565262398538e-06,2.431218764667627e-05,4.668277866216065e-05,4.791354263526937e-05,2.6845624471113825e-05,8.152265422725925e-06,1.2586130706832791e-06,0.0001624231493399501
28.5,0.2785714285714286,3.502624714135121e-08,7.85211912207414e-07,6.434645493317402e-06,2.4299661668156333e-05,4.6654710781587075e-05,4.7878687010269655e-05,2.682069703821235e-05,8.141693544938517e-06,1.2558578027696685e-06,0.00016230619149859977
28.505,0.2783571428571429,3.5013026780140207e-08,7.848913269765697e-07,6.431727710666841e-06,2.4287145370509555e-05,4.662666821778751e-05,4.784386942978273e-05,2.679580434405048e-05,8.131142259395965e-06,1.2531116251028622e-06,0.00016218937331105267
28.51,0.2781428571428571,3.4999813903643023e-08,7.845709380763352e-07,6.428811912644889e-06,2.4274638743759357e-05,4.6598650940310955e-05,4.780908983842722e-05,2.677094632404322e-05,8.120611512545218e-06,1.250374497502557e-06,0.0001620726945212134
28.515,0.2779285714285714,3.4986608506209834e-08,7.842507453463984e-07,6.425898097451644e-06,2.4262141777942074e-05,4.65706589187523e-05,4.7774348180922645e-05,2.674612291375583e-05,8.110101251007562e-06,1.2476463800115455e-06,0.0001619561548736962
28.52,0.27771428571428575,3.4973410582196135e-08,7.839307486266094e-07,6.4229862632892296e-06,2.4249654463106834e-05,4.654269212275215e-05,4.7739644402088986e-05,2.672133404890331e-05,8.09961142157792e-06,1.2449272328942165e-06,0.00016183975411382146
28.525000000000002,0.2774999999999999,3.49602201259627e-08,7.836109477569831e-07,6.420076408361815e-06,2.4237176789315587e-05,4.651475052199659e-05,4.770497844684665e-05,2.6696579665349927e-05,8.08914197122417e-06,1.242217016635075e-06,0.00016172349198761274
28.53,0.27728571428571425,3.494703713187568e-08,7.832913425776973e-07,6.417168530875607e-06,2.422470874664309e-05,4.64868340862175e-05,4.767035026021621e-05,2.6671859699108986e-05,8.078692847086515e-06,1.239515691937282e-06,0.00016160736824179475
28.535,0.2770714285714286,3.493386159430655e-08,7.829719329290917e-07,6.414262629038832e-06,2.421225032517685e-05,4.645894278519198e-05,4.763575978731809e-05,2.6647174086342222e-05,8.068263996476755e-06,1.2368232197211764e-06,0.0001614913826237893
28.54,0.2768571428571429,3.4920693507632e-08,7.826527186516708e-07,6.411358701061757e-06,2.419980151501714e-05,4.643107658874259e-05,4.760120697337244e-05,2.662252276335945e-05,8.057855366877642e-06,1.2341395611228422e-06,0.00016137553488171317
28.545,0.2766428571428571,3.490753286623409e-08,7.823336995861001e-07,6.408456745156673e-06,2.418736230627697e-05,4.6403235466737196e-05,4.756669176369894e-05,2.6597905666618218e-05,8.047466905942202e-06,1.2314646774926666e-06,0.0001612598247643752
28.55,0.2764285714285714,3.489437966450019e-08,7.820148755732079e-07,6.405556759537895e-06,2.4174932689082067e-05,4.637541938908893e-05,4.75322141037165e-05,2.6573322732723342e-05,8.037098561493115e-06,1.228798530393919e-06,0.00016114425202127345
28.555,0.27621428571428575,3.48812338968229e-08,7.816962464539856e-07,6.402658742421758e-06,2.416251265357082e-05,4.634762832575595e-05,4.7497773938943067e-05,2.6548773898426456e-05,8.026750281521994e-06,1.2261410816013312e-06,0.0001610288164025922
28.560000000000002,0.2759999999999999,3.4868095557600134e-08,7.813778120695859e-07,6.3997626920266145e-06,2.4150102189894314e-05,4.631986224674154e-05,4.746337121499546e-05,2.652425910062567e-05,8.01642201418874e-06,1.2234922930996961e-06,0.00016091351765919922
28.565,0.27578571428571425,3.485496464123513e-08,7.810595722613224e-07,6.396868606572836e-06,2.4137701288216334e-05,4.629212112209394e-05,4.742900587758914e-05,2.6499778276365153e-05,8.006113707820943e-06,1.2208521270824827e-06,0.0001607983555426434
28.57,0.2755714285714286,3.484184114213628e-08,7.807415268706726e-07,6.3939764842828e-06,2.4125309938713224e-05,4.6264404921906236e-05,4.7394677872537935e-05,2.647533136283469e-05,7.995825310913161e-06,1.218220545950445e-06,0.0001606833298051513
28.575,0.2753571428571429,3.482872505471736e-08,7.804236757392732e-07,6.391086323380909e-06,2.411292813157399e-05,4.623671361631642e-05,4.736038714575387e-05,2.6450918297369287e-05,7.985556772126298e-06,1.2155975123102545e-06,0.00016056844019962503
28.580000000000002,0.2751428571428571,3.4815616373397325e-08,7.801060187089239e-07,6.3881981220935555e-06,2.410055585700021e-05,4.620904717550704e-05,4.7326133643246935e-05,2.6426539017448823e-05,7.975308040286969e-06,1.2129829889731426e-06,0.00016045368647963902
28.585,0.2749285714285714,3.480251509260043e-08,7.79788555621584e-07,6.385311878649145e-06,2.4088193105206068e-05,4.6181405569705536e-05,4.729191731112497e-05,2.6402193460697588e-05,7.96507906438686e-06,1.2103769389535555e-06,0.00016033906839943787
28.59,0.27471428571428574,3.478942120675617e-08,7.794712863193751e-07,6.382427591278088e-06,2.407583986641829e-05,4.6153788769183707e-05,4.725773809559329e-05,2.6377881564883896e-05,7.954869793582052e-06,1.2077793254678019e-06,0.00016022458571393326
28.595,0.2745000000000001,3.477633471029925e-08,7.791542106445778e-07,6.379545258212793e-06,2.406349613087614e-05,4.612619674425789e-05,4.722359594295455e-05,2.6353603267919695e-05,7.944680177192427e-06,1.2051901119327384e-06,0.0001601102381787011
28.6,0.27428571428571424,3.476325559766962e-08,7.788373284396343e-07,6.376664877687651e-06,2.40511618888314e-05,4.609862946528888e-05,4.7189490799608506e-05,2.6329358507860092e-05,7.934510164701e-06,1.2026092619644401e-06,0.0001599960255499793
28.605,0.2740714285714286,3.475018386331252e-08,7.785206395471468e-07,6.373786447939074e-06,2.403883713054835e-05,4.6071086902681774e-05,4.715542261205203e-05,2.63051472229032e-05,7.924359705753331e-06,1.2000367393769063e-06,0.00015988194758466512
28.61,0.2738571428571429,3.473711950167834e-08,7.782041438098778e-07,6.370909967205442e-06,2.4026521846303762e-05,4.6043569026885926e-05,4.712139132687846e-05,2.628096935138942e-05,7.91422875015684e-06,1.1974725081807456e-06,0.00015976800404031216
28.615000000000002,0.2736428571428571,3.472406250722268e-08,7.778878410707491e-07,6.36803543372713e-06,2.401421602638686e-05,4.601607580839482e-05,4.7087396890777715e-05,2.6256824831801226e-05,7.904117247880227e-06,1.1949165325818981e-06,0.00015965419467512784
28.62,0.2734285714285714,3.471101287440645e-08,7.775717311728421e-07,6.3651628457465065e-06,2.400191966109933e-05,4.598860721774608e-05,4.705343925053615e-05,2.623271360276279e-05,7.894025149052838e-06,1.19236877698036e-06,0.00015954051924797131
28.625,0.27321428571428574,3.469797059769565e-08,7.77255813959399e-07,6.362292201507915e-06,2.3989632740755238e-05,4.5961163225521264e-05,4.701951835303595e-05,2.6208635603039514e-05,7.883952403964027e-06,1.1898292059689047e-06,0.0001594269775183499
28.63,0.2730000000000001,3.468493567156154e-08,7.769400892738199e-07,6.359423499257678e-06,2.397735525568111e-05,4.593374380234598e-05,4.698563414525537e-05,2.618459077153768e-05,7.873898963062563e-06,1.1872977843318311e-06,0.00015931356924641757
28.635,0.27278571428571424,3.4671908090480554e-08,7.766245569596636e-07,6.356556737244103e-06,2.396508719621579e-05,4.590634891888956e-05,4.6951786574268214e-05,2.6160579047304e-05,7.863864776955991e-06,1.1847744770437149e-06,0.00015920029419297152
28.64,0.2725714285714286,3.4658887848934364e-08,7.763092168606499e-07,6.353691913717475e-06,2.395282855271057e-05,4.587897854586521e-05,4.6917975587243835e-05,2.6136600369525384e-05,7.853849796410062e-06,1.1822592492681685e-06,0.0001590871521194503
28.645,0.2723571428571429,3.464587494140973e-08,7.759940688206557e-07,6.350829026930033e-06,2.394057931552902e-05,4.585163265402981e-05,4.688420113144679e-05,2.611265467752834e-05,7.843853972348076e-06,1.1797520663566063e-06,0.00015897414278793074
28.650000000000002,0.2721428571428571,3.463286936239868e-08,7.756791126837154e-07,6.347968075136e-06,2.3928339475047074e-05,4.582431121418379e-05,4.6850463154236657e-05,2.6088741910778748e-05,7.833877255850296e-06,1.1772528938470296e-06,0.0001588612659611257
28.655,0.2719285714285714,3.461987110639837e-08,7.753643482940251e-07,6.345109056591574e-06,2.3916109021652958e-05,4.5797014197171185e-05,4.681676160306794e-05,2.606486200888148e-05,7.823919598153371e-06,1.1747616974628165e-06,0.00015874852140238172
28.66,0.27171428571428574,3.4606880167911115e-08,7.750497754959359e-07,6.3422519695549006e-06,2.39038879457472e-05,4.576974157387953e-05,4.6783096425489686e-05,2.6041014911579838e-05,7.813980950649685e-06,1.1722784431115117e-06,0.00015863590887567618
28.665,0.2715000000000001,3.459389654144441e-08,7.747353941339574e-07,6.339396812286094e-06,2.3891676237742593e-05,4.5742493315239634e-05,4.6749467569145425e-05,2.60172005587554e-05,7.804061264886793e-06,1.169803096883642e-06,0.000158523428145615
28.67,0.27128571428571424,3.458092022151089e-08,7.744212040527587e-07,6.3365435830472285e-06,2.3879473888064175e-05,4.571526939222564e-05,4.671587498177287e-05,2.5993418890427448e-05,7.794160492566813e-06,1.1673356250515246e-06,0.00015841107897742997
28.675,0.2710714285714286,3.456795120262833e-08,7.741072050971639e-07,6.333692280102339e-06,2.3867280887149244e-05,4.568806977585503e-05,4.668231861120382e-05,2.596966984675278e-05,7.784278585545856e-06,1.1648759940681038e-06,0.00015829886113697696
28.68,0.2708571428571429,3.455498947931968e-08,7.737933971121564e-07,6.3308429017174014e-06,2.3855097225447285e-05,4.566089443718831e-05,4.664879840536389e-05,2.5945953368025157e-05,7.774415495833408e-06,1.1624241705657705e-06,0.0001581867743907327
28.685000000000002,0.2706428571428571,3.4542035046112984e-08,7.734797799428762e-07,6.327995446160353e-06,2.3842922893419997e-05,4.563374334732908e-05,4.6615314312272214e-05,2.5922269394675004e-05,7.764571175591743e-06,1.1599801213552152e-06,0.00015807481850579257
28.69,0.2704285714285714,3.452908789754146e-08,7.731663534346199e-07,6.32514991170108e-06,2.3830757881541247e-05,4.560661647742403e-05,4.658186628004146e-05,2.589861786726907e-05,7.754745577135372e-06,1.1575438134242768e-06,0.0001579629932498687
28.695,0.27021428571428574,3.4516148028143395e-08,7.728531174328412e-07,6.322306296611415e-06,2.3818602180297073e-05,4.557951379866265e-05,4.654845425687745e-05,2.5874998726509957e-05,7.744938652930416e-06,1.1551152139368028e-06,0.00015785129839128673
28.7,0.2700000000000001,3.450321543246226e-08,7.725400717831503e-07,6.3194645991651225e-06,2.380645578018564e-05,4.5552435282277365e-05,4.651507819107904e-05,2.585141191323585e-05,7.735150355594052e-06,1.1526942902315153e-06,0.0001577397336989842
28.705000000000002,0.26978571428571424,3.449029010504656e-08,7.722272163313136e-07,6.3166248176379195e-06,2.379431867171723e-05,4.5525380899543245e-05,4.6481738031037865e-05,2.5827857368420043e-05,7.725380637893939e-06,1.1502810098208906e-06,0.00015762829894250748
28.71,0.2695714285714286,3.4477372040449983e-08,7.719145509232544e-07,6.3137869503074585e-06,2.3782190845414254e-05,4.549835062177825e-05,4.6448433725238226e-05,2.5804335033170683e-05,7.715629452747654e-06,1.1478753403900491e-06,0.0001575169938920103
28.715,0.2693571428571429,3.446446123323128e-08,7.716020754050513e-07,6.310950995453327e-06,2.377007229181118e-05,4.54713444203428e-05,4.64151652222568e-05,2.578084484873032e-05,7.705896753222069e-06,1.1454772497956422e-06,0.00015740581831825043
28.72,0.26914285714285724,3.44515576779543e-08,7.712897896229388e-07,6.308116951357042e-06,2.375796300145457e-05,4.544436226663987e-05,4.638193247076247e-05,2.5757386756475523e-05,7.696182492532842e-06,1.1430867060647575e-06,0.00015729477199258795
28.725,0.2689285714285714,3.4438661369187995e-08,7.709776934233072e-07,6.305284816302059e-06,2.3745862964902988e-05,4.5417404132114894e-05,4.6348735419516155e-05,2.5733960697916577e-05,7.686486624043806e-06,1.140703677393831e-06,0.00015718385468698284
28.73,0.26871428571428574,3.442577230150638e-08,7.706657866527033e-07,6.302454588573748e-06,2.3733772172727094e-05,4.53904699882558e-05,4.6315574017370636e-05,2.571056661469711e-05,7.676809101266452e-06,1.1383281321475662e-06,0.00015707306617399264
28.735,0.26850000000000007,3.441289046948857e-08,7.703540691578267e-07,6.299626266459417e-06,2.3721690615509498e-05,4.536355980659274e-05,4.6282448213270225e-05,2.5687204448593675e-05,7.667149877859326e-06,1.135960038857857e-06,0.00015696240622677007
28.740000000000002,0.26828571428571424,3.440001586771875e-08,7.700425407855344e-07,6.296799848248292e-06,2.3709618283844827e-05,4.5336673558698035e-05,4.6249357956250663e-05,2.56638741415154e-05,7.657508907627464e-06,1.1335993662227255e-06,0.00015685187461906067
28.745,0.26807142857142857,3.438714849078613e-08,7.697312013828373e-07,6.293975332231515e-06,2.3697555168339686e-05,4.5309811216186337e-05,4.621630319543905e-05,2.5640575635503695e-05,7.647886144521886e-06,1.131246083105269e-06,0.0001567414711252011
28.75,0.2678571428571429,3.4374288333285064e-08,7.694200507969005e-07,6.291152716702151e-06,2.3685501259612645e-05,4.5282972750714246e-05,4.6183283880053316e-05,2.5617308872731813e-05,7.638281542638995e-06,1.1289001585326008e-06,0.00015663119552011595
28.755,0.26764285714285724,3.4361435389814874e-08,7.691090888750454e-07,6.2883319999551755e-06,2.3673456548294204e-05,4.525615813398041e-05,4.615029995940241e-05,2.5594073795504517e-05,7.628695056220045e-06,1.1265615616948162e-06,0.00015652104757931645
28.76,0.2674285714285714,3.434858965497999e-08,7.687983154647448e-07,6.285513180287472e-06,2.3661421025026728e-05,4.5229367337725474e-05,4.61173513828858e-05,2.5570870346257688e-05,7.619126639650584e-06,1.1242302619439574e-06,0.00015641102707889744
28.765,0.26721428571428574,3.433575112338989e-08,7.684877304136287e-07,6.282696255997848e-06,2.364939468046459e-05,4.5202600333731855e-05,4.6084438099993445e-05,2.554769846755806e-05,7.609576247459928e-06,1.1219062287929894e-06,0.00015630113379553576
28.77,0.26700000000000007,3.432291978965901e-08,7.681773335694797e-07,6.279881225387003e-06,2.3637377505273956e-05,4.5175857093823805e-05,4.605156006030559e-05,2.552455810210277e-05,7.6000438343205804e-06,1.1195894319147773e-06,0.00015619136750648764
28.775000000000002,0.26678571428571424,3.431009564840695e-08,7.678671247802333e-07,6.277068086757547e-06,2.3625369490132892e-05,4.514913758986727e-05,4.6018717213492425e-05,2.550144919271898e-05,7.590529355047705e-06,1.1172798411410743e-06,0.00015608172798958655
28.78,0.26657142857142857,3.42972786942582e-08,7.675571038939803e-07,6.274256838413999e-06,2.3613370625731324e-05,4.5122441793769895e-05,4.598590950931415e-05,2.5478371682363705e-05,7.5810327645986225e-06,1.1149774264615294e-06,0.00015597221502324144
28.785,0.2663571428571429,3.428446892184238e-08,7.672472707589637e-07,6.2714474786627654e-06,2.3601380902770974e-05,4.509576967748078e-05,4.595313689762055e-05,2.5455325514123217e-05,7.571554018072232e-06,1.1126821580226779e-06,0.000155862828386434
28.79,0.26614285714285724,3.427166632579408e-08,7.669376252235793e-07,6.26864000581215e-06,2.3589400311965414e-05,4.506912121299064e-05,4.592039932835091e-05,2.5432310631212853e-05,7.562093070708461e-06,1.1103940061269593e-06,0.00015575356785871674
