scenario,time_h,radius_um,extracellular_nm,neighbor_intracellular_nm,hypothetical_neighbor_survival,neighbor_cell_volume_um3
Low permeability,65.0,61.25,0.8230747540968174,0.030653925877284743,0.9993076108713838,82512.6220495969
Low permeability,65.0,63.75,0.7633457716316032,0.028327693120823054,0.999363554738778,89384.85597932458
Low permeability,65.0,66.25,0.7089357617528029,0.026214673059699458,0.9994141485771504,96531.97926624135
Low permeability,65.0,68.75,0.6592390985231409,0.02429032646774471,0.9994600195636671,103953.99191034725
Low permeability,65.0,71.25,0.6137358072215123,0.022533595579524765,0.999501705400678,111650.89391164223
Low permeability,65.0,73.75,0.5719770346895716,0.020926313112279972,0.9995396695078633,119622.68527012634
Low permeability,65.0,76.25,0.5335733765466024,0.01945272750032569,0.9995743132305778,127869.36598579954
Low permeability,65.0,78.75,0.49818542687664036,0.01809911853538229,0.9996059857259819,136390.93605866184
Low permeability,65.0,81.25,0.4655160720243415,0.016853483953543934,0.9996349920260856,145187.3954887133
Low permeability,65.0,83.75,0.4353041642855645,0.015705282153078724,0.9996615996578955,154258.7442759538
Low permeability,65.0,86.25,0.40731929567405556,0.014645219660370733,0.9996860441128853,163604.98242038343
Low permeability,65.0,88.75,0.3813574549612994,0.013665074524726532,0.9997085333922944,173226.10992200216
Low permeability,65.0,91.25,0.3572373986752709,0.012757548754558578,0.9997292518052072,183122.12678081
Low permeability,65.0,93.75,0.33479760284291016,0.01191614437592978,0.9997483631586911,193293.03299680696
Low permeability,65.0,96.25,0.313893689926871,0.01113505881985687,0.9997660134503787,203738.82856999306
Low permeability,65.0,98.75,0.2943962467730293,0.010409096213912982,0.999782333151565,214459.5135003682
Low permeability,65.0,101.25,0.2761889660059093,0.009733591829780574,0.9997974391515188,225455.08778793245
Low permeability,65.0,103.75,0.2591670563273249,0.009104347467969683,0.9998114364201046,236725.55143268587
Low permeability,65.0,106.25,0.24323587743630332,0.008517575978393938,0.9998244194350755,248270.90443462835
Low permeability,65.0,108.75,0.22830976342884396,0.007969853446642932,0.9998364734118864,260091.14679375992
Low permeability,65.0,111.25,0.21431100503091366,0.007458077839991317,0.9998476753670821,272186.27851008065
Low permeability,65.0,113.75,0.2011689662288102,0.006979433119152321,0.999858095040859,284556.2995835904
Low permeability,65.0,116.25,0.18881931506364577,0.006531357992739575,0.9998677957000038,297201.21001428936
Low permeability,65.0,118.75,0.17720335176335744,0.0061115186299801096,0.9998768348388434,310121.0098021774
Low permeability,65.0,121.25,0.16626742016038376,0.00571778476009328,0.9998852647929336,323315.6989472545
Low permeability,65.0,123.75,0.1559623906135656,0.005348208679107956,0.9998931332778417,336785.27744952077
Low permeability,65.0,126.25,0.1462432045187562,0.005001006760793078,0.9999004838634132,350529.7453089761
Low permeability,65.0,128.75,0.13706847203257888,0.0046745431310200505,0.9999073563923109,364549.10252562055
Low permeability,65.0,131.25,0.12840011590980777,0.004367315216781587,0.9999137873502673,378843.3490994541
Low permeability,65.0,133.75,0.1202030554162924,0.004077940924270193,0.9999198101943849,393412.48503047676
Low permeability,65.0,136.25,0.11244492516555242,0.003805147236467705,0.9999254556448883,408256.5103186885
Low permeability,65.0,138.75,0.10509582446970368,0.0035477600509026055,0.9999307519449507,423375.4249640894
Low permeability,65.0,141.25,0.09812809341966075,0.003304695103625971,0.9999357250925676,438769.2289666794
Low permeability,65.0,143.75,0.09151611243615265,0.0030749498468772896,0.9999403990478936,454437.9223264585
Low permeability,65.0,146.25,0.08523612247868306,0.002857596166037134,0.9999447959189953,470381.5050434267
Low permeability,65.0,148.75,0.07926606347777267,0.002651773836847652,0.999948936128571,486599.977117584
Low permeability,65.0,151.25,0.07358542887777511,0.002456684636978118,0.9999528385638562,503093.3385489304
Low permeability,65.0,153.75,0.06817513445240375,0.002271587037192267,0.9999565207116398,519861.58933746594
Low permeability,65.0,156.25,0.06301739979038021,0.002095791406944203,0.9999599987800752,536904.7294831906
Low permeability,65.0,158.75,0.05809564105054545,0.0019286556774432413,0.9999632878087524,554222.7589861043
Low permeability,65.0,161.25,0.05339437375953224,0.001769581412295633,0.9999664017683177,571815.677846207
Low permeability,65.0,163.75,0.048899124574980045,0.0016180102419274755,0.9999693536507733,589683.4860634991
Low permeability,65.0,166.25,0.044596351066873194,0.0014734206232643848,0.9999721555514466,607826.1836379801
Low permeability,65.0,168.75,0.0404733686819012,0.0013353248907119388,0.9999748187435065,626243.7705696502
Low permeability,65.0,171.25,0.03651828415330236,0.0012032665684488355,0.9999773537457992,644936.2468585095
Low permeability,65.0,173.75,0.032719934703577556,0.001076817917498827,0.9999797703846885,663903.6125045579
Low permeability,65.0,176.25,0.029067832461545096,0.000955577694060537,0.9999820778505051,683145.8675077953
Low permeability,65.0,178.75,0.025552113579964467,0.0008391690982078158,0.9999842847491431,702663.0118682219
Low permeability,65.0,181.25,0.02216349159667338,0.0007272378943799141,0.9999863991492861,722455.0455858377
Low permeability,65.0,183.75,0.01889321463195228,0.0006194506871046797,0.9999884286256836,742521.9686606425
Low permeability,65.0,186.25,0.015733026058586126,0.0005154933371773493,0.9999903802988638,762863.7810926363
Low permeability,65.0,188.75,0.0126751283196308,0.00041506950508455443,0.9999922608716187,783480.4828818194
Low permeability,65.0,191.25,0.009712149602893344,0.0003178993098457515,0.9999940766625702,804372.0740281915
Low permeability,65.0,193.75,0.0068371131111861225,0.0002237180926661492,0.9999958336370863,825538.5545317528
Low permeability,65.0,196.25,0.00404340869401868,0.00013227527587682367,0.9999975374357953,846979.9243925032
Low permeability,65.0,198.75,0.0013247666299806746,4.33333085967621e-05,0.999999193400918,868696.1836104424
Low permeability,65.5,1.25,7.297483390877629,0.0,1.0,0.0
Low permeability,65.5,3.75,7.209570075573482,0.0,1.0,0.0
Low permeability,65.5,6.25,7.033694413219734,0.0,1.0,0.0
Low permeability,65.5,8.75,6.769755198466437,0.0,1.0,0.0
Low permeability,65.5,11.25,6.417600937446966,0.0,1.0,0.0
Low permeability,65.5,13.75,5.9770295709330545,0.0,1.0,0.0
Low permeability,65.5,16.25,5.447788323008799,0.0,1.0,0.0
Low permeability,65.5,18.75,4.8295735417793955,0.0,1.0,0.0
Low permeability,65.5,21.25,4.122030515334593,0.16362894718834672,0.995932780463884,9941.831751672698
Low permeability,65.5,23.75,3.56689914453696,0.14108853976449115,0.9965104742102174,12415.83596637466
Low permeability,65.5,26.25,3.120676746495641,0.12299831128654976,0.9969733462511781,15164.729538265727
Low permeability,65.5,28.75,2.7549369495569005,0.10819553373837111,0.9973513339424712,18188.512467345903
Low permeability,65.5,31.25,2.4503234546056962,0.09588851778909649,0.9976648567731038,21487.184753615187
Low permeability,65.5,33.75,2.193202079649466,0.08551965313101054,0.9979283165873646,25060.746397073577
Low permeability,65.5,36.25,1.9736932580476396,0.07668492107952,0.9981521596255502,28909.197397721073
Low permeability,65.5,38.75,1.7844638341729993,0.0690844688759433,0.9983441453843553,33032.53775555768
Low permeability,65.5,41.25,1.6199570465551527,0.062491109572137445,0.9985101567007992,37430.767470583385
Low permeability,65.5,43.75,1.4758859065605139,0.056729597023755095,0.998654733532902,42103.8865427982
Low permeability,65.5,46.25,1.3488905514928315,0.05166260882526092,0.9987814344441981,47051.89497220213
Low permeability,65.5,48.75,1.2363008364627022,0.04718103440043921,0.9988930873481454,52274.79275879515
Low permeability,65.5,51.25,1.135968299132772,0.04319710102922505,0.9989919671600069,57772.579902577294
Low permeability,65.5,53.75,1.0461449499922253,0.039639415433225224,0.9990799240566454,63545.25640354854
Low permeability,65.5,56.25,0.9653943430592963,0.03644932590199171,0.9991584776521529,69592.82226170889
Low permeability,65.5,58.75,0.892525325258196,0.03357821216695764,0.9992288872058595,75915.27747705833
Low permeability,65.5,61.25,0.8265419932642069,0.03098543829588308,0.9992922046876953,82512.6220495969
Low permeability,65.5,63.75,0.7666054139960713,0.02863678681791296,0.9993493153919095,89384.85597932458
Low permeability,65.5,66.25,0.712004004767494,0.02650324709987016,0.9994009693784842,96531.97926624135
Low permeability,65.5,68.75,0.6621303710342292,0.024560067890770088,0.9994478060704616,103953.99191034725
Low permeability,65.5,71.25,0.6164630171292244,0.02278600921073148,0.9994903736837257,111650.89391164223
Low permeability,65.5,73.75,0.5745517746722565,0.021162746322217475,0.9995291447123588,119622.68527012634
Low permeability,65.5,76.25,0.5360060960915368,0.019674390906625185,0.9995645283726989,127869.36598579954
Low permeability,65.5,78.75,0.500485577030763,0.018307103419217565,0.9995968806804275,136390.93605866184
Low permeability,65.5,81.25,0.46769222789782383,0.017048776996859315,0.9996265126694136,145187.3954887133
Low permeability,65.5,83.75,0.4373641292901966,0.015888777976172472,0.999653697139832,154258.7442759538
Low permeability,65.5,86.25,0.40927019067101705,0.014817731542175304,0.9996786742334037,163604.98242038343
Low permeability,65.5,88.75,0.38320579486729056,0.013827343612780433,0.999701656066627,173226.10992200216
Low permeability,65.5,91.25,0.3589891585874212,0.012910252012821474,0.9997228306023632,183122.12678081
Low permeability,65.5,93.75,0.33645827535847933,0.012059901472295432,0.9997423649017426,193293.03299680696
Low permeability,65.5,96.25,0.31546833502918903,0.011270438118535765,0.999760407868902,203738.82856999306
Low permeability,65.5,98.75,0.29588953541220114,0.010536620008599444,0.9997770925783257,214459.5135003682
Low permeability,65.5,101.25,0.2776052183078534,0.009853740930038313,0.9997925382568537,225455.08778793245
Low permeability,65.5,103.75,0.2605102752073159,0.009217565232312916,0.999806851978553,236725.55143268587
Low permeability,65.5,106.25,0.24450977826541181,0.008624271872151361,0.9998201301197112,248270.90443462835
Low permeability,65.5,108.75,0.22951780029737148,0.008070406190130872,0.9998324596125282,260091.14679375992
Low permeability,65.5,111.25,0.21545639406737196,0.007552838202218706,0.999843919029165,272186.27851008065
Low permeability,65.5,113.75,0.20225470636247958,0.007068726403787314,0.9998545795222391,284556.2995835904
Low permeability,65.5,116.25,0.18984820656035808,0.00661548625603543,0.9998645056433816,297201.21001428936
Low permeability,65.5,118.75,0.17817801281559206,0.006190762664509658,0.9998737560578296,310121.0098021774
Low permeability,65.5,121.25,0.16719030177221406,0.005792405873257384,0.9998823841700691,323315.6989472545
Low permeability,65.5,123.75,0.15683578998699274,0.005418450291288389,0.9998904386731171,336785.27744952077
Low permeability,65.5,126.25,0.14706927711935203,0.005067095844573876,0.99989796403204,350529.7453089761
Low permeability,65.5,128.75,0.1378492424881865,0.00473669150999019,0.999905000910662,364549.10252562055
Low permeability,65.5,131.25,0.12913748787555995,0.004425720739964084,0.9999115865490512,378843.3490994541
Low permeability,65.5,133.75,0.12089882052177911,0.00413278853012386,0.9999177550982384,393412.48503047676
Low permeability,65.5,136.25,0.11310077114510016,0.0038566099186170006,0.999923537917679,408256.5103186885
Low permeability,65.5,138.75,0.10571334256400124,0.0035959997362182273,0.9999289638401683,423375.4249640894
Low permeability,65.5,141.25,0.09870878512604038,0.0033498634519630354,0.9999340594082617,438769.2289666794
Low permeability,65.5,143.75,0.09206139567542973,0.0031171889806451782,0.9999388490856813,454437.9223264585
Low permeability,65.5,146.25,0.08574733723833647,0.002897039336797172,0.999943355446716,470381.5050434267
Low permeability,65.5,148.75,0.07974447698421969,0.002688546035288332,0.9999475993462215,486599.977117584
Low permeability,65.5,151.25,0.07403224034439439,0.0024909031518830305,0.9999516000724762,503093.3385489304
Low permeability,65.5,153.75,0.06859147944465362,0.0023033619683768725,0.9999553754848597,519861.58933746594
Low permeability,65.5,156.25,0.06340435424473165,0.0021252261365803378,0.999958942138066,536904.7294831906
Low permeability,65.5,158.75,0.05845422497990447,0.001955847303703192,0.9999623153943502,554222.7589861043
Low permeability,65.5,161.25,0.05372555467428282,0.0017946211488209488,0.99996550952512,571815.677846207
Low permeability,65.5,163.75,0.04920382064566829,0.0016409837862531307,0.9999685378030218,589683.4860634991
Low permeability,65.5,166.25,0.04487543405181638,0.0014944084969994006,0.9999714125855358,607826.1836379801
Low permeability,65.5,168.75,0.040727666640593234,0.001354402753987101,0.999974145390972,626243.7705696502
Low permeability,65.5,171.25,0.03674858396435607,0.0012205055108856016,0.9999767469676535,644936.2468585095
Low permeability,65.5,173.75,0.03292698440405872,0.001092284727726492,0.9999792273569883,663903.6125045579
Low permeability,65.5,176.25,0.02925234342288139,0.0009693351096074598,0.9999815959510422,683145.8675077953
Low permeability,65.5,178.75,0.025714762534127467,0.0008512760374137677,0.9999838615451663,702663.0118682219
Low permeability,65.5,181.25,0.02230492252501095,0.0007377496718175587,0.9999860323861646,722455.0455858377
Low permeability,65.5,183.75,0.019014040527871222,0.0006284192138564966,0.999988116216437,742521.9686606425
Low permeability,65.5,186.25,0.015833830574234025,0.0005229673071877852,0.9999901203144863,762863.7810926363
Low permeability,65.5,188.75,0.012756467305786412,0.0004210945686940908,0.9999920515321354,783480.4828818194
Low permeability,65.5,191.25,0.009774552550433382,0.00032251823551229504,0.9999939163287652,804372.0740281915
Low permeability,65.5,193.75,0.0068810845017417185,0.00022697091778832825,0.9999957208028529,825538.5545317528
Low permeability,65.5,196.25,0.00406942926675707,0.0001341994475521986,0.9999974707210585,846979.9243925032
Low permeability,65.5,198.75,0.0013332945708380626,4.3963815074596886e-05,0.9999991715450859,868696.1836104424
Low permeability,66.0,1.25,7.320080565199049,0.0,1.0,0.0
Low permeability,66.0,3.75,7.231911308227257,0.0,1.0,0.0
Low permeability,66.0,6.25,7.055523763411079,0.0,1.0,0.0
Low permeability,66.0,8.75,6.790816727219983,0.0,1.0,0.0
Low permeability,66.0,11.25,6.437638708559427,0.0,1.0,0.0
Low permeability,66.0,13.75,5.9957876519958155,0.0,1.0,0.0
Low permeability,66.0,16.25,5.465010786531639,0.0,1.0,0.0
Low permeability,66.0,18.75,4.845004466459973,0.0,1.0,0.0
Low permeability,66.0,21.25,4.135413987533164,0.16512657469070655,0.9958511229252314,9941.831751672698
Low permeability,66.0,23.75,3.5786661640876143,0.14239257036881062,0.9964399883995558,12415.83596637466
Low permeability,66.0,26.25,3.13113562549572,0.12414627591893652,0.9969118436147224,15164.729538265727
Low permeability,66.0,28.75,2.764315821028397,0.10921518632056189,0.9972971933919361,18188.512467345903
Low permeability,66.0,31.25,2.458795846507432,0.09680095410585,0.9976168448945951,21487.184753615187
Low permeability,66.0,33.75,2.2009030492509525,0.0863412784806615,0.9978854737737106,25060.746397073577
Low permeability,66.0,36.25,1.9807299788589348,0.07742874138517786,0.9981137251194392,28909.197397721073
Low permeability,66.0,38.75,1.7909227762822866,0.06976096634646835,0.9983095063031618,33032.53775555768
Low permeability,66.0,41.25,1.6259089858568938,0.06310885358640539,0.9984788123929119,37430.767470583385
Low permeability,66.0,43.75,1.4813895055292077,0.0572956808084347,0.9986262700480956,42103.8865427982
Low permeability,66.0,46.25,1.3539949738370234,0.052182968309766736,0.9987555058603679,47051.89497220213
Low permeability,66.0,48.75,1.2410476923863003,0.04766068543610271,0.998869401858243,52274.79275879515
Low permeability,66.0,51.25,1.1403931168048338,0.043640318827018,0.9989702765342623,57772.579902577294
Low permeability,66.0,53.75,1.0502783052526035,0.04004987232132344,0.9990600155434022,63545.25640354854
Low permeability,66.0,56.25,0.969262738376525,0.03683019850304279,0.9991401676704377,69592.82226170889
Low permeability,66.0,58.75,0.896151881883088,0.033932265793293455,0.9992120163744839,75915.27747705833
Low permeability,66.0,61.25,0.8299470022765935,0.031315094135751884,0.9992766338651062,82512.6220495969
Low permeability,66.0,63.75,0.7698067794124596,0.028944175957770428,0.9993349224900098,89384.85597932458
Low permeability,66.0,66.25,0.715017603125571,0.026790254360441607,0.9993876467759182,96531.97926624135
Low permeability,66.0,68.75,0.6649703456613516,0.024828367697402674,0.9994354584950863,103953.99191034725
Low permeability,66.0,71.25,0.6191420208342227,0.0230370951736769,0.9994789164658598,111650.89391164223
Low permeability,66.0,73.75,0.5770811713424951,0.02139795580522318,0.9995185023336606,119622.68527012634
Low permeability,66.0,76.25,0.5383961292734083,0.01989492556905273,0.9995546332527097,127869.36598579954
Low permeability,66.0,78.75,0.5027455117779953,0.018514046498135078,0.9995876721556496,136390.93605866184
Low permeability,66.0,81.25,0.46983047081938556,0.0172431079305919,0.9996179361294829,145187.3954887133
Low permeability,66.0,83.75,0.4393883306997594,0.016071384845194634,0.9996457032927224,154258.7442759538
Low permeability,66.0,86.25,0.41118733194873763,0.014989421706733943,0.9996712184772804,163604.98242038343
Low permeability,66.0,88.75,0.3850222635316673,0.013988852851872164,0.9996946979503627,173226.10992200216
Low permeability,66.0,91.25,0.360710813096235,0.013062252410759395,0.9997163333601752,183122.12678081
Low permeability,66.0,93.75,0.3380905012811658,0.012203008253160936,0.9997362950501097,193293.03299680696
Low permeability,66.0,96.25,0.3170160939345388,0.01140521559241168,0.9997547348560737,203738.82856999306
Low permeability,66.0,98.75,0.2973574075772548,0.010663586764449656,0.9997717884784442,214459.5135003682
Low permeability,66.0,101.25,0.2789974401628165,0.009973374386799405,0.9997875775020867,225455.08778793245
Low permeability,66.0,103.75,0.2618307722770888,0.009330305640953196,0.9998022111237472,236725.55143268587
Low permeability,66.0,106.25,0.24576219424311493,0.00873052584618145,0.9998157876349765,248270.90443462835
Low permeability,66.0,108.75,0.2307055227830511,0.008170549829586149,0.9998283956999029,260091.14679375992
Low permeability,66.0,111.25,0.21658257742123782,0.007647219865909824,0.9998401154601128,272186.27851008065
Low permeability,66.0,113.75,0.20332229205292696,0.0071576691761877295,0.9998510194932312,284556.2995835904
Low permeability,66.0,116.25,0.19085994132981074,0.006699290148197052,0.9998611736472286,297201.21001428936
Low permeability,66.0,118.75,0.17913646493961938,0.006269706582594555,0.9998706377687707,310121.0098021774
Low permeability,66.0,121.25,0.1680978756476371,0.00586674938342723,0.9998794663409152,323315.6989472545
Low permeability,66.0,123.75,0.15769473925137592,0.005488435205630122,0.9998877090429826,336785.27744952077
Low permeability,66.0,126.25,0.14788171647623605,0.00513294764932016,0.9998954112434049,350529.7453089761
Low permeability,66.0,128.75,0.1386171583887297,0.004798620654404608,0.9999026144346709,364549.10252562055
Low permeability,66.0,131.25,0.1298627481871767,0.004483923801812252,0.9999093566181078,378843.3490994541
Low permeability,66.0,133.75,0.12158318329728576,0.004187449271569082,0.9999156726450734,393412.48503047676
Low permeability,66.0,136.25,0.11374589259130766,0.003907900244601998,0.9999215945201746,408256.5103186885
Low permeability,66.0,138.75,0.10632078429622074,0.0036440805658736353,0.9999271516713167,423375.4249640894
Low permeability,66.0,141.25,0.09928002078426229,0.0033948855122776455,0.9999323711907072,438769.2289666794
Low permeability,66.0,143.75,0.09259781696871831,0.0031592935305089073,0.9999372780503657,454437.9223264585
Low permeability,66.0,146.25,0.08625025947602503,0.002936358828557405,0.9999418952952056,470381.5050434267
Low permeability,66.0,148.75,0.08021514414560312,0.002725204720120316,0.9999462442163396,486599.977117584
Low permeability,66.0,151.25,0.07447182973263848,0.0025250176345461605,0.9999503445069124,503093.3385489304
Low permeability,66.0,153.75,0.06900110596544035,0.002335041716294609,0.9999542144024625,519861.58933746594
Low permeability,66.0,156.25,0.06378507434562464,0.002154573947628539,0.9999578708075602,536904.7294831906
Low permeability,66.0,158.75,0.0588070402824555,0.0019829597366083636,0.999961329410247,554222.7589861043
Low permeability,66.0,161.25,0.0540514153274272,0.0018195889196465365,0.9999646047856143,571815.677846207
Low permeability,66.0,163.75,0.04950362842590937,0.0016638921340803245,0.9999677104896932,589683.4860634991
Low permeability,66.0,166.25,0.04515004523301716,0.001515337521581942,0.9999706591446885,607826.1836379801
Low permeability,66.0,168.75,0.04097789465382898,0.0013734277278713734,0.9999734625164667,626243.7705696502
Low permeability,66.0,171.25,0.03697520186619404,0.0012376971682327106,0.9999761315850997,644936.2468585095
Low permeability,66.0,173.75,0.03313072716978285,0.0011077095318477786,0.9999786766091768,663903.6125045579
Low permeability,66.0,176.25,0.029433910079541763,0.0009830555010251663,0.9999811071845135,683145.8675077953
Low permeability,66.0,178.75,0.025874818146839333,0.000863350664081219,0.999983432297816,702663.0118682219
Low permeability,66.0,181.25,0.022444100048633394,0.000748233602975411,0.9999856603758008,722455.0455858377
Low permeability,66.0,183.75,0.019132942535041938,0.0006373641388609715,0.9999877993302106,742521.9686606425
Low permeability,66.0,186.25,0.01593303086970679,0.0005304217205212906,0.999989856599123,762863.7810926363
Low permeability,66.0,188.75,0.012836512436096898,0.00042710394225637977,0.9999918391849048,783480.4828818194
Low permeability,66.0,191.25,0.00983596321709457,0.00032712517918983294,0.99999375368913,804372.0740281915
Low permeability,66.0,193.75,0.0069243568854305895,0.00023021532920940047,0.9999956063447433,825538.5545317528
Low permeability,66.0,196.25,0.004095036269290087,0.00013611865185435794,0.9999974030457247,846979.9243925032
Low permeability,66.0,198.75,0.0013416869811356828,4.459269543824707e-05,0.9999991493744853,868696.1836104424
Low permeability,66.5,1.25,7.34223432210218,0.0,1.0,0.0
Low permeability,66.5,3.75,7.253814243750012,0.0,1.0,0.0
Low permeability,66.5,6.25,7.076925058202488,0.0,1.0,0.0
Low permeability,66.5,8.75,6.811465566150737,0.0,1.0,0.0
Low permeability,66.5,11.25,6.457284282903525,0.0,1.0,0.0
Low permeability,66.5,13.75,6.0141791617186735,0.0,1.0,0.0
Low permeability,66.5,16.25,5.481897442700478,0.0,1.0,0.0
Low permeability,66.5,18.75,4.860135493786011,0.0,1.0,0.0
Low permeability,66.5,21.25,4.148538627038107,0.16661357002933336,0.9957687344930076,9941.831751672698
Low permeability,66.5,23.75,3.5902067032200082,0.14368745508715675,0.9963688643294552,12415.83596637466
Low permeability,66.5,26.25,3.1413941484701136,0.12528628783154627,0.9968497777949937,15164.729538265727
Low permeability,66.5,28.75,2.7735158562004605,0.11022786273178348,0.9972425516509651,18188.512467345903
Low permeability,66.5,31.25,2.467107422175643,0.09770722627212204,0.9975683838115817,21487.184753615187
Low permeability,66.5,33.75,2.208458501118414,0.08715742386435515,0.997842225918951,25060.746397073577
Low permeability,66.5,36.25,1.9876343225015651,0.07816766466305906,0.9980749235066709,28909.197397721073
Low permeability,66.5,38.75,1.7972607420881463,0.07043306821885716,0.9982745330105552,33032.53775555768
Low permeability,66.5,41.25,1.6317499268712008,0.06372263688150374,0.998447162635785,37430.767470583385
Low permeability,66.5,43.75,1.4867909057986866,0.057858183743328205,0.9985975264453749,42103.8865427982
Low permeability,66.5,46.25,1.3590050102100546,0.052700080850555296,0.9987293196116799,47051.89497220213
Low permeability,66.5,48.75,1.245707140476775,0.04813738466103972,0.9988454787190222,52274.79275879515
Low permeability,66.5,51.25,1.1447367927536707,0.04408084696033157,0.9989483661930502,57772.579902577294
Low permeability,66.5,53.75,1.054336172637403,0.04045787341301625,0.9990399034572567,63545.25640354854
Low permeability,66.5,56.25,0.9730607694412661,0.03720882476767896,0.9991216687064377,69592.82226170889
Low permeability,66.5,58.75,0.8997127357363544,0.034284261344992954,0.9991949697985065,75915.27747705833
Low permeability,66.5,61.25,0.8332905648309759,0.03164286164885925,0.9992608993494897,82512.6220495969
Low permeability,66.5,63.75,0.7729505975622447,0.02924983026658519,0.9993203769014347,89384.85597932458
Low permeability,66.5,66.25,0.7179772370853463,0.027075665952423073,0.9993741815675963,96531.97926624135
Low permeability,66.5,68.75,0.667759657305107,0.025095198302992706,0.9994229775719355,103953.99191034725
Low permeability,66.5,71.25,0.6217734114971004,0.023286827115269682,0.9994673344234634,111650.89391164223
Low permeability,66.5,73.75,0.5795657793558068,0.021631916373657203,0.9995077429952561,119622.68527012634
Low permeability,66.5,76.25,0.5407439951483058,0.020114307405134292,0.9995446284457765,127869.36598579954
Low permeability,66.5,78.75,0.5049657171955846,0.01871992473964329,0.9995783606825989,136390.93605866184
Low permeability,66.5,81.25,0.4719312562597373,0.017436454721542254,0.9996092628967217,145187.3954887133
Low permeability,66.5,83.75,0.44137719553319865,0.016253081679521792,0.9996376185698044,154258.7442759538
Low permeability,66.5,86.25,0.4130711200375274,0.015160269982813597,0.9996636772635756,163604.98242038343
Low permeability,66.5,88.75,0.3868072367895287,0.014149582940122045,0.9996876594311169,173226.10992200216
Low permeability,66.5,91.25,0.3624027149840467,0.01321353147862794,0.999709760437295,183122.12678081
Low permeability,66.5,93.75,0.33969461184808936,0.012345447046231937,0.9997301539357398,193293.03299680696
Low permeability,66.5,96.25,0.3185372777213838,0.011539374334238753,0.999748994719197,203738.82856999306
Low permeability,66.5,98.75,0.2988001554656549,0.010789980308930407,0.9997664211364604,214459.5135003682
Low permeability,66.5,101.25,0.28036590606659123,0.010092476733781958,0.9997825571507161,225455.08778793245
Low permeability,66.5,103.75,0.26312880542104694,0.009442553907104625,0.9997975140997207,236725.55143268587
Low permeability,66.5,106.25,0.24699336765186053,0.008836323767996052,0.9998113922068875,248270.90443462835
Low permeability,66.5,108.75,0.2318731585022181,0.008270270863045152,0.9998242818833379,260091.14679375992
Low permeability,66.5,111.25,0.2176897689114374,0.007741209937159975,0.9998362648537862,272186.27851008065
Low permeability,66.5,113.75,0.2043719241289863,0.007246249129244958,0.9998474151333547,284556.2995835904
Low permeability,66.5,116.25,0.19185470796182014,0.00678275792875811,0.9998577998777595,297201.21001428936
Low permeability,66.5,118.75,0.180078885185681,0.006348339191281785,0.9998674801255326,310121.0098021774
Low permeability,66.5,121.25,0.1689903079492739,0.005940804626983325,0.999876511447871,323315.6989472545
Low permeability,66.5,123.75,0.15853939428991243,0.0055581532705482484,0.9998849445191863,336785.27744952077
Low permeability,66.5,126.25,0.1486806687609886,0.005198552519001757,0.9998928256193572,350529.7453089761
Low permeability,66.5,128.75,0.1393723567246333,0.004860321388071095,0.9999001970769847,364549.10252562055
Low permeability,66.5,131.25,0.13057602514980213,0.004541915690967273,0.9999070976615263,378843.3490994541
Low permeability,66.5,133.75,0.12225626382646831,0.004241914887741658,0.9999135629310166,393412.48503047676
Low permeability,66.5,136.25,0.11438040180033034,0.003959010390337833,0.9999196255410916,408256.5103186885
Low permeability,66.5,138.75,0.10691825458127485,0.003691995139432751,0.9999253155202122,423375.4249640894
Low permeability,66.5,141.25,0.09984189830841811,0.00343975429520116,0.9999306605152922,438769.2289666794
Low permeability,66.5,143.75,0.09312546758560604,0.0032012569061024812,0.9999356860113452,454437.9223264585
Low permeability,66.5,146.25,0.08674497415063052,0.002975548438376149,0.9999404155282778,470381.5050434267
Low permeability,66.5,148.75,0.080678143922833,0.002761744064706608,0.9999448707975293,486599.977117584
Low permeability,66.5,151.25,0.07490427029845248,0.0025590226239486117,0.999949071920905,503093.3385489304
Low permeability,66.5,153.75,0.06940408184025398,0.002366621175267327,0.9999530375136457,519861.58933746594
Low permeability,66.5,156.25,0.06415962274524158,0.002183830079861198,0.9999567848335092,536904.7294831906
Low permeability,66.5,158.75,0.059154144677904856,0.002009988551858072,0.9999603298974217,554222.7589861043
Low permeability,66.5,161.25,0.05437200873167988,0.0018444806272224562,0.9999636875870598,571815.677846207
Low permeability,66.5,163.75,0.04979859643245949,0.0016867315057632166,0.9999668717445597,589683.4860634991
Low permeability,66.5,166.25,0.04542022882868749,0.0015362042267364202,0.999969895259404,607826.1836379801
Low permeability,66.5,168.75,0.04122409282584304,0.0013923966432226734,0.9999727701474144,626243.7705696502
Low permeability,66.5,171.25,0.0371981740215111,0.001254838664527202,0.9999755076226663,644936.2468585095
Low permeability,66.5,173.75,0.033331195382881915,0.0011230897393929616,0.9999781181630536,663903.6125045579
Low permeability,66.5,176.25,0.029612561183234996,0.0009967365559067044,0.9999806115701403,683145.8675077953
Low permeability,66.5,178.75,0.026032305679270177,0.0008753909366786201,0.9999829970238733,702663.0118682219
Low permeability,66.5,181.25,0.02258104606834564,0.0007586879102413677,0.9999852831326609,722455.0455858377
Low permeability,66.5,183.75,0.019249939314875997,0.0006462839416898563,0.9999874779792689,742521.9686606425
Low permeability,66.5,186.25,0.01603064247927006,0.0005378553074077509,0.9999895891629382,762863.7810926363
