ligand,site,total_l_M,free_l_M,free_u_M,target_U1_occupancy,inclusion_proxy_percent,offtarget_inclusion_proxy_percent,target_ligand_occupancy,ligand_mass_error_M,u1_mass_error_M
Inactive mismatch model,mutant scenario,2.511886431509582e-10,2.5118863483113207e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,2.511932302225774e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.928644564625237e-10,2.928644467623186e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,2.9286980458317806e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.414548873833601e-10,3.4145487607375126e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,3.4146112281765815e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.9810717055349694e-10,3.981071573674611e-10,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.4209643802149414,3.981144405135882e-10,-5.169878828456423e-26,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,4.6415888336127727e-10,4.6415886798748824e-10,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,4.6416735948178405e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,5.411695265464626e-10,5.411695086219406e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,5.411794089357503e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,6.309573444801942e-10,6.309573235817359e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,6.309688664435285e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,7.356422544596422e-10,7.356422300938286e-10,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,7.3565568800561e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,8.576958985908946e-10,8.576958701824417e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,8.577115608509085e-10,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1e-09,9.999999668781756e-10,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.000018260712196e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.1659144011798312e-09,1.1659143625626191e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.1659356914137073e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.3593563908785241e-09,1.3593563458541605e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.3593812132058387e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.584893192461111e-09,1.584893139966557e-09,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.4209643802149414,1.5849221328125327e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.847849797422287e-09,1.8478497362181305e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.8478835389088628e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.1544346900318866e-09,2.1544346186730793e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,2.1544740290564614e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.511886431509582e-09,2.511886348311321e-09,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,2.5119322965469506e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.9286445646252374e-09,2.928644467623187e-09,9.924116854969482e-08,0.016271068122609224,1.6271068122609225,2.4209643802149414,2.9286980381122357e-09,4.1359030627651384e-25,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.414548873833601e-09,3.414548760737513e-09,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.4209643802149414,3.4146112176829696e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.981071705534969e-09,3.981071573674611e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,3.981144390871322e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,4.641588833612773e-09,4.641588679874883e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214942,4.641673575427221e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,5.411695265464648e-09,5.4116950862194286e-09,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,5.411794062998762e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,6.309573444801943e-09,6.30957323581736e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,6.309688628604332e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,7.356422544596422e-09,7.356422300938288e-09,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,7.356556831349064e-09,8.271806125530277e-25,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,8.576958985908947e-09,8.57695870182442e-09,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,8.577115542298867e-09,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1e-08,9.99999966878176e-09,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.0000182517118677e-08,1.6543612251060553e-24,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.165914401179831e-08,1.1659143625626194e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.1659356791790532e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.3593563908785241e-08,1.359356345854161e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.3593811965745838e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.5848931924611143e-08,1.584893139966561e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,1.584922110204734e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.8478497974222906e-08,1.8478497362181354e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.8478835081768064e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.1544346900318866e-08,2.1544346186730804e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,2.154473987280638e-08,-3.308722450212111e-24,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.511886431509582e-08,2.5118863483113226e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,2.5119322397587195e-08,-3.308722450212111e-24,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.9286445646252374e-08,2.9286444676231894e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,2.928697960916791e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.4145488738336004e-08,3.4145487607375164e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,3.414611112746848e-08,6.617444900424222e-24,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.981071705534969e-08,3.9810715736746164e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,3.9811442482257355e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,4.641588833612773e-08,4.64158867987489e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,4.6416733815210325e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,5.411695265464637e-08,5.4116950862194266e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,5.411793799411138e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,6.30957344480193e-08,6.309573235817359e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,6.309688270294816e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,7.356422544596421e-08,7.356422300938304e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,7.356556344278757e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,8.576958985908945e-08,8.57695870182444e-08,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,8.577114880196741e-08,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1e-07,9.999999668781789e-08,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.0000181617085932e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.1659144011798311e-07,1.1659143625626238e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.1659355568325298e-07,1.3234889800848443e-23,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.3593563908785243e-07,1.3593563458541669e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,1.359381030262058e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.584893192461114e-07,1.5848931399665688e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.584921884126745e-07,2.6469779601696886e-23,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.8478497974222906e-07,1.8478497362181457e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.8478832008562558e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.1544346900318867e-07,2.154434618673095e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,2.1544735695224993e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.5118864315095823e-07,2.5118863483113423e-07,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.4209643802149414,2.5119316718765455e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.928644564625237e-07,2.928644467623216e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,2.928697188962564e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.414548873833601e-07,3.4145487607375527e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,3.4146100633859923e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.981071705534969e-07,3.981071573674665e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214941,3.981142821770438e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,4.6415888336127725e-07,4.6415886798749564e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214942,4.6416714424600497e-07,5.293955920339377e-23,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,5.411695265464637e-07,5.411695086219518e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,5.41179116353642e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,6.30957344480193e-07,6.309573235817482e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214941,6.309684687202027e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,7.356422544596422e-07,7.356422300938472e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214942,7.356551473579238e-07,1.0587911840678754e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,8.576958985908945e-07,8.576958701824668e-07,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,8.577108259181109e-07,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1e-06,9.999999668782097e-07,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.000017261676743e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.1659144011798312e-06,1.1659143625626657e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.165934333368705e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.3593563908785242e-06,1.3593563458542238e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.3593793671390433e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.584893192461114e-06,1.5848931399666461e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.5849196233504065e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.8478497974222906e-06,1.8478497362182513e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.8478801276563814e-06,2.117582368135751e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.1544346900318822e-06,2.154434618673234e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,2.154469391950013e-06,4.235164736271502e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.5118864315095823e-06,2.5118863483115375e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,2.5119259930689267e-06,4.235164736271502e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.9286445646252375e-06,2.9286444676234805e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.420964380214942,2.928689469442674e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.414548873833601e-06,3.4145487607379126e-06,9.924116854969482e-08,0.016271068122609224,1.6271068122609225,2.4209643802149414,3.4145995698129034e-06,4.235164736271502e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,3.981071705534969e-06,3.981071573675154e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,3.981128557273687e-06,-8.470329472543003e-22,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,4.641588833612782e-06,4.64158867987563e-06,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.420964380214942,4.641652051939326e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,5.411695265464638e-06,5.411695086220421e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,5.411764804930469e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,6.30957344480193e-06,6.309573235818711e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214942,6.30964885649796e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,7.356422544596406e-06,7.356422300940126e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.420964380214942,7.356502766938749e-06,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,8.576958985908945e-06,8.576958701826939e-06,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,8.577042049586997e-06,1.6940658945086007e-21,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1e-05,9.999999668785183e-06,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.0000082614473421e-05,-1.6940658945086007e-21,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.165914401179831e-05,1.165914362563085e-05,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.1659220988716785e-05,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.359356390878524e-05,1.3593563458547939e-05,9.924116854969482e-08,0.016271068122609228,1.627106812260923,2.4209643802149414,1.3593627361327096e-05,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.584893192461114e-05,1.5848931399674212e-05,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.584897015941747e-05,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,1.8478497974222908e-05,1.8478497362193048e-05,9.924116854969482e-08,0.01627106812260923,1.6271068122609231,2.4209643802149414,1.847849396219831e-05,0.0,4.5263323118901674e-21
Inactive mismatch model,mutant scenario,2.1544346900318823e-05,2.154434618674666e-05,9.924116854969482e-08,0.016271068122609235,1.6271068122609236,2.4209643802149414,2.154427617116221e-05,0.0,4.5263323118901674e-21
